year,LA_2023,age_group,overall_inactive_rate,overall_fairly_active_rate,overall_active_rate,n_overall_activity_level,weighted_n_overall_activity_level,small_cell_overall_activity_level
4,8.0,45-54,0.4839787261695825,0.0919395315550898,0.4240817422753277,90,107.20475135977954,False
4,8.0,55-64,0.3764630863108876,0.08657719194616084,0.5369597217429515,58,56.730981033348705,False
4,8.0,65-74,0.3908529771014599,0.1421614364723459,0.46698558642619425,48,34.399688968859955,False
4,8.0,75-84,0.5981904888440632,0.11398771439771713,0.2878217967582194,23,17.293905445381128,True
4,8.0,85+,0.8554515817615737,0.061384197184846875,0.08316422105357978,7,6.716887965644334,True
4,9.0,16-24,0.249886636931138,0.0,0.7501133630688621,36,155.9545839003242,False
4,9.0,25-34,0.17367406240925318,0.15314549137846034,0.6731804462122865,58,203.132242321651,False
4,9.0,35-44,0.19467551442804584,0.20400197386679278,0.6013225117051615,94,217.5830746709649,False
4,9.0,45-54,0.23728617946580918,0.1773383848188529,0.5853754357153381,84,218.62158733125733,False
4,9.0,55-64,0.3231326043596577,0.18943171741781223,0.48743567822253014,79,166.55725927846026,False
4,9.0,65-74,0.2560711456867948,0.1309947148179063,0.6129341394952987,75,140.43423128304306,False
4,9.0,75-84,0.2635183947450028,0.08672646294849042,0.6497551423065068,31,71.06676985962302,False
4,9.0,85+,0.5407540288382174,0.45924597116178256,0.0,8,26.650638408784978,True
4,17.0,16-24,0.22015057659362047,0.10124314737304108,0.6786062760333386,35,92.25622615042506,False
4,17.0,25-34,0.3256718705007382,0.05490539849063167,0.6194227310086302,65,125.96917299505121,False
4,17.0,35-44,0.20240808163643947,0.10246543578381015,0.6951264825797503,101,152.64615310878798,False
4,17.0,45-54,0.19967449111910193,0.14061857099929517,0.6597069378816027,91,161.3158267632078,False
4,17.0,55-64,0.26292412910691465,0.1362431321234498,0.6008327387696356,82,142.2500871697343,False
4,17.0,65-74,0.3228247618212591,0.09254434784552697,0.5846308903332141,83,84.04309534902623,False
4,17.0,75-84,0.33293779206420393,0.08898931587270281,0.5780728920630934,22,29.63898915998467,True
4,17.0,85+,0.0,0.0,1.0,1,0.6858690103854128,True
4,30.0,16-24,0.2012409133390254,0.12302761157726652,0.675731475083708,50,170.42825453653026,False
4,30.0,25-34,0.3026204353082949,0.11766596589788325,0.5797135987938218,88,224.15705704131778,False
4,30.0,35-44,0.3061038229195029,0.15264994337605217,0.5412462337044448,111,225.2383133326446,False
4,30.0,45-54,0.30956563537618753,0.10132248306243019,0.5891118815613823,73,150.1133778980692,False
4,30.0,55-64,0.3230381938428132,0.15704852929537078,0.519913276861816,69,110.78307771226642,False
4,30.0,65-74,0.22677900725618422,0.07646270502583075,0.6967582877179851,71,88.38860869375421,False
4,30.0,75-84,0.5852289269724426,0.11225767171915102,0.3025134013084066,27,55.71425730038436,True
4,30.0,85+,0.39146604457165457,0.0,0.6085339554283453,7,12.56806289098667,True
4,35.0,16-24,0.016275924046940945,0.06383536183934174,0.9198887141137172,19,74.54719817349103,True
4,35.0,25-34,0.14380631834473573,0.1897042573954261,0.6664894242598383,55,165.7069161700519,False
4,35.0,35-44,0.2664229128531972,0.07426023745890085,0.659316849687902,90,197.22727407362123,False
4,35.0,45-54,0.10745687083321255,0.06888068565403706,0.8236624435127503,93,223.584817830614,False
4,35.0,55-64,0.1891175259138409,0.045922869779798314,0.7649596043063607,84,149.57047252873343,False
4,35.0,65-74,0.27487736694886267,0.10080338405374215,0.624319248997395,99,149.363782000968,False
4,35.0,75-84,0.3332031243141059,0.10954435931542444,0.5572525163704695,37,88.12000833823143,False
4,35.0,85+,0.4263696347350065,0.3653389201509946,0.20829144511399908,7,19.185320864755507,True
4,44.0,16-24,0.1274223726554871,0.15394241521751384,0.7186352121269989,51,160.54061970569035,False
4,44.0,25-34,0.08048427507799075,0.15614014011517158,0.7633755848068378,93,204.55987454367806,False
4,44.0,35-44,0.20059161799380204,0.12434454804464036,0.6750638339615578,69,108.78038312853153,False
4,44.0,45-54,0.10562540533469414,0.024015912952458748,0.870358681712847,68,89.03623407507222,False
4,44.0,55-64,0.2491865416666325,0.14961210115813642,0.6012013571752313,72,96.04159677071203,False
4,44.0,65-74,0.1783837704764382,0.09750702892672383,0.7241092005968379,77,106.70297303598466,False
4,44.0,75-84,0.27541268681444,0.15153526807810694,0.573052045107453,44,96.89280831683978,False
4,44.0,85+,0.5939072269343127,0.21924548716243056,0.1868472859032567,8,17.408741032564553,True
4,68.0,16-24,0.07837841985339768,0.12957806747735728,0.7920435126692451,29,136.83551951497356,True
4,68.0,25-34,0.2567648144054109,0.14206987434578847,0.6011653112488007,82,224.04645872395088,False
4,68.0,35-44,0.3293422761945873,0.1025024308297158,0.568155292975697,103,252.8401411021426,False
4,68.0,45-54,0.1765823360997502,0.23391927450648095,0.5894983893937688,85,200.98631769791166,False
4,68.0,55-64,0.21484964690923983,0.06793842217800725,0.717211930912753,87,191.25545777539307,False
4,68.0,65-74,0.11879823618221161,0.05834477937605122,0.8228569844417372,48,78.07518775145444,False
4,68.0,75-84,0.24639513337413432,0.20370340677707718,0.5499014598487885,36,102.34782084747766,False
4,68.0,85+,0.6767235856896318,0.13936827749749595,0.18390813681287235,10,25.683827181444645,True
4,78.0,16-24,0.19414777144712633,0.15529913797106312,0.6505530905818107,51,209.65215901718614,False
4,78.0,25-34,0.18014971976864316,0.22609248400028978,0.5937577962310671,80,242.22574168326423,False
4,78.0,35-44,0.23017975529261486,0.15440806917368055,0.6154121755337046,98,192.79150152296774,False
4,78.0,45-54,0.32683895877175506,0.13307120122626703,0.5400898400019781,89,167.71880398021466,False
4,78.0,55-64,0.35019725057700846,0.11683421757223304,0.5329685318507583,69,119.143990886515,False
4,78.0,65-74,0.31245838396908887,0.054530608692437726,0.6330110073384735,56,63.65564654592667,False
4,78.0,75-84,0.33441990726460735,0.1389441778108382,0.5266359149245544,36,60.44321997854896,False
4,78.0,85+,0.5647167643389381,0.1040005244485536,0.3312827112125082,5,7.269354782145191,True
4,91.0,16-24,0.08674288076854246,0.12448992267036028,0.7887671965610975,38,148.44001699192478,False
4,91.0,25-34,0.17055852873430902,0.1630745630434314,0.6663669082222596,58,149.74981310626325,False
4,91.0,35-44,0.24107350599539257,0.07150304081341301,0.6874234531911944,87,170.64039527726126,False
4,91.0,45-54,0.16211559895133,0.12707960673406304,0.710804794314607,75,164.3907223815743,False
4,91.0,55-64,0.15168701726715547,0.13924685535311598,0.7090661273797285,91,160.00121221329664,False
4,91.0,65-74,0.15888116426200785,0.1347798643569474,0.7063389713810446,91,147.82677721586435,False
4,91.0,75-84,0.4189487829020757,0.2082404481403976,0.37281076895752663,32,57.85885400630075,False
4,91.0,85+,0.5185232742673552,0.0,0.4814767257326447,11,21.14257659582071,True
4,107.0,16-24,0.16107928661555582,0.19462640128795752,0.6442943120964866,27,97.30976283953201,True
4,107.0,25-34,0.19602942190391906,0.13387422941328192,0.670096348682799,110,232.4629937265686,False
4,107.0,35-44,0.22372602628627689,0.09458540066310316,0.6816885730506201,111,163.75650681275113,False
4,107.0,45-54,0.27389461825855893,0.12455769611912543,0.6015476856223155,100,188.008237384257,False
4,107.0,55-64,0.15281150880446842,0.1887159421660995,0.6584725490294322,59,100.1533467101039,False
4,107.0,65-74,0.3293246664514558,0.10192012623660153,0.5687552073119428,42,49.243916876226805,False
4,107.0,75-84,0.24350441074987025,0.21793524353473054,0.5385603457153991,23,44.349611469487435,True
4,107.0,85+,0.5954345969244381,0.13353079044741964,0.27103461262814227,7,9.690058176108865,True
4,109.0,16-24,0.20041647708594154,0.12228640781559237,0.6772971150984661,44,114.74059791695474,False
4,109.0,25-34,0.21506683500493934,0.08435194967121858,0.700581215323842,139,346.25886533903605,False
4,109.0,35-44,0.13766069267984124,0.088002512305832,0.7743367950143267,121,172.1101446603261,False
4,109.0,45-54,0.1457710060403876,0.07016049446501155,0.7840684994946009,76,96.42449190496566,False
4,109.0,55-64,0.3849919905637277,0.17253714435021134,0.4424708650860611,55,60.30258080052298,False
4,109.0,65-74,0.11867327380178352,0.18196147410224836,0.6993652520959681,33,41.57994954119404,False
4,109.0,75-84,0.591764742129438,0.04181927225317725,0.3664159856173845,20,43.55508475363893,True
4,109.0,85+,0.658738559869935,0.341261440130065,0.0,3,3.843558647983442,True
4,112.0,16-24,0.19696352783965648,0.12415906234081833,0.678877409819525,50,122.98059077566178,False
4,112.0,25-34,0.06684774209898739,0.048583711468176145,0.8845685464328366,102,144.33461275617438,False
4,112.0,35-44,0.09634477770133079,0.03903794293436774,0.8646172793643014,95,104.42529434113082,False
4,112.0,45-54,0.16326229798033,0.16936096203891085,0.667376739980759,89,73.51053209259985,False
4,112.0,55-64,0.23417873910553974,0.11317607113206248,0.652645189762398,76,75.6788957264907,False
4,112.0,65-74,0.23708071444576173,0.11559485717694369,0.6473244283772943,52,41.6463145253666,False
4,112.0,75-84,0.49304636468124063,0.050113094612397616,0.45684054070636176,27,30.649158588856164,True
4,112.0,85+,0.9376107650807988,0.0,0.0623892349192013,9,10.754629445028002,True
4,114.0,16-24,0.22510982830625687,0.0780119132403648,0.6968782584533784,43,115.91280794026125,False
4,114.0,25-34,0.13051133159819323,0.08745644480295021,0.7820322235988565,85,191.41297879645708,False
4,114.0,35-44,0.2062432017641969,0.09650633511959339,0.6972504631162098,140,220.3872760618654,False
4,114.0,45-54,0.22359184034716711,0.11611471118017881,0.6602934484726539,82,135.74980012957323,False
4,114.0,55-64,0.23128629491815092,0.19388326118559543,0.5748304438962539,70,90.8911112957318,False
4,114.0,65-74,0.17480246210602213,0.195400527226831,0.6297970106671469,52,70.04675524664626,False
4,114.0,75-84,0.20500633880360208,0.14064297530911085,0.6543506858872872,15,26.105982057570603,True
4,114.0,85+,0.5347194396421131,0.0,0.4652805603578869,5,7.62254148734864,True
4,117.0,16-24,0.12356695950183823,0.23805436236373856,0.6383786781344233,35,107.83986847834935,False
4,117.0,25-34,0.3375665693530044,0.05592133888714703,0.6065120917598487,53,115.34155211642464,False
4,117.0,35-44,0.23288759590379682,0.1401241304614401,0.6269882736347631,109,188.05031017893447,False
4,117.0,45-54,0.13723617199315571,0.06952330714006986,0.7932405208667745,93,131.01866894068266,False
4,117.0,55-64,0.24443221262650214,0.11520778849221072,0.6403599988812871,69,89.71191741088269,False
4,117.0,65-74,0.2801914112762278,0.11698183844343879,0.6028267502803334,61,65.72526741554543,False
4,117.0,75-84,0.3403491447425559,0.1179070272227495,0.5417438280346946,40,60.52749531373047,False
4,117.0,85+,0.6576263110409557,0.14373767750615637,0.1986360114528881,12,13.64442538570838,True
4,122.0,16-24,0.07725784510004652,0.03637651253070093,0.8863656423692524,37,89.1078270885754,False
4,122.0,25-34,0.16545199087734724,0.1050002880252459,0.7295477210974067,68,132.47683047281134,False
4,122.0,35-44,0.2158755585847554,0.09789295286319692,0.6862314885520477,89,139.64463674465696,False
4,122.0,45-54,0.30421894925086046,0.17118587231673563,0.5245951784324039,80,149.4790772155176,False
4,122.0,55-64,0.2154754039683976,0.10212157915680015,0.6824030168748022,84,133.20247931786466,False
4,122.0,65-74,0.20852305372173505,0.15773649497883774,0.633740451299427,94,107.66706276487301,False
4,122.0,75-84,0.4165194626981323,0.12734016608387821,0.4561403712179896,40,73.52986082820692,False
4,122.0,85+,0.4259300066998946,0.21200224753366503,0.3620677457664404,13,20.101569520070733,True
4,126.0,16-24,0.21971083384372808,0.16056842278557912,0.6197207433706927,39,128.54786783593056,False
4,126.0,25-34,0.22520507368905152,0.2237217345111409,0.5510731917998074,75,161.18115516354246,False
4,126.0,35-44,0.24961436045419583,0.14448355781511651,0.6059020817306878,93,172.50685897197164,False
4,126.0,45-54,0.24126417802048458,0.12480075131064007,0.6339350706688753,99,184.12171124268374,False
4,126.0,55-64,0.15894855990711435,0.11350083062495343,0.7275506094679322,75,110.41912663786097,False
4,126.0,65-74,0.3192265474421542,0.17340760406239727,0.5073658484954486,73,87.5395478769809,False
4,126.0,75-84,0.29593320855151056,0.02010199338247878,0.6839647980660105,36,60.4864240879861,False
4,126.0,85+,0.4721440397113045,0.28026713250866303,0.24758882778003238,9,10.348015971575451,True
4,129.0,16-24,0.11794689416171765,0.07953213344354523,0.8025209723947372,44,134.0247009148029,False
4,129.0,25-34,0.2055913511583657,0.10543699432350066,0.6889716545181335,89,163.99948925187948,False
4,129.0,35-44,0.2495191448928443,0.1497347000935362,0.6007461550136195,127,225.47943062679767,False
4,129.0,45-54,0.19118460399895762,0.18394383247827736,0.6248715635227651,88,107.6248017068637,False
4,129.0,55-64,0.23329929071606775,0.11393989653148157,0.6527608127524507,73,103.00257164766352,False
4,129.0,65-74,0.384236999060258,0.062348187715225836,0.5534148132245161,70,67.07311598195123,False
4,129.0,75-84,0.6130674632819467,0.05096833224761598,0.33596420447043723,23,26.60011396855147,True
4,129.0,85+,0.6327347164639131,0.0,0.3672652835360869,4,13.429446215390431,True
4,135.0,16-24,0.10827009895262901,0.06372667421530091,0.8280032268320702,38,95.85918053409802,False
4,135.0,25-34,0.16868993105121266,0.06012907310927621,0.771180995839511,124,246.72946244500892,False
4,135.0,35-44,0.14608455639287218,0.10785864231191263,0.7460568012952153,116,164.5286510676491,False
4,135.0,45-54,0.18834059796184766,0.051977381823414937,0.7596820202147375,85,125.6804296909474,False
4,135.0,55-64,0.14004501746433856,0.08022211231622835,0.7797328702194333,63,77.19802154764129,False
4,135.0,65-74,0.20847766934246809,0.20867819323753592,0.5828441374199959,50,61.787100903695496,False
4,135.0,75-84,0.20595685236821912,0.0,0.7940431476317809,9,14.687242553351556,True
4,135.0,85+,1.0,0.0,0.0,2,3.5154256963302024,True
4,136.0,16-24,0.17363077030144683,0.05393641346471551,0.7724328162338379,39,76.23535059641702,False
4,136.0,25-34,0.2511832993768484,0.07733814527377547,0.6714785553493763,66,89.62683716639872,False
4,136.0,35-44,0.055697684392574484,0.10117109384501873,0.8431312217624068,52,51.45186837474721,False
4,136.0,45-54,0.18843604546367362,0.12568612728636078,0.6858778272499656,88,84.89720848138094,False
4,136.0,55-64,0.1954051148660627,0.08286542216384975,0.7217294629700876,91,79.24034262706739,False
4,136.0,65-74,0.1661646503424572,0.058921430174522074,0.7749139194830205,85,74.2678276440198,False
4,136.0,75-84,0.29544797378170484,0.20505310904453508,0.49949891717376005,47,61.21933441945877,False
4,136.0,85+,0.6750077922857924,0.054307133872990195,0.27068507384121726,8,7.627200572102981,True
4,139.0,16-24,0.10209576906229462,0.14615412269894468,0.7517501082387609,22,52.252758331695894,True
4,139.0,25-34,0.05172267227663752,0.1578444408249589,0.7904328868984035,74,100.81972461279207,False
4,139.0,35-44,0.12015298788360067,0.16050131515391222,0.719345696962487,100,101.40292755156543,False
4,139.0,45-54,0.07938405194749061,0.16168597525841416,0.7589299727940952,87,93.08270039810174,False
4,139.0,55-64,0.258748885168863,0.09571243465189071,0.6455386801792463,103,96.84754564366459,False
4,139.0,65-74,0.17810934550899712,0.10217258897769632,0.7197180655133064,70,60.44135520448128,False
4,139.0,75-84,0.28743822076238695,0.06409799822059974,0.6484637810170132,35,41.905156865302885,False
4,139.0,85+,1.0,0.0,0.0,5,7.113569663870418,True
4,142.0,16-24,0.18047640737219403,0.0,0.819523592627806,53,154.91949323195743,False
4,142.0,25-34,0.17467369416952544,0.0639131934500238,0.7614131123804506,126,333.40748964317794,False
4,142.0,35-44,0.07278276055236937,0.1568222632870012,0.7703949761606294,115,234.03431838701897,False
4,142.0,45-54,0.2219673966536069,0.11100822350084527,0.6670243798455476,90,149.3255064692359,False
4,142.0,55-64,0.2397930861167386,0.08990748713514496,0.6702994267481164,59,91.97047349625491,False
4,142.0,65-74,0.3185820915443105,0.06968907385461486,0.6117288346010747,34,41.763912072857174,False
4,142.0,75-84,0.34356422145352383,0.1157987120147094,0.5406370665317667,16,43.46473543055676,True
4,142.0,85+,0.6220855866403632,0.0,0.37791441335963677,4,11.268890756939328,True
4,147.0,16-24,0.28151673581929,0.07853175426673109,0.6399515099139789,30,101.0187392424678,False
4,147.0,25-34,0.1789072223866338,0.07757182392547111,0.7435209536878952,118,286.04386141266195,False
4,147.0,35-44,0.09154446182810234,0.10738124164533128,0.8010742965265664,133,204.37217710405864,False
4,147.0,45-54,0.14877455319036315,0.036620112037784716,0.8146053347718523,83,140.24902249583704,False
4,147.0,55-64,0.1740696056670059,0.14178826932176106,0.684142125011233,73,112.70257038013065,False
4,147.0,65-74,0.13704709753935734,0.3137106168702977,0.5492422855903448,45,58.05418977909438,False
4,147.0,75-84,0.22338682481161395,0.02749462732841252,0.7491185478599736,16,37.992811363569466,True
4,147.0,85+,0.8345288162588556,0.11718902360244575,0.04828216013869877,7,17.34363418843516,True
4,160.0,16-24,0.11546587231573288,0.16498353352757222,0.7195505941566949,36,79.99574033658811,False
4,160.0,25-34,0.19518523381852482,0.10959274923212872,0.6952220169493467,98,142.91990517632337,False
