LA_2023,disability_group,activity,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
107,disty11,WHEELCHBASKETBALL_F08,7,7,5.0,1,1.0,True,True,True
107,disty11,WHEELCHRUGBY_F05,7,7,5.0,1,1.0,True,True,True
107,disty11,WINTER_C10,7,7,5.0,1,1.0,True,True,True
107,disty11,WRESTLING_J09,7,7,5.0,1,1.0,True,True,True
107,disty12,ABSEILING_H03,8,8,9.5,3,1.0,True,False,True
107,disty12,ACTTRAV_C03,8,8,9.5,3,1.0,True,False,True
107,disty12,AIKIDO_S04,8,8,5.5,2,1.0,True,False,True
107,disty12,AIRGUN_S08,8,8,5.5,2,1.0,True,False,True
107,disty12,ARCHERY_J01,8,8,9.5,3,1.0,True,False,True
107,disty12,BADMINTON_G02,8,8,9.5,3,1.0,True,False,True
107,disty12,BASESOFTBALL_F13,8,8,9.5,3,1.0,True,False,True
107,disty12,BASKETBALL_F07,8,8,9.5,3,1.0,True,False,True
107,disty12,BOCCIA_L11,8,8,9.5,3,1.0,True,False,True
107,disty12,BOULES_L12,8,8,9.5,3,1.0,True,False,True
107,disty12,BOWLSBOULES_C12,8,8,9.5,3,1.0,True,False,True
107,disty12,BOWLSCARPET_U18,8,8,5.5,2,1.0,True,False,True
107,disty12,BOWLSCROWNGREEN_U19,8,8,5.5,2,1.0,True,False,True
107,disty12,BOWLSFLATGREEN_U20,8,8,5.5,2,1.0,True,False,True
107,disty12,BOWLSSHORTMAT_U23,8,8,5.5,2,1.0,True,False,True
107,disty12,BOWLS_L10,8,8,9.5,3,1.0,True,False,True
107,disty12,BOXINGTRAD_S01,8,8,9.5,3,1.0,True,False,True
107,disty12,CAVING_H02,8,8,9.5,3,1.0,True,False,True
107,disty12,CHEERLEADING_L15,8,8,9.5,3,1.0,True,False,True
107,disty12,CLIMBWALL_R02,8,8,5.5,2,1.0,True,False,True
107,disty12,CRICKETLONG_Q06,8,8,5.5,2,1.0,True,False,True
107,disty12,CRICKETOTH_Q12,8,8,5.5,2,1.0,True,False,True
107,disty12,CRICKETSHORT_Q07,8,8,5.5,2,1.0,True,False,True
107,disty12,CROQUET_I05,8,8,9.5,3,1.0,True,False,True
107,disty12,CYCBMX_N03,8,8,5.5,2,1.0,True,False,True
107,disty12,CYCCROSS_N06,8,8,5.5,2,1.0,True,False,True
107,disty12,CYCLEISURE_N01,8,8,5.5,2,1.0,True,False,True
107,disty12,CYCMOUNTAIN_N02,8,8,5.5,2,1.0,True,False,True
107,disty12,CYCROAD_N04,8,8,5.5,2,1.0,True,False,True
107,disty12,CYCTRACK_N05,8,8,5.5,2,1.0,True,False,True
107,disty12,CYCTRAV_B04,8,8,9.5,3,1.0,True,False,True
107,disty12,CYC_OLD_M02,8,8,9.5,3,1.0,True,False,True
107,disty12,DANCEART_B05,8,8,9.5,3,1.0,True,False,True
107,disty12,DANCEOTHER_O01,8,8,9.5,3,1.0,True,False,True
107,disty12,DARTS_I08,8,8,9.5,3,1.0,True,False,True
107,disty12,DIVING_U05,8,8,5.5,2,1.0,True,False,True
107,disty12,DODGEBALL_F12,8,8,9.5,3,1.0,True,False,True
107,disty12,DRIVINGRANGE_U10,8,8,5.5,2,1.0,True,False,True
107,disty12,EQUESTDRESSAGE_U15,8,8,5.5,2,1.0,True,False,True
107,disty12,EQUESTEVENTING_U16,8,8,5.5,2,1.0,True,False,True
107,disty12,EQUESTHACKING_U12,8,8,5.5,2,1.0,True,False,True
107,disty12,EQUESTOTHER_U17,8,8,6.5,2,1.0,True,False,True
107,disty12,EQUESTSCHOOLING_U13,8,8,5.5,2,1.0,True,False,True
107,disty12,EQUESTSHOWJUMP_U14,8,8,5.5,2,1.0,True,False,True
107,disty12,EQUEST_L09,8,8,9.5,3,1.0,True,False,True
107,disty12,FELLRUNNING_L04,8,8,9.5,3,1.0,True,False,True
107,disty12,FENCING_J03,8,8,9.5,3,1.0,True,False,True
107,disty12,FOOTBALL11_Q01,8,8,5.5,2,1.0,True,False,True
107,disty12,FOOTBALLOTHER_Q05,8,8,5.5,2,1.0,True,False,True
107,disty12,FOOTBALLSMALL_Q02,8,8,5.5,2,1.0,True,False,True
107,disty12,FOOTBALLWALK_Q04,8,8,5.5,2,1.0,True,False,True
107,disty12,FOOTBALL_F01,8,8,9.5,3,1.0,True,False,True
107,disty12,FRISBEE_I03,8,8,9.5,3,1.0,True,False,True
107,disty12,FUTSAL_Q03,8,8,5.5,2,1.0,True,False,True
107,disty12,GARDENTRAMP_L14,8,8,9.5,3,1.0,True,False,True
107,disty12,GARD_B08,8,8,9.5,3,1.0,True,False,True
107,disty12,GLIDING_H08,8,8,9.5,3,1.0,True,False,True
107,disty12,GOALBALL_F15,8,8,9.5,3,1.0,True,False,True
107,disty12,GOLFADV_U11,8,8,5.5,2,1.0,True,False,True
107,disty12,GOLFFULL_U08,8,8,5.5,2,1.0,True,False,True
107,disty12,GOLFSHORT_U09,8,8,5.5,2,1.0,True,False,True
107,disty12,GOLF_L08,8,8,9.5,3,1.0,True,False,True
107,disty12,GYMNASTICSONLY_U24,8,8,5.5,2,1.0,True,False,True
107,disty12,GYMNASTICS_L13,8,8,9.5,3,1.0,True,False,True
107,disty12,GYMTRAMPCHEER_C13,8,8,9.5,3,1.0,True,False,True
107,disty12,HANDBALL_F16,8,8,9.5,3,1.0,True,False,True
107,disty12,HIGHROPES_H14,8,8,9.5,3,1.0,True,False,True
107,disty12,HOCKEY_F09,8,8,9.5,3,1.0,True,False,True
107,disty12,ICEHOCKEY_K03,8,8,9.5,3,1.0,True,False,True
107,disty12,ICESKATING_I02,8,8,9.5,3,1.0,True,False,True
107,disty12,JUJITSU_S03,8,8,5.5,2,1.0,True,False,True
107,disty12,KARATE_S02,8,8,5.5,2,1.0,True,False,True
107,disty12,KARTING_U26,8,8,5.5,2,1.0,True,False,True
107,disty12,LACROSSE_F14,8,8,9.5,3,1.0,True,False,True
107,disty12,LIFESAVING_H13,8,8,9.5,3,1.0,True,False,True
107,disty12,MARTIALCHINESE_S05,8,8,5.5,2,1.0,True,False,True
107,disty12,MARTIALOTHER_S06,8,8,5.5,2,1.0,True,False,True
107,disty12,MARTIAL_J07,8,8,9.5,3,1.0,True,False,True
107,disty12,MODPENT_L06,8,8,9.5,3,1.0,True,False,True
107,disty12,MOTORCARRACE_U28,8,8,5.5,2,1.0,True,False,True
107,disty12,MOTORCYCRACE_U27,8,8,5.5,2,1.0,True,False,True
107,disty12,MOTORSPORTS_L18,8,8,9.5,3,1.0,True,False,True
107,disty12,NETBALL_F06,8,8,9.5,3,1.0,True,False,True
107,disty12,ORIENTEERING_H04,8,8,9.5,3,1.0,True,False,True
107,disty12,PARKOUR_H05,8,8,9.5,3,1.0,True,False,True
107,disty12,POOL_I07,8,8,9.5,3,1.0,True,False,True
107,disty12,RIFLE_S09,8,8,5.5,2,1.0,True,False,True
107,disty12,ROCKCLIMB_R01,8,8,5.5,2,1.0,True,False,True
107,disty12,ROLLERSKATING_L16,8,8,9.5,3,1.0,True,False,True
107,disty12,ROUNDERS_F11,8,8,9.5,3,1.0,True,False,True
107,disty12,ROWINGWATER_R04,8,8,9.5,3,1.0,True,False,True
107,disty12,RUGBYLEAG13_Q17,8,8,5.5,2,1.0,True,False,True
107,disty12,RUGBYLEAGTAG_Q19,8,8,5.5,2,1.0,True,False,True
107,disty12,RUGBYLEAGTOUCH_Q18,8,8,5.5,2,1.0,True,False,True
107,disty12,RUGBYLEAGUE_F04,8,8,9.5,3,1.0,True,False,True
107,disty12,RUGBYUN15_Q13,8,8,5.5,2,1.0,True,False,True
107,disty12,RUGBYUN7_Q15,8,8,5.5,2,1.0,True,False,True
107,disty12,RUGBYUNION_F03,8,8,9.5,3,1.0,True,False,True
107,disty12,RUGBYUNTAG_Q16,8,8,5.5,2,1.0,True,False,True
107,disty12,RUGBYUNTOUCH_Q14,8,8,5.5,2,1.0,True,False,True
107,disty12,RUNJOG_U07,8,8,9.5,3,1.0,True,False,True
107,disty12,SHOOTING_J08,8,8,9.5,3,1.0,True,False,True
107,disty12,SKATEBOARDING_L17,8,8,9.5,3,1.0,True,False,True
107,disty12,SKIING_T01,8,8,5.5,2,1.0,True,False,True
107,disty12,SKITTLES_I09,8,8,9.5,3,1.0,True,False,True
107,disty12,SLEDDING_K02,8,8,9.5,3,1.0,True,False,True
107,disty12,SNOOKER_I06,8,8,9.5,3,1.0,True,False,True
107,disty12,SNOWBOARDING_T02,8,8,5.5,2,1.0,True,False,True
107,disty12,SNOWSPORT_K01,8,8,9.5,3,1.0,True,False,True
107,disty12,TABLETENNIS_G03,8,8,9.5,3,1.0,True,False,True
107,disty12,TAEKWONDO_J05,8,8,9.5,3,1.0,True,False,True
107,disty12,TENNIS_G01,8,8,9.5,3,1.0,True,False,True
107,disty12,TENPIN_I04,8,8,9.5,3,1.0,True,False,True
107,disty12,TRACKANDFIELD_L02,8,8,9.5,3,1.0,True,False,True
107,disty12,TRAMPOLINING_U25,8,8,5.5,2,1.0,True,False,True
107,disty12,TRIATHLON_L05,8,8,9.5,3,1.0,True,False,True
107,disty12,VOLLEYBALL_F10,8,8,9.5,3,1.0,True,False,True
107,disty12,WALKTRAV_B02,8,8,9.5,3,1.0,True,False,True
107,disty12,WATERPOLO_U06,8,8,5.5,2,1.0,True,False,True
107,disty12,WATERSKIING_H10,8,8,9.5,3,1.0,True,False,True
107,disty12,WHEELCHBASKETBALL_F08,8,8,9.5,3,1.0,True,False,True
107,disty12,WHEELCHRUGBY_F05,8,8,9.5,3,1.0,True,False,True
107,disty12,WINTER_C10,8,8,9.5,3,1.0,True,False,True
107,disty12,WRESTLING_J09,8,8,9.5,3,1.0,True,False,True
107,disty13,ABSEILING_H03,8,8,7.0,4,1.0,True,False,True
107,disty13,ACTTRAV_C03,8,8,7.0,4,1.0,True,False,True
107,disty13,AIKIDO_S04,8,8,4.5,3,1.0,True,False,True
107,disty13,AIRGUN_S08,8,8,4.5,3,1.0,True,False,True
107,disty13,ARCHERY_J01,8,8,7.0,4,1.0,True,False,True
107,disty13,BADMINTON_G02,8,8,7.0,4,1.0,True,False,True
107,disty13,BASESOFTBALL_F13,8,8,7.0,4,1.0,True,False,True
107,disty13,BASKETBALL_F07,8,8,7.0,4,1.0,True,False,True
107,disty13,BOCCIA_L11,8,8,7.0,4,1.0,True,False,True
107,disty13,BOULES_L12,8,8,7.0,4,1.0,True,False,True
107,disty13,BOWLSBOULES_C12,8,8,7.0,4,1.0,True,False,True
107,disty13,BOWLSCARPET_U18,8,8,4.5,3,1.0,True,False,True
107,disty13,BOWLSCROWNGREEN_U19,8,8,4.5,3,1.0,True,False,True
107,disty13,BOWLSFLATGREEN_U20,8,8,4.5,3,1.0,True,False,True
107,disty13,BOWLSSHORTMAT_U23,8,8,4.5,3,1.0,True,False,True
107,disty13,BOWLS_L10,8,8,7.0,4,1.0,True,False,True
107,disty13,BOXINGTRAD_S01,8,8,7.0,4,1.0,True,False,True
107,disty13,CAVING_H02,8,8,7.0,4,1.0,True,False,True
107,disty13,CHEERLEADING_L15,8,8,7.0,4,1.0,True,False,True
107,disty13,CLIMBWALL_R02,8,8,4.5,3,1.0,True,False,True
107,disty13,CRICKETLONG_Q06,8,8,4.5,3,1.0,True,False,True
107,disty13,CRICKETOTH_Q12,8,8,4.5,3,1.0,True,False,True
107,disty13,CRICKETSHORT_Q07,8,8,4.5,3,1.0,True,False,True
107,disty13,CROQUET_I05,8,8,7.0,4,1.0,True,False,True
107,disty13,CYCBMX_N03,8,8,4.5,3,1.0,True,False,True
107,disty13,CYCCROSS_N06,8,8,4.5,3,1.0,True,False,True
107,disty13,CYCLEISURE_N01,8,8,4.5,3,1.0,True,False,True
107,disty13,CYCMOUNTAIN_N02,8,8,4.5,3,1.0,True,False,True
107,disty13,CYCROAD_N04,8,8,4.5,3,1.0,True,False,True
107,disty13,CYCTRACK_N05,8,8,4.5,3,1.0,True,False,True
107,disty13,CYCTRAV_B04,8,8,7.0,4,1.0,True,False,True
107,disty13,CYC_OLD_M02,8,8,7.0,4,1.0,True,False,True
107,disty13,DANCEART_B05,8,8,7.0,4,1.0,True,False,True
107,disty13,DANCEOTHER_O01,8,8,7.0,4,1.0,True,False,True
107,disty13,DARTS_I08,8,8,7.0,4,1.0,True,False,True
107,disty13,DIVING_U05,8,8,4.5,3,1.0,True,False,True
107,disty13,DODGEBALL_F12,8,8,7.0,4,1.0,True,False,True
107,disty13,DRIVINGRANGE_U10,8,8,4.5,3,1.0,True,False,True
107,disty13,EQUESTDRESSAGE_U15,8,8,4.5,3,1.0,True,False,True
107,disty13,EQUESTEVENTING_U16,8,8,4.5,3,1.0,True,False,True
107,disty13,EQUESTHACKING_U12,8,8,4.5,3,1.0,True,False,True
107,disty13,EQUESTOTHER_U17,8,8,5.0,3,1.0,True,False,True
107,disty13,EQUESTSCHOOLING_U13,8,8,4.5,3,1.0,True,False,True
107,disty13,EQUESTSHOWJUMP_U14,8,8,4.5,3,1.0,True,False,True
107,disty13,EQUEST_L09,8,8,7.0,4,1.0,True,False,True
107,disty13,FELLRUNNING_L04,8,8,7.0,4,1.0,True,False,True
107,disty13,FENCING_J03,8,8,7.0,4,1.0,True,False,True
107,disty13,FOOTBALL11_Q01,8,8,4.5,3,1.0,True,False,True
107,disty13,FOOTBALLOTHER_Q05,8,8,4.5,3,1.0,True,False,True
107,disty13,FOOTBALLSMALL_Q02,8,8,4.5,3,1.0,True,False,True
107,disty13,FOOTBALLWALK_Q04,8,8,4.5,3,1.0,True,False,True
107,disty13,FOOTBALL_F01,8,8,7.0,4,1.0,True,False,True
107,disty13,FRISBEE_I03,8,8,7.0,4,1.0,True,False,True
107,disty13,FUTSAL_Q03,8,8,4.5,3,1.0,True,False,True
107,disty13,GARDENTRAMP_L14,8,8,7.0,4,1.0,True,False,True
107,disty13,GARD_B08,8,8,7.0,4,1.0,True,False,True
107,disty13,GLIDING_H08,8,8,7.0,4,1.0,True,False,True
107,disty13,GOALBALL_F15,8,8,7.0,4,1.0,True,False,True
107,disty13,GOLFADV_U11,8,8,4.5,3,1.0,True,False,True
107,disty13,GOLFFULL_U08,8,8,4.5,3,1.0,True,False,True
107,disty13,GOLFSHORT_U09,8,8,4.5,3,1.0,True,False,True
107,disty13,GOLF_L08,8,8,7.0,4,1.0,True,False,True
107,disty13,GYMNASTICSONLY_U24,8,8,4.5,3,1.0,True,False,True
107,disty13,GYMNASTICS_L13,8,8,7.0,4,1.0,True,False,True
107,disty13,GYMTRAMPCHEER_C13,8,8,7.0,4,1.0,True,False,True
107,disty13,HANDBALL_F16,8,8,7.0,4,1.0,True,False,True
107,disty13,HIGHROPES_H14,8,8,7.0,4,1.0,True,False,True
107,disty13,HOCKEY_F09,8,8,7.0,4,1.0,True,False,True
107,disty13,ICEHOCKEY_K03,8,8,7.0,4,1.0,True,False,True
107,disty13,ICESKATING_I02,8,8,7.0,4,1.0,True,False,True
107,disty13,JUJITSU_S03,8,8,4.5,3,1.0,True,False,True
107,disty13,KARATE_S02,8,8,4.5,3,1.0,True,False,True
107,disty13,KARTING_U26,8,8,4.5,3,1.0,True,False,True
107,disty13,LACROSSE_F14,8,8,7.0,4,1.0,True,False,True
107,disty13,LIFESAVING_H13,8,8,7.0,4,1.0,True,False,True
107,disty13,MARTIALCHINESE_S05,8,8,4.5,3,1.0,True,False,True
107,disty13,MARTIALOTHER_S06,8,8,4.5,3,1.0,True,False,True
107,disty13,MARTIAL_J07,8,8,7.0,4,1.0,True,False,True
107,disty13,MODPENT_L06,8,8,7.0,4,1.0,True,False,True
107,disty13,MOTORCARRACE_U28,8,8,4.5,3,1.0,True,False,True
107,disty13,MOTORCYCRACE_U27,8,8,4.5,3,1.0,True,False,True
107,disty13,MOTORSPORTS_L18,8,8,7.0,4,1.0,True,False,True
107,disty13,NETBALL_F06,8,8,7.0,4,1.0,True,False,True
107,disty13,ORIENTEERING_H04,8,8,7.0,4,1.0,True,False,True
107,disty13,PARKOUR_H05,8,8,7.0,4,1.0,True,False,True
107,disty13,POOL_I07,8,8,7.0,4,1.0,True,False,True
107,disty13,RIFLE_S09,8,8,4.5,3,1.0,True,False,True
107,disty13,ROCKCLIMB_R01,8,8,4.5,3,1.0,True,False,True
107,disty13,ROLLERSKATING_L16,8,8,7.0,4,1.0,True,False,True
107,disty13,ROUNDERS_F11,8,8,7.0,4,1.0,True,False,True
107,disty13,ROWINGWATER_R04,8,8,7.0,4,1.0,True,False,True
107,disty13,RUGBYLEAG13_Q17,8,8,4.5,3,1.0,True,False,True
107,disty13,RUGBYLEAGTAG_Q19,8,8,4.5,3,1.0,True,False,True
107,disty13,RUGBYLEAGTOUCH_Q18,8,8,4.5,3,1.0,True,False,True
107,disty13,RUGBYLEAGUE_F04,8,8,7.0,4,1.0,True,False,True
107,disty13,RUGBYUN15_Q13,8,8,4.5,3,1.0,True,False,True
107,disty13,RUGBYUN7_Q15,8,8,4.5,3,1.0,True,False,True
107,disty13,RUGBYUNION_F03,8,8,7.0,4,1.0,True,False,True
107,disty13,RUGBYUNTAG_Q16,8,8,4.5,3,1.0,True,False,True
107,disty13,RUGBYUNTOUCH_Q14,8,8,4.5,3,1.0,True,False,True
107,disty13,RUNJOG_U07,8,8,7.0,4,1.0,True,False,True
107,disty13,SHOOTING_J08,8,8,7.0,4,1.0,True,False,True
107,disty13,SKATEBOARDING_L17,8,8,7.0,4,1.0,True,False,True
107,disty13,SKIING_T01,8,8,4.5,3,1.0,True,False,True
107,disty13,SKITTLES_I09,8,8,7.0,4,1.0,True,False,True
107,disty13,SLEDDING_K02,8,8,7.0,4,1.0,True,False,True
107,disty13,SNOOKER_I06,8,8,7.0,4,1.0,True,False,True
107,disty13,SNOWBOARDING_T02,8,8,4.5,3,1.0,True,False,True
107,disty13,SNOWSPORT_K01,8,8,7.0,4,1.0,True,False,True
107,disty13,TABLETENNIS_G03,8,8,7.0,4,1.0,True,False,True
107,disty13,TAEKWONDO_J05,8,8,7.0,4,1.0,True,False,True
107,disty13,TENNIS_G01,8,8,7.0,4,1.0,True,False,True
107,disty13,TENPIN_I04,8,8,7.0,4,1.0,True,False,True
107,disty13,TRACKANDFIELD_L02,8,8,7.0,4,1.0,True,False,True
107,disty13,TRAMPOLINING_U25,8,8,4.5,3,1.0,True,False,True
107,disty13,TRIATHLON_L05,8,8,7.0,4,1.0,True,False,True
107,disty13,VOLLEYBALL_F10,8,8,7.0,4,1.0,True,False,True
107,disty13,WALKTRAV_B02,8,8,7.0,4,1.0,True,False,True
107,disty13,WATERPOLO_U06,8,8,4.5,3,1.0,True,False,True
107,disty13,WATERSKIING_H10,8,8,7.0,4,1.0,True,False,True
107,disty13,WHEELCHBASKETBALL_F08,8,8,7.0,4,1.0,True,False,True
107,disty13,WHEELCHRUGBY_F05,8,8,7.0,4,1.0,True,False,True
107,disty13,WINTER_C10,8,8,7.0,4,1.0,True,False,True
107,disty13,WRESTLING_J09,8,8,7.0,4,1.0,True,False,True
107,disty2,ABSEILING_H03,8,4,33.0,18,0.5,True,False,True
107,disty2,ACTTRAV_C03,8,4,33.0,18,0.5,True,False,True
107,disty2,AIKIDO_S04,8,6,18.5,14,0.75,True,False,True
107,disty2,AIRGUN_S08,8,6,18.5,14,0.75,True,False,True
107,disty2,ARCHERY_J01,8,4,33.0,18,0.5,True,False,True
107,disty2,BADMINTON_G02,8,4,33.0,18,0.5,True,False,True
107,disty2,BASESOFTBALL_F13,8,4,33.0,18,0.5,True,False,True
107,disty2,BASKETBALL_F07,8,4,33.0,18,0.5,True,False,True
107,disty2,BOCCIA_L11,8,4,33.0,18,0.5,True,False,True
107,disty2,BOULES_L12,8,4,33.0,18,0.5,True,False,True
107,disty2,BOWLSBOULES_C12,8,4,33.0,18,0.5,True,False,True
107,disty2,BOWLSCARPET_U18,8,6,18.5,14,0.75,True,False,True
107,disty2,BOWLSCROWNGREEN_U19,8,6,18.5,14,0.75,True,False,True
107,disty2,BOWLSFLATGREEN_U20,8,6,18.5,14,0.75,True,False,True
107,disty2,BOWLSSHORTMAT_U23,8,6,18.5,14,0.75,True,False,True
107,disty2,BOWLS_L10,8,4,33.0,18,0.5,True,False,True
107,disty2,BOXINGTRAD_S01,8,4,33.0,18,0.5,True,False,True
107,disty2,CAVING_H02,8,4,33.0,18,0.5,True,False,True
107,disty2,CHEERLEADING_L15,8,4,33.0,18,0.5,True,False,True
107,disty2,CLIMBWALL_R02,8,6,18.5,14,0.75,True,False,True
107,disty2,CRICKETLONG_Q06,8,6,18.5,14,0.75,True,False,True
107,disty2,CRICKETOTH_Q12,8,6,18.5,14,0.75,True,False,True
107,disty2,CRICKETSHORT_Q07,8,6,18.5,14,0.75,True,False,True
107,disty2,CROQUET_I05,8,4,33.0,18,0.5,True,False,True
107,disty2,CYCBMX_N03,8,6,18.5,14,0.75,True,False,True
107,disty2,CYCCROSS_N06,8,6,18.5,14,0.75,True,False,True
107,disty2,CYCLEISURE_N01,8,6,18.5,14,0.75,True,False,True
107,disty2,CYCMOUNTAIN_N02,8,6,18.5,14,0.75,True,False,True
107,disty2,CYCROAD_N04,8,6,18.5,14,0.75,True,False,True
107,disty2,CYCTRACK_N05,8,6,18.5,14,0.75,True,False,True
107,disty2,CYCTRAV_B04,8,4,33.0,18,0.5,True,False,True
107,disty2,CYC_OLD_M02,8,4,33.0,18,0.5,True,False,True
107,disty2,DANCEART_B05,8,4,33.0,18,0.5,True,False,True
107,disty2,DANCEOTHER_O01,8,4,33.0,18,0.5,True,False,True
107,disty2,DARTS_I08,8,4,33.0,18,0.5,True,False,True
107,disty2,DIVING_U05,8,6,18.5,14,0.75,True,False,True
107,disty2,DODGEBALL_F12,8,4,33.0,18,0.5,True,False,True
107,disty2,DRIVINGRANGE_U10,8,6,18.5,14,0.75,True,False,True
107,disty2,EQUESTDRESSAGE_U15,8,6,18.5,14,0.75,True,False,True
107,disty2,EQUESTEVENTING_U16,8,6,18.5,14,0.75,True,False,True
107,disty2,EQUESTHACKING_U12,8,6,18.5,14,0.75,True,False,True
107,disty2,EQUESTOTHER_U17,8,6,20.0,17,0.75,True,False,True
107,disty2,EQUESTSCHOOLING_U13,8,6,18.5,14,0.75,True,False,True
107,disty2,EQUESTSHOWJUMP_U14,8,6,18.5,14,0.75,True,False,True
107,disty2,EQUEST_L09,8,4,33.0,18,0.5,True,False,True
107,disty2,FELLRUNNING_L04,8,4,33.0,18,0.5,True,False,True
107,disty2,FENCING_J03,8,4,33.0,18,0.5,True,False,True
107,disty2,FOOTBALL11_Q01,8,6,18.5,14,0.75,True,False,True
107,disty2,FOOTBALLOTHER_Q05,8,6,18.5,14,0.75,True,False,True
107,disty2,FOOTBALLSMALL_Q02,8,6,18.5,14,0.75,True,False,True
107,disty2,FOOTBALLWALK_Q04,8,6,18.5,14,0.75,True,False,True
107,disty2,FOOTBALL_F01,8,4,33.0,18,0.5,True,False,True
107,disty2,FRISBEE_I03,8,4,33.0,18,0.5,True,False,True
107,disty2,FUTSAL_Q03,8,6,18.5,14,0.75,True,False,True
107,disty2,GARDENTRAMP_L14,8,4,33.0,18,0.5,True,False,True
107,disty2,GARD_B08,8,4,33.0,18,0.5,True,False,True
107,disty2,GLIDING_H08,8,4,33.0,18,0.5,True,False,True
107,disty2,GOALBALL_F15,8,4,33.0,18,0.5,True,False,True
107,disty2,GOLFADV_U11,8,6,18.5,14,0.75,True,False,True
107,disty2,GOLFFULL_U08,8,6,18.5,14,0.75,True,False,True
107,disty2,GOLFSHORT_U09,8,6,18.5,14,0.75,True,False,True
107,disty2,GOLF_L08,8,4,33.0,18,0.5,True,False,True
107,disty2,GYMNASTICSONLY_U24,8,6,18.5,14,0.75,True,False,True
107,disty2,GYMNASTICS_L13,8,4,33.0,18,0.5,True,False,True
107,disty2,GYMTRAMPCHEER_C13,8,4,33.0,18,0.5,True,False,True
107,disty2,HANDBALL_F16,8,4,33.0,18,0.5,True,False,True
107,disty2,HIGHROPES_H14,8,4,33.0,18,0.5,True,False,True
107,disty2,HOCKEY_F09,8,4,33.0,18,0.5,True,False,True
107,disty2,ICEHOCKEY_K03,8,4,33.0,18,0.5,True,False,True
107,disty2,ICESKATING_I02,8,4,33.0,18,0.5,True,False,True
107,disty2,JUJITSU_S03,8,6,18.5,14,0.75,True,False,True
107,disty2,KARATE_S02,8,6,18.5,14,0.75,True,False,True
107,disty2,KARTING_U26,8,6,18.5,14,0.75,True,False,True
107,disty2,LACROSSE_F14,8,4,33.0,18,0.5,True,False,True
107,disty2,LIFESAVING_H13,8,4,33.0,18,0.5,True,False,True
107,disty2,MARTIALCHINESE_S05,8,6,18.5,14,0.75,True,False,True
107,disty2,MARTIALOTHER_S06,8,6,18.5,14,0.75,True,False,True
107,disty2,MARTIAL_J07,8,4,33.0,18,0.5,True,False,True
107,disty2,MODPENT_L06,8,4,33.0,18,0.5,True,False,True
107,disty2,MOTORCARRACE_U28,8,6,18.5,14,0.75,True,False,True
107,disty2,MOTORCYCRACE_U27,8,6,18.5,14,0.75,True,False,True
107,disty2,MOTORSPORTS_L18,8,4,33.0,18,0.5,True,False,True
107,disty2,NETBALL_F06,8,4,33.0,18,0.5,True,False,True
107,disty2,ORIENTEERING_H04,8,4,33.0,18,0.5,True,False,True
107,disty2,PARKOUR_H05,8,4,33.0,18,0.5,True,False,True
107,disty2,POOL_I07,8,4,33.0,18,0.5,True,False,True
107,disty2,RIFLE_S09,8,6,18.5,14,0.75,True,False,True
107,disty2,ROCKCLIMB_R01,8,6,18.5,14,0.75,True,False,True
107,disty2,ROLLERSKATING_L16,8,4,33.0,18,0.5,True,False,True
107,disty2,ROUNDERS_F11,8,4,33.0,18,0.5,True,False,True
107,disty2,ROWINGWATER_R04,8,4,33.0,18,0.5,True,False,True
107,disty2,RUGBYLEAG13_Q17,8,6,18.5,14,0.75,True,False,True
107,disty2,RUGBYLEAGTAG_Q19,8,6,18.5,14,0.75,True,False,True
107,disty2,RUGBYLEAGTOUCH_Q18,8,6,18.5,14,0.75,True,False,True
107,disty2,RUGBYLEAGUE_F04,8,4,33.0,18,0.5,True,False,True
107,disty2,RUGBYUN15_Q13,8,6,18.5,14,0.75,True,False,True
107,disty2,RUGBYUN7_Q15,8,6,18.5,14,0.75,True,False,True
107,disty2,RUGBYUNION_F03,8,4,33.0,18,0.5,True,False,True
107,disty2,RUGBYUNTAG_Q16,8,6,18.5,14,0.75,True,False,True
107,disty2,RUGBYUNTOUCH_Q14,8,6,18.5,14,0.75,True,False,True
107,disty2,RUNJOG_U07,8,4,33.0,18,0.5,True,False,True
107,disty2,SHOOTING_J08,8,4,33.0,18,0.5,True,False,True
107,disty2,SKATEBOARDING_L17,8,4,33.0,18,0.5,True,False,True
107,disty2,SKIING_T01,8,6,18.5,14,0.75,True,False,True
107,disty2,SKITTLES_I09,8,4,33.0,18,0.5,True,False,True
107,disty2,SLEDDING_K02,8,4,33.0,18,0.5,True,False,True
107,disty2,SNOOKER_I06,8,4,33.0,18,0.5,True,False,True
107,disty2,SNOWBOARDING_T02,8,6,18.5,14,0.75,True,False,True
107,disty2,SNOWSPORT_K01,8,4,33.0,18,0.5,True,False,True
107,disty2,TABLETENNIS_G03,8,4,33.0,18,0.5,True,False,True
107,disty2,TAEKWONDO_J05,8,4,33.0,18,0.5,True,False,True
107,disty2,TENNIS_G01,8,4,33.0,18,0.5,True,False,True
107,disty2,TENPIN_I04,8,4,33.0,18,0.5,True,False,True
107,disty2,TRACKANDFIELD_L02,8,4,33.0,18,0.5,True,False,True
107,disty2,TRAMPOLINING_U25,8,6,18.5,14,0.75,True,False,True
107,disty2,TRIATHLON_L05,8,4,33.0,18,0.5,True,False,True
