LA_2023,age_group,activity_suffix,year,months12_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
30,85+,FOOTBALLOTHER_Q05,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,FOOTBALLSMALL_Q02,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,FOOTBALLWALK_Q04,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,FOOTBALL_F01,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,FRISBEE_I03,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,FUTSAL_Q03,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,GARDENTRAMP_L14,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,GARD_B08,11,0.5513557577911907,8,8,7.0,3,1.0,True,False,True
30,85+,GLIDING_H08,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,GOALBALL_F15,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,GOLFADV_U11,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,GOLFFULL_U08,11,0.096920302802251,7,7,6.0,2,1.0,True,True,True
30,85+,GOLFSHORT_U09,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,GOLF_L08,11,0.0380518764191993,8,8,7.0,3,1.0,True,False,True
30,85+,GYMNASTICSONLY_U24,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,GYMNASTICS_L13,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,GYMTRAMPCHEER_C13,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,HANDBALL_F16,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,HIGHROPES_H14,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,HOCKEY_F09,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,ICEHOCKEY_K03,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,ICESKATING_I02,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,JUJITSU_S03,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,KARATE_S02,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,KARTING_U26,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,LACROSSE_F14,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,LIFESAVING_H13,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,MARTIALCHINESE_S05,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,MARTIALOTHER_S06,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,MARTIAL_J07,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,MODPENT_L06,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,MOTORCARRACE_U28,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,MOTORCYCRACE_U27,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,MOTORSPORTS_L18,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,NETBALL_F06,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,ORIENTEERING_H04,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,PARKOUR_H05,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,POOL_I07,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,RIFLE_S09,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,ROCKCLIMB_R01,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,ROLLERSKATING_L16,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,ROUNDERS_F11,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,ROWINGWATER_R04,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,RUGBYLEAG13_Q17,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,RUGBYLEAGTAG_Q19,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,RUGBYLEAGTOUCH_Q18,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,RUGBYLEAGUE_F04,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,RUGBYUN15_Q13,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,RUGBYUN7_Q15,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,RUGBYUNION_F03,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,RUGBYUNTAG_Q16,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,RUGBYUNTOUCH_Q14,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,RUNJOG_U07,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,SHOOTING_J08,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,SKATEBOARDING_L17,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,SKIING_T01,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,SKITTLES_I09,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,SLEDDING_K02,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,SNOOKER_I06,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,SNOWBOARDING_T02,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,SNOWSPORT_K01,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,TABLETENNIS_G03,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,TAEKWONDO_J05,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,TENNIS_G01,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,TENPIN_I04,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,TRACKANDFIELD_L02,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,TRAMPOLINING_U25,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,TRIATHLON_L05,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,VOLLEYBALL_F10,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,WALKTRAV_B02,11,0.3482669688179584,8,8,7.0,3,1.0,True,False,True
30,85+,WATERPOLO_U06,11,0.0,7,7,6.0,2,1.0,True,True,True
30,85+,WATERSKIING_H10,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,WHEELCHBASKETBALL_F08,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,WHEELCHRUGBY_F05,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,WINTER_C10,11,0.0,8,8,7.0,3,1.0,True,False,True
30,85+,WRESTLING_J09,11,0.0,8,8,7.0,3,1.0,True,False,True
35,16-24,ABSEILING_H03,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,ACTTRAV_C03,11,0.8091274773356307,8,7,22.5,18,0.875,True,False,True
35,16-24,AIKIDO_S04,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,AIRGUN_S08,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,ARCHERY_J01,11,0.0392204822802573,8,7,22.5,18,0.875,True,False,True
35,16-24,BADMINTON_G02,11,0.1731685762921263,8,7,22.5,18,0.875,True,False,True
35,16-24,BASESOFTBALL_F13,11,0.1071565507150006,8,7,22.5,18,0.875,True,False,True
35,16-24,BASKETBALL_F07,11,0.1971033358310479,8,7,22.5,18,0.875,True,False,True
35,16-24,BOCCIA_L11,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,BOULES_L12,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,BOWLSBOULES_C12,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,BOWLSCARPET_U18,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,BOWLSCROWNGREEN_U19,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,BOWLSFLATGREEN_U20,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,BOWLSSHORTMAT_U23,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,BOWLS_L10,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,BOXINGTRAD_S01,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,CAVING_H02,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,CHEERLEADING_L15,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,CLIMBWALL_R02,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,CRICKETLONG_Q06,11,0.0162284827540009,8,8,20.0,13,1.0,True,False,True
35,16-24,CRICKETOTH_Q12,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,CRICKETSHORT_Q07,11,0.1125094833782025,8,8,20.0,13,1.0,True,False,True
35,16-24,CROQUET_I05,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,CYCBMX_N03,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,CYCCROSS_N06,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,CYCLEISURE_N01,11,0.1576036539345885,8,8,20.0,13,1.0,True,False,True
35,16-24,CYCMOUNTAIN_N02,11,0.1402333272637348,8,8,20.0,13,1.0,True,False,True
35,16-24,CYCROAD_N04,11,0.087130755562373,8,8,20.0,13,1.0,True,False,True
35,16-24,CYCTRACK_N05,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,CYCTRAV_B04,11,0.3429626489166696,8,7,22.5,18,0.875,True,False,True
35,16-24,CYC_OLD_M02,11,0.3649000016021267,8,7,22.5,18,0.875,True,False,True
35,16-24,DANCEART_B05,11,0.2117519792772566,8,7,22.5,18,0.875,True,False,True
35,16-24,DANCEOTHER_O01,11,0.1660247298836968,8,7,22.5,18,0.875,True,False,True
35,16-24,DARTS_I08,11,0.174227828955939,8,7,22.5,18,0.875,True,False,True
35,16-24,DIVING_U05,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,DODGEBALL_F12,11,0.1071565507150006,8,7,22.5,18,0.875,True,False,True
35,16-24,DRIVINGRANGE_U10,11,0.0974692470728163,8,8,20.0,13,1.0,True,False,True
35,16-24,EQUESTDRESSAGE_U15,11,0.0441995496871606,8,8,20.0,13,1.0,True,False,True
35,16-24,EQUESTEVENTING_U16,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,EQUESTHACKING_U12,11,0.0441995496871606,8,8,20.0,13,1.0,True,False,True
35,16-24,EQUESTOTHER_U17,11,0.0,8,8,20.0,15,1.0,True,False,True
35,16-24,EQUESTSCHOOLING_U13,11,0.0655030095006045,8,8,20.0,13,1.0,True,False,True
35,16-24,EQUESTSHOWJUMP_U14,11,0.0441995496871606,8,8,20.0,13,1.0,True,False,True
35,16-24,EQUEST_L09,11,0.0623865326618019,8,7,22.5,18,0.875,True,False,True
35,16-24,FELLRUNNING_L04,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,FENCING_J03,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,FOOTBALL11_Q01,11,0.1296193181406973,8,8,20.0,13,1.0,True,False,True
35,16-24,FOOTBALLOTHER_Q05,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,FOOTBALLSMALL_Q02,11,0.2454347819762335,8,8,20.0,13,1.0,True,False,True
35,16-24,FOOTBALLWALK_Q04,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,FOOTBALL_F01,11,0.2729780631737157,8,7,22.5,18,0.875,True,False,True
35,16-24,FRISBEE_I03,11,0.0202898920460828,8,7,22.5,18,0.875,True,False,True
35,16-24,FUTSAL_Q03,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,GARDENTRAMP_L14,11,0.1663326636614339,8,7,22.5,18,0.875,True,False,True
35,16-24,GARD_B08,11,0.2973875003391636,8,7,22.5,18,0.875,True,False,True
35,16-24,GLIDING_H08,11,0.0706129156797281,8,7,22.5,18,0.875,True,False,True
35,16-24,GOALBALL_F15,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,GOLFADV_U11,11,0.1469108820209037,8,8,20.0,13,1.0,True,False,True
35,16-24,GOLFFULL_U08,11,0.0353370316225355,8,8,20.0,13,1.0,True,False,True
35,16-24,GOLFSHORT_U09,11,0.087130755562373,8,8,20.0,13,1.0,True,False,True
35,16-24,GOLF_L08,11,0.1892507151095991,8,7,22.5,18,0.875,True,False,True
35,16-24,GYMNASTICSONLY_U24,11,0.1125094833782025,8,8,20.0,13,1.0,True,False,True
35,16-24,GYMNASTICS_L13,11,0.1852632538956084,8,7,22.5,18,0.875,True,False,True
35,16-24,GYMTRAMPCHEER_C13,11,0.2055531459416912,8,7,22.5,18,0.875,True,False,True
35,16-24,HANDBALL_F16,11,0.1071565507150006,8,7,22.5,18,0.875,True,False,True
35,16-24,HIGHROPES_H14,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,HOCKEY_F09,11,0.1913884088147756,8,7,22.5,18,0.875,True,False,True
35,16-24,ICEHOCKEY_K03,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,ICESKATING_I02,11,0.1574153879711962,8,7,22.5,18,0.875,True,False,True
35,16-24,JUJITSU_S03,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,KARATE_S02,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,KARTING_U26,11,0.0624831746302439,8,8,20.0,13,1.0,True,False,True
35,16-24,LACROSSE_F14,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,LIFESAVING_H13,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,MARTIALCHINESE_S05,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,MARTIALOTHER_S06,11,0.02848085581365,8,8,20.0,13,1.0,True,False,True
35,16-24,MARTIAL_J07,11,0.0271258046767752,8,7,22.5,18,0.875,True,False,True
35,16-24,MODPENT_L06,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,MOTORCARRACE_U28,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,MOTORCYCRACE_U27,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,MOTORSPORTS_L18,11,0.0595103743263401,8,7,22.5,18,0.875,True,False,True
35,16-24,NETBALL_F06,11,0.1274464427610834,8,7,22.5,18,0.875,True,False,True
35,16-24,ORIENTEERING_H04,11,0.0706129156797281,8,7,22.5,18,0.875,True,False,True
35,16-24,PARKOUR_H05,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,POOL_I07,11,0.174227828955939,8,7,22.5,18,0.875,True,False,True
35,16-24,RIFLE_S09,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,ROCKCLIMB_R01,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,ROLLERSKATING_L16,11,0.0489097728402991,8,7,22.5,18,0.875,True,False,True
35,16-24,ROUNDERS_F11,11,0.1663326636614339,8,7,22.5,18,0.875,True,False,True
35,16-24,ROWINGWATER_R04,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,RUGBYLEAG13_Q17,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,RUGBYLEAGTAG_Q19,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,RUGBYLEAGTOUCH_Q18,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,RUGBYLEAGUE_F04,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,RUGBYUN15_Q13,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,RUGBYUN7_Q15,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,RUGBYUNION_F03,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,RUGBYUNTAG_Q16,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,RUGBYUNTOUCH_Q14,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,RUNJOG_U07,11,0.2326789506184665,8,7,22.5,18,0.875,True,False,True
35,16-24,SHOOTING_J08,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,SKATEBOARDING_L17,11,0.0096892905600418,8,7,22.5,18,0.875,True,False,True
35,16-24,SKIING_T01,11,0.0783606982042818,8,8,20.0,13,1.0,True,False,True
35,16-24,SKITTLES_I09,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,SLEDDING_K02,11,0.0388862209003504,8,7,22.5,18,0.875,True,False,True
35,16-24,SNOOKER_I06,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,SNOWBOARDING_T02,11,0.0213034598134438,8,8,20.0,13,1.0,True,False,True
35,16-24,SNOWSPORT_K01,11,0.0746324832277808,8,7,22.5,18,0.875,True,False,True
35,16-24,TABLETENNIS_G03,11,0.2152424365017331,8,7,22.5,18,0.875,True,False,True
35,16-24,TAEKWONDO_J05,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,TENNIS_G01,11,0.4064581719835055,8,7,22.5,18,0.875,True,False,True
35,16-24,TENPIN_I04,11,0.2055531459416912,8,7,22.5,18,0.875,True,False,True
35,16-24,TRACKANDFIELD_L02,11,0.1071565507150006,8,7,22.5,18,0.875,True,False,True
35,16-24,TRAMPOLINING_U25,11,0.082008470453637,8,8,20.0,13,1.0,True,False,True
35,16-24,TRIATHLON_L05,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,VOLLEYBALL_F10,11,0.1071565507150006,8,7,22.5,18,0.875,True,False,True
35,16-24,WALKTRAV_B02,11,0.8091274773356307,8,7,22.5,18,0.875,True,False,True
35,16-24,WATERPOLO_U06,11,0.0,8,8,20.0,13,1.0,True,False,True
35,16-24,WATERSKIING_H10,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,WHEELCHBASKETBALL_F08,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,WHEELCHRUGBY_F05,11,0.0,8,7,22.5,18,0.875,True,False,True
35,16-24,WINTER_C10,11,0.1728717582525438,8,7,22.5,18,0.875,True,False,True
35,16-24,WRESTLING_J09,11,0.0,8,7,22.5,18,0.875,True,False,True
35,25-34,ABSEILING_H03,11,0.0,8,0,57.5,47,0.0,False,False,False
35,25-34,ACTTRAV_C03,11,0.912785708396014,8,0,57.5,47,0.0,False,False,False
35,25-34,AIKIDO_S04,11,0.0218919519674908,8,0,51.0,34,0.0,False,False,False
35,25-34,AIRGUN_S08,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,ARCHERY_J01,11,0.0274412611110823,8,0,57.5,47,0.0,False,False,False
35,25-34,BADMINTON_G02,11,0.0847960990176258,8,0,57.5,47,0.0,False,False,False
35,25-34,BASESOFTBALL_F13,11,0.0,8,0,57.5,47,0.0,False,False,False
35,25-34,BASKETBALL_F07,11,0.0536469238103356,8,0,57.5,47,0.0,False,False,False
35,25-34,BOCCIA_L11,11,0.0,8,0,57.5,47,0.0,False,False,False
35,25-34,BOULES_L12,11,0.0181452399160163,8,0,57.5,47,0.0,False,False,False
35,25-34,BOWLSBOULES_C12,11,0.0181452399160163,8,0,57.5,47,0.0,False,False,False
35,25-34,BOWLSCARPET_U18,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,BOWLSCROWNGREEN_U19,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,BOWLSFLATGREEN_U20,11,0.0212272718969018,8,0,51.0,34,0.0,False,False,False
35,25-34,BOWLSSHORTMAT_U23,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,BOWLS_L10,11,0.0181452399160163,8,0,57.5,47,0.0,False,False,False
35,25-34,BOXINGTRAD_S01,11,0.0075203967740089,8,0,57.5,47,0.0,False,False,False
35,25-34,CAVING_H02,11,0.0,8,0,57.5,47,0.0,False,False,False
35,25-34,CHEERLEADING_L15,11,0.0,8,0,57.5,47,0.0,False,False,False
35,25-34,CLIMBWALL_R02,11,0.0490185977859239,8,0,51.0,34,0.0,False,False,False
35,25-34,CRICKETLONG_Q06,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,CRICKETOTH_Q12,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,CRICKETSHORT_Q07,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,CROQUET_I05,11,0.0305212397181732,8,0,57.5,47,0.0,False,False,False
35,25-34,CYCBMX_N03,11,0.0108749826610366,8,0,51.0,34,0.0,False,False,False
35,25-34,CYCCROSS_N06,11,0.0108749826610366,8,0,51.0,34,0.0,False,False,False
35,25-34,CYCLEISURE_N01,11,0.0679904658342233,8,0,51.0,34,0.0,False,False,False
35,25-34,CYCMOUNTAIN_N02,11,0.0591951744796957,8,0,51.0,34,0.0,False,False,False
35,25-34,CYCROAD_N04,11,0.0202512741604882,8,0,51.0,34,0.0,False,False,False
35,25-34,CYCTRACK_N05,11,0.0108749826610366,8,0,51.0,34,0.0,False,False,False
35,25-34,CYCTRAV_B04,11,0.1485657488378036,8,0,57.5,47,0.0,False,False,False
35,25-34,CYC_OLD_M02,11,0.1896494477615203,8,0,57.5,47,0.0,False,False,False
35,25-34,DANCEART_B05,11,0.0265116493694118,8,0,57.5,47,0.0,False,False,False
35,25-34,DANCEOTHER_O01,11,0.1036406372521049,8,0,57.5,47,0.0,False,False,False
35,25-34,DARTS_I08,11,0.1307836687044019,8,0,57.5,47,0.0,False,False,False
35,25-34,DIVING_U05,11,0.0108749826610366,8,0,51.0,34,0.0,False,False,False
35,25-34,DODGEBALL_F12,11,0.0,8,0,57.5,47,0.0,False,False,False
35,25-34,DRIVINGRANGE_U10,11,0.0615375360590798,8,0,51.0,34,0.0,False,False,False
35,25-34,EQUESTDRESSAGE_U15,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,EQUESTEVENTING_U16,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,EQUESTHACKING_U12,11,0.0155597558684126,8,0,51.0,34,0.0,False,False,False
35,25-34,EQUESTOTHER_U17,11,0.0,8,0,52.0,39,0.0,False,False,False
35,25-34,EQUESTSCHOOLING_U13,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,EQUESTSHOWJUMP_U14,11,0.0,8,0,51.0,34,0.0,False,False,False
35,25-34,EQUEST_L09,11,0.0133006023872619,8,0,57.5,47,0.0,False,False,False
35,25-34,FELLRUNNING_L04,11,0.0,8,0,57.5,47,0.0,False,False,False
35,25-34,FENCING_J03,11,0.0,8,0,57.5,47,0.0,False,False,False
