LA_2023,disability_group,year,inactive_rate,fairly_active_rate,active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
171,disty5,9,0.4138678782933471,0.08611383911063197,0.5000182825960209,8,5,25.5,14,0.625,True,False,True
171,disty6,9,0.4253997584980927,0.08406061927786616,0.4905396222240411,8,8,5.5,1,1.0,True,False,True
171,disty7,9,0.38828703693145206,0.09440226763027594,0.517310695438272,8,8,18.0,12,1.0,True,False,True
171,disty8,9,0.3936638995905802,0.08169377307834422,0.5246423273310756,8,8,10.0,6,1.0,True,False,True
171,disty9,9,0.4717774427031835,0.08990546793893087,0.43831708935788566,8,8,10.0,7,1.0,True,False,True
171,limiting_disability,9,0.41137947050088775,0.10344274703978856,0.4851777824593236,8,0,69.5,58,0.0,False,False,False
171,no_disability,9,0.2472617722796902,0.09961851790266582,0.653119709817644,8,0,329.5,305,0.0,False,False,False
171,non_limiting_disability,9,0.22640798017101713,0.10246536311511702,0.6711266567138658,8,0,55.5,47,0.0,False,False,False
196,disty1,9,0.404623601616767,0.10348832106708203,0.491888077316151,8,0,40.0,32,0.0,False,False,False
196,disty10,9,0.27325611680016654,0.03331446802253501,0.6934294151772984,8,8,3.0,1,1.0,True,False,True
196,disty11,9,0.39799682135374637,0.08384637656569303,0.5181568020805606,8,8,2.0,1,1.0,True,False,True
196,disty12,9,0.4104952108970139,0.08989160806374483,0.4996131810392413,8,8,7.5,4,1.0,True,False,True
196,disty13,9,0.2671891934915114,0.05477714214222479,0.6780336643662639,8,8,5.5,3,1.0,True,False,True
196,disty2,9,0.39355117803512657,0.1017865840855965,0.504662237879277,8,5,28.5,24,0.625,True,False,True
196,disty3,9,0.4629106659400829,0.10660711436211352,0.4304822196978034,8,0,38.0,31,0.0,False,False,False
196,disty4,9,0.39621491929501973,0.09383223085829828,0.509952849846682,8,8,12.0,3,1.0,True,False,True
196,disty5,9,0.40124186855204647,0.10240810914274072,0.49635002230521275,8,7,21.0,10,0.875,True,False,True
196,disty6,9,0.3970857515231983,0.0859435790599723,0.5169706694168293,8,8,7.0,4,1.0,True,False,True
196,disty7,9,0.4072007743508552,0.08683354230185632,0.5059656833472884,8,8,20.0,14,1.0,True,False,True
196,disty8,9,0.4026553161650722,0.09093226690161219,0.5064124169333156,8,8,10.5,6,1.0,True,False,True
196,disty9,9,0.4246330200756963,0.08528733428775849,0.49007964563654516,8,8,11.0,5,1.0,True,False,True
196,limiting_disability,9,0.3977933589732354,0.10793010379580466,0.49427653723096,8,0,74.5,60,0.0,False,False,False
196,no_disability,9,0.23673157255812832,0.10447968076189945,0.6587887466799722,8,0,330.0,301,0.0,False,False,False
196,non_limiting_disability,9,0.23940643420154958,0.11212109007168528,0.6484724757267651,8,0,76.0,63,0.0,False,False,False
201,disty1,9,0.33772234966612985,0.09941576815373905,0.5628618821801311,8,7,23.0,20,0.875,True,False,True
201,disty11,9,0.3442108715729139,0.035799892753210376,0.6199892356738756,7,7,2.0,1,1.0,True,True,True
201,disty12,9,0.35309452834333455,0.04541270835557811,0.6014927633010875,8,8,5.5,3,1.0,True,False,True
201,disty13,9,0.24604627420890848,0.03102956245219663,0.7229241633388949,8,8,3.5,1,1.0,True,False,True
201,disty2,9,0.3250072723531866,0.10361984719131186,0.5713728804555015,8,8,19.5,14,1.0,True,False,True
201,disty3,9,0.4211273222672781,0.10720674430466878,0.47166593342805324,8,6,27.5,23,0.75,True,False,True
201,disty4,9,0.33608183133240316,0.09140635328524664,0.5725118153823502,8,8,9.0,6,1.0,True,False,True
201,disty5,9,0.32554750316848613,0.09820948410996799,0.5762430127215459,8,8,16.0,8,1.0,True,False,True
201,disty6,9,0.2978902047342191,0.05990532389567631,0.6422044713701045,8,8,5.5,2,1.0,True,False,True
201,disty7,9,0.3331578269485992,0.08114036443754741,0.5857018086138533,8,8,12.5,7,1.0,True,False,True
201,disty8,9,0.29306955212970637,0.04021511894954364,0.66671532892075,8,8,6.5,3,1.0,True,False,True
201,disty9,9,0.35175469576443846,0.02624426787093633,0.6220010363646252,8,8,5.0,2,1.0,True,False,True
201,limiting_disability,9,0.3171759540429846,0.10613809656965162,0.5766859493873638,8,0,52.5,42,0.0,False,False,False
201,no_disability,9,0.13936626950795222,0.09024048832114905,0.7703932421708988,8,0,336.0,295,0.0,False,False,False
201,non_limiting_disability,9,0.1402539623142455,0.09107226798166629,0.7686737697040883,8,0,84.0,68,0.0,False,False,False
241,disty1,9,0.4286797027867692,0.08616926261374067,0.48515103459949,8,3,31.0,24,0.375,False,False,False
241,disty10,9,0.4112789928007171,0.06715128949010925,0.5215697177091736,8,8,4.0,3,1.0,True,False,True
241,disty11,9,0.414600208523062,0.0656157332403382,0.5197840582365998,6,6,3.0,2,1.0,True,True,True
241,disty12,9,0.3745376262265608,0.0672432362269658,0.5582191375464736,8,8,8.5,4,1.0,True,False,True
241,disty13,9,0.3568614558975235,0.04469382243168558,0.5984447216707909,8,8,5.0,2,1.0,True,False,True
241,disty2,9,0.41229756152630964,0.07576538214376068,0.5119370563299297,8,6,22.0,14,0.75,True,False,True
241,disty3,9,0.46234932296702425,0.1038310173865176,0.43381965964645813,8,2,31.0,24,0.25,False,False,False
241,disty4,9,0.3470939817146106,0.0697187783440135,0.583187239941376,8,8,8.0,5,1.0,True,False,True
241,disty5,9,0.38558675577233065,0.08469252753927989,0.5297207166883895,8,5,24.5,16,0.625,True,False,True
241,disty6,9,0.41564200788722183,0.06826824077606629,0.5160897513367118,8,8,5.0,3,1.0,True,False,True
241,disty7,9,0.3783939050656339,0.09656927930406477,0.5250368156303014,8,8,16.5,14,1.0,True,False,True
241,disty8,9,0.4126628335378518,0.07899647631364026,0.5083406901485079,8,8,10.0,6,1.0,True,False,True
241,disty9,9,0.3640502528969466,0.06623909991621735,0.569710647186836,8,8,6.0,5,1.0,True,False,True
241,limiting_disability,9,0.3926870375767538,0.08813107757704787,0.5191818848461983,8,0,61.0,50,0.0,False,False,False
241,no_disability,9,0.1898180091156233,0.08622643041740037,0.7239555604669763,8,0,342.0,312,0.0,False,False,False
241,non_limiting_disability,9,0.19285645849270006,0.08222392143943313,0.7249196200678668,8,0,75.0,54,0.0,False,False,False
255,disty1,9,0.3796941544312022,0.09891361539156249,0.5213922301772352,8,0,39.5,31,0.0,False,False,False
255,disty10,9,0.3728955625674604,0.09713985064381297,0.5299645867887266,8,8,3.0,2,1.0,True,False,True
255,disty11,9,0.37257678362435315,0.06817565097463474,0.5592475654010122,6,6,3.0,1,1.0,True,True,True
255,disty12,9,0.26197852565863555,0.05196404572138831,0.6860574286199762,8,8,5.5,2,1.0,True,False,True
255,disty13,9,0.26479785086430635,0.04176160010085458,0.6934405490348391,8,8,5.0,2,1.0,True,False,True
255,disty2,9,0.36844726048569604,0.09786099648393165,0.5336917430303724,8,6,27.0,23,0.75,True,False,True
255,disty3,9,0.45645905811990417,0.09785544562501781,0.44568549625507803,8,0,43.0,33,0.0,False,False,False
255,disty4,9,0.3919610421576909,0.08935250443395712,0.518686453408352,8,8,13.0,7,1.0,True,False,True
255,disty5,9,0.3571805808383325,0.08223898310794892,0.5605804360537187,8,6,23.5,15,0.75,True,False,True
255,disty6,9,0.3745944700149502,0.09302643126917107,0.5323790987158787,8,8,6.5,2,1.0,True,False,True
255,disty7,9,0.3686202935231335,0.09743732702371241,0.533942379453154,8,7,25.0,19,0.875,True,False,True
255,disty8,9,0.36857191977377857,0.08507450284827882,0.5463535773779425,8,8,12.0,7,1.0,True,False,True
255,disty9,9,0.35750807860184436,0.08486497298110382,0.5576269484170518,8,8,11.5,9,1.0,True,False,True
255,limiting_disability,9,0.3671083782629076,0.10113923465755649,0.5317523870795359,8,0,76.0,59,0.0,False,False,False
255,no_disability,9,0.19063179701297628,0.08771473294749021,0.7216534700395334,8,0,328.0,273,0.0,False,False,False
255,non_limiting_disability,9,0.20413323264512526,0.10052918080587901,0.6953375865489958,8,0,78.0,59,0.0,False,False,False
272,disty1,9,0.40831677657895293,0.0916723208439391,0.500010902577108,8,5,27.0,23,0.625,True,False,True
272,disty10,9,0.4037266212417735,0.07939153578300172,0.5168818429752248,8,8,3.5,2,1.0,True,False,True
272,disty11,9,0.38944931551057627,0.10309646760954665,0.5074542168798771,6,6,1.5,1,1.0,True,True,True
272,disty12,9,0.39128287767476366,0.08302090332159626,0.52569621900364,8,8,9.0,1,1.0,True,False,True
272,disty13,9,0.41656918740480725,0.05515225403934162,0.5282785585558512,8,8,5.0,3,1.0,True,False,True
272,disty2,9,0.38334511261079074,0.101623211404337,0.5150316759848723,8,8,21.5,18,1.0,True,False,True
272,disty3,9,0.4730302825561709,0.08231519820995682,0.4446545192338723,8,8,23.0,17,1.0,True,False,True
272,disty4,9,0.2767074988984474,0.07608248590499375,0.6472100151965589,8,8,4.5,3,1.0,True,False,True
272,disty5,9,0.3778220942280222,0.09049230976494416,0.5316855960070336,8,6,24.5,16,0.75,True,False,True
272,disty6,9,0.39401876387471224,0.08264776490413694,0.5233334712211508,8,8,5.5,3,1.0,True,False,True
272,disty7,9,0.39564569370323216,0.0727965584063955,0.5315577478903724,8,8,15.0,11,1.0,True,False,True
272,disty8,9,0.39866212099674236,0.08201447287311414,0.5193234061301435,8,8,7.5,4,1.0,True,False,True
272,disty9,9,0.4227778641607859,0.07787526918380326,0.4993468666554109,8,8,5.0,2,1.0,True,False,True
272,limiting_disability,9,0.38513496448196344,0.08936465065359904,0.5255003848644375,8,0,56.5,43,0.0,False,False,False
272,no_disability,9,0.19222751936664048,0.08754179761398759,0.720230683019372,8,0,356.5,311,0.0,False,False,False
272,non_limiting_disability,9,0.23169402068324935,0.10052959957584141,0.6677763797409092,8,0,58.0,41,0.0,False,False,False
279,disty1,9,0.40222157334835146,0.10065365989977867,0.49712476675187006,8,1,38.0,24,0.125,False,False,False
279,disty10,9,0.326688173089947,0.036784234848004305,0.6365275920620487,8,8,3.0,2,1.0,True,False,True
279,disty11,9,0.38820649215950825,0.08344048130794623,0.5283530265325455,8,8,2.0,1,1.0,True,False,True
279,disty12,9,0.3854852907740446,0.08381161691240926,0.5307030923135462,8,8,5.5,3,1.0,True,False,True
279,disty13,9,0.26175127251196395,0.052786419056095664,0.6854623084319403,8,8,3.5,1,1.0,True,False,True
279,disty2,9,0.3647927600793014,0.08764369888171815,0.5475635410389805,8,7,27.0,19,0.875,True,False,True
279,disty3,9,0.46501625687442993,0.08706245874854505,0.44792128437702494,8,1,40.0,22,0.125,False,False,False
279,disty4,9,0.38842633645332775,0.08486499240085192,0.5267086711458203,8,8,8.5,2,1.0,True,False,True
279,disty5,9,0.39289651459244024,0.08829981931407972,0.5188036660934799,8,7,24.0,11,0.875,True,False,True
279,disty6,9,0.39422523715641244,0.08261960470011141,0.5231551581434761,8,8,4.5,1,1.0,True,False,True
279,disty7,9,0.3137025882137701,0.08929945204064951,0.5969979597455803,8,8,19.0,16,1.0,True,False,True
279,disty8,9,0.39009282083631985,0.08318321121488212,0.5267239679487979,8,8,7.0,6,1.0,True,False,True
279,disty9,9,0.417689730281321,0.08637157272221337,0.4959386969964657,8,8,7.5,4,1.0,True,False,True
279,limiting_disability,9,0.3811661266880678,0.10197009443736356,0.5168637788745687,8,0,65.5,50,0.0,False,False,False
279,no_disability,9,0.23194915751857248,0.1019420016038975,0.6661088408775301,8,0,333.5,308,0.0,False,False,False
279,non_limiting_disability,9,0.15364634818055592,0.09020161596245226,0.7561520358569919,8,0,71.5,60,0.0,False,False,False
280,disty1,9,0.34116051363221833,0.09139979719022807,0.5674396891775536,8,8,21.5,13,1.0,True,False,True
280,disty10,9,0.3108420793981965,0.07281364529084261,0.6163442753109608,8,8,3.0,1,1.0,True,False,True
280,disty11,9,0.26917382274262847,0.053864537454045174,0.6769616398033264,5,5,2.0,1,1.0,True,True,True
280,disty12,9,0.22838223090950444,0.08576267695070648,0.685855092139789,8,8,4.5,1,1.0,True,False,True
280,disty13,9,0.2773851759300473,0.02500195205496227,0.6976128720149904,8,8,3.5,1,1.0,True,False,True
280,disty2,9,0.2783720323092199,0.09225993809247986,0.6293680295983003,8,8,18.0,12,1.0,True,False,True
280,disty3,9,0.40983641781841884,0.09349081152578538,0.49667277065579574,8,6,23.0,18,0.75,True,False,True
280,disty4,9,0.2796010915359537,0.0172130953400146,0.7031858131240316,8,8,5.5,2,1.0,True,False,True
280,disty5,9,0.20708733163450027,0.0784934847900452,0.7144191835754545,8,6,17.5,8,0.75,True,False,True
280,disty6,9,0.25694279838289596,0.020830898438288573,0.7222263031788154,8,8,3.0,1,1.0,True,False,True
280,disty7,9,0.21155317724887257,0.06358643229147463,0.7248603904596528,8,8,14.5,9,1.0,True,False,True
280,disty8,9,0.26930416088919196,0.08188732499601742,0.6488085141147906,8,8,6.0,4,1.0,True,False,True
280,disty9,9,0.35790829999729146,0.08171405690312729,0.5603776430995813,8,8,5.5,3,1.0,True,False,True
280,limiting_disability,9,0.323457669582764,0.08628666756121672,0.5902556628560193,8,0,47.5,38,0.0,False,False,False
280,no_disability,9,0.12160032174416735,0.0866768603210404,0.7917228179347923,8,0,346.0,329,0.0,False,False,False
280,non_limiting_disability,9,0.12368219646371133,0.09070394988359505,0.7856138536526936,8,0,70.0,59,0.0,False,False,False
293,disty1,9,0.41769538442261844,0.10413043875744697,0.47817417681993446,8,2,34.0,27,0.25,False,False,False
293,disty10,9,0.3885053100142916,0.08953018760052628,0.5219645023851821,8,8,5.5,2,1.0,True,False,True
293,disty11,9,0.40006869460434547,0.08182263497795941,0.5181086704176951,7,7,3.0,1,1.0,True,True,True
293,disty12,9,0.39696798023965263,0.10444188640013699,0.49859013336021024,8,8,10.0,6,1.0,True,False,True
293,disty13,9,0.4047878385636074,0.06632370419241426,0.5288884572439784,8,8,3.5,1,1.0,True,False,True
293,disty2,9,0.396941242516481,0.10450220659248902,0.4985565508910301,8,5,26.0,23,0.625,True,False,True
293,disty3,9,0.46395291596653143,0.09992540556195569,0.43612167847151273,8,1,37.5,25,0.125,False,False,False
293,disty4,9,0.39696798023965263,0.10444188640013699,0.49859013336021024,8,8,13.5,9,1.0,True,False,True
293,disty5,9,0.38593049745185876,0.10635351876076085,0.5077159837873804,8,6,24.0,13,0.75,True,False,True
293,disty6,9,0.4069779989200949,0.08185932585924839,0.5111626752206567,8,8,8.0,5,1.0,True,False,True
293,disty7,9,0.39793542121077036,0.1022593435900335,0.4998052351991962,8,8,16.0,11,1.0,True,False,True
293,disty8,9,0.40162305809171894,0.10363565207711961,0.4947412898311615,8,8,13.0,5,1.0,True,False,True
293,disty9,9,0.4374991372419105,0.0843298694135686,0.47817099334452096,8,8,10.0,4,1.0,True,False,True
293,limiting_disability,9,0.39264836466413566,0.10387575556893756,0.5034758797669268,8,0,69.5,47,0.0,False,False,False
293,no_disability,9,0.18233329080483554,0.08927355275712069,0.7283931564380438,8,0,325.5,289,0.0,False,False,False
293,non_limiting_disability,9,0.15793730038300038,0.10228676466115078,0.7397759349558488,8,0,75.0,57,0.0,False,False,False
30,disty1,9,0.43659325046511793,0.08616578208899967,0.4772409674458824,8,1,36.5,27,0.125,False,False,False
30,disty10,9,0.4126824384096609,0.04381636218667908,0.54350119940366,7,7,5.0,2,1.0,True,True,True
30,disty11,9,0.34427171594483125,0.04583404241686165,0.6098942416383071,7,7,4.0,2,1.0,True,True,True
30,disty12,9,0.2999686750793693,0.070001311930795,0.6300300129898357,8,8,8.5,4,1.0,True,False,True
30,disty13,9,0.4236251395204574,0.06667666773805113,0.5096981927414915,8,8,6.0,3,1.0,True,False,True
30,disty2,9,0.42476162083295305,0.08547029897147505,0.4897680801955719,8,3,30.5,25,0.375,False,False,False
30,disty3,9,0.4917415552740637,0.08390504848570646,0.42435339624022994,8,2,37.5,28,0.25,False,False,False
30,disty4,9,0.4055188074400381,0.08106069655777681,0.5134204960021851,8,8,9.5,5,1.0,True,False,True
30,disty5,9,0.3899216742120146,0.09303533559413102,0.5170429901938542,8,5,19.0,13,0.625,True,False,True
30,disty6,9,0.43943000866505877,0.05388864074077133,0.50668135059417,8,8,6.5,3,1.0,True,False,True
30,disty7,9,0.409982989303416,0.09673280915166123,0.4932842015449229,8,8,19.5,14,1.0,True,False,True
30,disty8,9,0.4036549133923549,0.07495102799161733,0.5213940586160278,8,8,13.5,7,1.0,True,False,True
30,disty9,9,0.45623995094159675,0.0891490179033392,0.454611031155064,8,8,10.0,6,1.0,True,False,True
30,limiting_disability,9,0.399914689991713,0.09934882822013745,0.5007364817881496,8,0,64.0,52,0.0,False,False,False
30,no_disability,9,0.2493032813255246,0.09974352802938982,0.6509531906450856,8,0,331.5,320,0.0,False,False,False
30,non_limiting_disability,9,0.21997592176716257,0.10206286343625273,0.6779612147965847,8,0,62.5,52,0.0,False,False,False
35,disty1,9,0.40583617718034326,0.10625115774269688,0.4879126650769597,8,2,36.5,28,0.25,False,False,False
35,disty10,9,0.41854775129815763,0.050664544214911816,0.5307877044869306,8,8,3.0,1,1.0,True,False,True
35,disty11,9,0.34328701052909966,0.0810321585092102,0.5756808309616902,7,7,3.0,1,1.0,True,True,True
35,disty12,9,0.40785134366159304,0.07988906375209748,0.5122595925863095,8,8,6.5,2,1.0,True,False,True
35,disty13,9,0.4126435751708398,0.06907780938401482,0.5182786154451453,8,8,5.0,2,1.0,True,False,True
35,disty2,9,0.3944627229510653,0.10529336802908068,0.5002439090198539,8,8,21.0,18,1.0,True,False,True
35,disty3,9,0.4546082049404413,0.10911942406154951,0.4362723709980091,8,0,40.5,35,0.0,False,False,False
35,disty4,9,0.3974276063708069,0.09296830058180783,0.5096040930473852,8,8,12.0,10,1.0,True,False,True
35,disty5,9,0.39170583884490306,0.10353395637444887,0.5047602047806481,8,7,22.5,10,0.875,True,False,True
35,disty6,9,0.38900809911807765,0.08139095614453101,0.5296009447373914,8,8,4.0,3,1.0,True,False,True
35,disty7,9,0.4036323183825398,0.08940716724714003,0.5069605143703202,8,8,16.5,11,1.0,True,False,True
35,disty8,9,0.39496006411037626,0.09243061054047576,0.512609325349148,8,8,10.5,7,1.0,True,False,True
35,disty9,9,0.41400440883353,0.08936278208283693,0.496632809083633,8,8,9.5,5,1.0,True,False,True
35,limiting_disability,9,0.39643130592426984,0.10565262142519283,0.4979160726505375,8,0,67.0,56,0.0,False,False,False
35,no_disability,9,0.15017170298676788,0.09209956834062973,0.7577287286726024,8,0,300.5,290,0.0,False,False,False
35,non_limiting_disability,9,0.17094202042097678,0.08835829954042339,0.7406996800385999,8,0,81.5,77,0.0,False,False,False
44,disty1,9,0.40639580079111504,0.10615108322745218,0.4874531159814329,8,3,31.0,26,0.375,False,False,False
44,disty10,9,0.39215921573932067,0.0752484028777965,0.5325923813828829,8,8,4.5,3,1.0,True,False,True
44,disty11,9,0.36796018695639304,0.10059485490198314,0.5314449581416238,8,8,3.0,2,1.0,True,False,True
44,disty12,9,0.39305415860782306,0.10029225606662388,0.506653585325553,8,8,8.0,3,1.0,True,False,True
44,disty13,9,0.2838966810229723,0.061525124445587435,0.6545781945314404,8,8,5.5,2,1.0,True,False,True
44,disty2,9,0.37896475563357734,0.10636229123293364,0.514672953133489,8,3,30.5,24,0.375,False,False,False
44,disty3,9,0.45480326433076723,0.1064358931565174,0.4387608425127153,8,0,41.0,31,0.0,False,False,False
44,disty4,9,0.39201862104628105,0.1026626193940421,0.5053187595596769,8,8,12.0,7,1.0,True,False,True
