LA_2023,age_group,activity_suffix,year,activity_inactive_rate,activity_fairly_active_rate,activity_active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
35,65-74,MOTORCARRACE_U28,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,MOTORCYCRACE_U27,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,MOTORSPORTS_L18,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,NETBALL_F06,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,ORIENTEERING_H04,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,PARKOUR_H05,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,POOL_I07,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,RIFLE_S09,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,ROCKCLIMB_R01,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,ROLLERSKATING_L16,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,ROUNDERS_F11,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,ROWINGWATER_R04,9,0.9900578600630756,0.0099421399369243,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,RUGBYLEAG13_Q17,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,RUGBYLEAGTAG_Q19,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,RUGBYLEAGTOUCH_Q18,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,RUGBYLEAGUE_F04,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,RUGBYUN15_Q13,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,RUGBYUN7_Q15,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,RUGBYUNION_F03,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,RUGBYUNTAG_Q16,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,RUGBYUNTOUCH_Q14,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,RUNJOG_U07,9,0.924420707268222,0.0260206884118671,0.0495586043199107,8,0,92.5,62,0.0,False,False,False
35,65-74,SHOOTING_J08,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,SKATEBOARDING_L17,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,SKIING_T01,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,SKITTLES_I09,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,SLEDDING_K02,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,SNOOKER_I06,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,SNOWBOARDING_T02,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,SNOWSPORT_K01,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,TABLETENNIS_G03,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,TAEKWONDO_J05,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,TENNIS_G01,9,0.9900578600630756,0.0,0.0099421399369243,8,0,92.5,62,0.0,False,False,False
35,65-74,TENPIN_I04,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,TRACKANDFIELD_L02,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,TRAMPOLINING_U25,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,TRIATHLON_L05,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,VOLLEYBALL_F10,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,WALKTRAV_B02,9,0.7851143317371123,0.1137048748602768,0.1011807934026109,8,0,92.5,62,0.0,False,False,False
35,65-74,WATERPOLO_U06,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,WATERSKIING_H10,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,WHEELCHBASKETBALL_F08,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,WHEELCHRUGBY_F05,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,WINTER_C10,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,WRESTLING_J09,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,75-84,ABSEILING_H03,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,ACTTRAV_C03,9,0.8503591705550477,0.0414968141702708,0.1081440152746815,8,1,43.5,28,0.125,False,False,False
35,75-84,AIKIDO_S04,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,AIRGUN_S08,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,ARCHERY_J01,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,BADMINTON_G02,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,BASESOFTBALL_F13,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,BASKETBALL_F07,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,BOCCIA_L11,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,BOULES_L12,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,BOWLSBOULES_C12,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,BOWLSCARPET_U18,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,BOWLSCROWNGREEN_U19,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,BOWLSFLATGREEN_U20,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,BOWLSSHORTMAT_U23,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,BOWLS_L10,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,BOXINGTRAD_S01,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,CAVING_H02,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,CHEERLEADING_L15,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,CLIMBWALL_R02,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CRICKETLONG_Q06,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CRICKETOTH_Q12,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CRICKETSHORT_Q07,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CROQUET_I05,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,CYCBMX_N03,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CYCCROSS_N06,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CYCLEISURE_N01,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CYCMOUNTAIN_N02,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CYCROAD_N04,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CYCTRACK_N05,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,CYCTRAV_B04,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,CYC_OLD_M02,9,0.9884559330349704,0.0115440669650296,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,DANCEART_B05,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,DANCEOTHER_O01,9,0.9699521823494188,0.0083092591083424,0.0217385585422389,8,1,43.5,28,0.125,False,False,False
35,75-84,DARTS_I08,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,DIVING_U05,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,DODGEBALL_F12,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,DRIVINGRANGE_U10,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,EQUESTDRESSAGE_U15,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,EQUESTEVENTING_U16,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,EQUESTHACKING_U12,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,EQUESTOTHER_U17,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,EQUESTSCHOOLING_U13,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,EQUESTSHOWJUMP_U14,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,EQUEST_L09,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,FELLRUNNING_L04,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,FENCING_J03,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,FOOTBALL11_Q01,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,FOOTBALLOTHER_Q05,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,FOOTBALLSMALL_Q02,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,FOOTBALLWALK_Q04,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,FOOTBALL_F01,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,FRISBEE_I03,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,FUTSAL_Q03,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,GARDENTRAMP_L14,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,GARD_B08,9,0.6623323106899783,0.1715450263379831,0.1661226629720385,8,1,43.5,28,0.125,False,False,False
35,75-84,GLIDING_H08,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,GOALBALL_F15,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,GOLFADV_U11,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,GOLFFULL_U08,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,GOLFSHORT_U09,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,GOLF_L08,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,GYMNASTICSONLY_U24,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,GYMNASTICS_L13,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,GYMTRAMPCHEER_C13,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,HANDBALL_F16,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,HIGHROPES_H14,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,HOCKEY_F09,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,ICEHOCKEY_K03,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,ICESKATING_I02,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,JUJITSU_S03,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,KARATE_S02,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,KARTING_U26,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,LACROSSE_F14,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,LIFESAVING_H13,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,MARTIALCHINESE_S05,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,MARTIALOTHER_S06,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,MARTIAL_J07,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,MODPENT_L06,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,MOTORCARRACE_U28,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,MOTORCYCRACE_U27,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,MOTORSPORTS_L18,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,NETBALL_F06,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,ORIENTEERING_H04,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,PARKOUR_H05,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,POOL_I07,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,RIFLE_S09,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,ROCKCLIMB_R01,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,ROLLERSKATING_L16,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,ROUNDERS_F11,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,ROWINGWATER_R04,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,RUGBYLEAG13_Q17,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,RUGBYLEAGTAG_Q19,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,RUGBYLEAGTOUCH_Q18,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,RUGBYLEAGUE_F04,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,RUGBYUN15_Q13,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,RUGBYUN7_Q15,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,RUGBYUNION_F03,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,RUGBYUNTAG_Q16,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,RUGBYUNTOUCH_Q14,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,RUNJOG_U07,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,SHOOTING_J08,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,SKATEBOARDING_L17,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,SKIING_T01,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,SKITTLES_I09,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,SLEDDING_K02,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,SNOOKER_I06,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,SNOWBOARDING_T02,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,SNOWSPORT_K01,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,TABLETENNIS_G03,9,0.9916907408916577,0.0,0.0083092591083424,8,1,43.5,28,0.125,False,False,False
35,75-84,TAEKWONDO_J05,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,TENNIS_G01,9,0.9836422705870675,0.0,0.0163577294129323,8,1,43.5,28,0.125,False,False,False
35,75-84,TENPIN_I04,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,TRACKANDFIELD_L02,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,TRAMPOLINING_U25,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,TRIATHLON_L05,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,VOLLEYBALL_F10,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,WALKTRAV_B02,9,0.8503591705550477,0.0414968141702708,0.1081440152746815,8,1,43.5,28,0.125,False,False,False
35,75-84,WATERPOLO_U06,9,1.0,0.0,0.0,8,3,36.0,23,0.375,False,False,False
35,75-84,WATERSKIING_H10,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,WHEELCHBASKETBALL_F08,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,WHEELCHRUGBY_F05,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,WINTER_C10,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,75-84,WRESTLING_J09,9,1.0,0.0,0.0,8,1,43.5,28,0.125,False,False,False
35,85+,ABSEILING_H03,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,ACTTRAV_C03,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,AIKIDO_S04,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,AIRGUN_S08,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,ARCHERY_J01,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,BADMINTON_G02,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,BASESOFTBALL_F13,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,BASKETBALL_F07,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,BOCCIA_L11,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,BOULES_L12,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,BOWLSBOULES_C12,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,BOWLSCARPET_U18,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,BOWLSCROWNGREEN_U19,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,BOWLSFLATGREEN_U20,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,BOWLSSHORTMAT_U23,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,BOWLS_L10,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,BOXINGTRAD_S01,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,CAVING_H02,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,CHEERLEADING_L15,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,CLIMBWALL_R02,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CRICKETLONG_Q06,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CRICKETOTH_Q12,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CRICKETSHORT_Q07,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CROQUET_I05,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,CYCBMX_N03,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CYCCROSS_N06,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CYCLEISURE_N01,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CYCMOUNTAIN_N02,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CYCROAD_N04,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CYCTRACK_N05,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,CYCTRAV_B04,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,CYC_OLD_M02,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,DANCEART_B05,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,DANCEOTHER_O01,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,DARTS_I08,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,DIVING_U05,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,DODGEBALL_F12,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,DRIVINGRANGE_U10,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,EQUESTDRESSAGE_U15,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,EQUESTEVENTING_U16,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,EQUESTHACKING_U12,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,EQUESTOTHER_U17,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,EQUESTSCHOOLING_U13,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,EQUESTSHOWJUMP_U14,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,EQUEST_L09,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,FELLRUNNING_L04,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,FENCING_J03,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,FOOTBALL11_Q01,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,FOOTBALLOTHER_Q05,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,FOOTBALLSMALL_Q02,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,FOOTBALLWALK_Q04,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,FOOTBALL_F01,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,FRISBEE_I03,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,FUTSAL_Q03,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,GARDENTRAMP_L14,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,GARD_B08,9,0.8159165551017225,0.0,0.1840834448982775,8,8,10.0,4,1.0,True,False,True
35,85+,GLIDING_H08,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,GOALBALL_F15,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,GOLFADV_U11,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,GOLFFULL_U08,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,GOLFSHORT_U09,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,GOLF_L08,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,GYMNASTICSONLY_U24,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,GYMNASTICS_L13,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,GYMTRAMPCHEER_C13,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,HANDBALL_F16,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,HIGHROPES_H14,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,HOCKEY_F09,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,ICEHOCKEY_K03,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,ICESKATING_I02,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,JUJITSU_S03,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,KARATE_S02,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,KARTING_U26,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,LACROSSE_F14,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,LIFESAVING_H13,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,MARTIALCHINESE_S05,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,MARTIALOTHER_S06,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,MARTIAL_J07,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,MODPENT_L06,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,MOTORCARRACE_U28,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,MOTORCYCRACE_U27,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,MOTORSPORTS_L18,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,NETBALL_F06,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,ORIENTEERING_H04,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,PARKOUR_H05,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,POOL_I07,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,RIFLE_S09,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,ROCKCLIMB_R01,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,ROLLERSKATING_L16,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,ROUNDERS_F11,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,ROWINGWATER_R04,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,RUGBYLEAG13_Q17,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,RUGBYLEAGTAG_Q19,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,RUGBYLEAGTOUCH_Q18,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,RUGBYLEAGUE_F04,9,1.0,0.0,0.0,8,8,10.0,4,1.0,True,False,True
35,85+,RUGBYUN15_Q13,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
35,85+,RUGBYUN7_Q15,9,1.0,0.0,0.0,8,8,8.5,1,1.0,True,False,True
