year,LA_2023,age_group,top_months12_activity,top_months12_rate,top_days10p60gr_activity,top_days10p60gr_rate
6,147.0,75-84,GARD_B08,0.5531341189215874,GARD_B08,0.23170549018832415
6,147.0,85+,ACTTRAV_C03,0.45336582925165936,ACTTRAV_C03,0.3752580038762488
6,160.0,16-24,ACTTRAV_C03,0.7971822281445555,ACTTRAV_C03,0.6267233981622382
6,160.0,25-34,ACTTRAV_C03,0.7038738981014664,ACTTRAV_C03,0.37139958372842974
6,160.0,35-44,ACTTRAV_C03,0.6702319526797251,ACTTRAV_C03,0.40044663531962726
6,160.0,45-54,ACTTRAV_C03,0.6599178965179204,ACTTRAV_C03,0.3608483801909512
6,160.0,55-64,GARD_B08,0.6950698684303439,GARD_B08,0.32179804194827444
6,160.0,65-74,GARD_B08,0.8209243960969844,GARD_B08,0.6543126350680712
6,160.0,75-84,GARD_B08,0.7262941724570685,GARD_B08,0.42572281433532827
6,160.0,85+,ACTTRAV_C03,0.6547356404768749,ACTTRAV_C03,0.5227631607399598
6,171.0,16-24,ACTTRAV_C03,0.8107832562104733,ACTTRAV_C03,0.41477488492201553
6,171.0,25-34,ACTTRAV_C03,0.7211765541340053,ACTTRAV_C03,0.40806049296988467
6,171.0,35-44,ACTTRAV_C03,0.7226520200793549,ACTTRAV_C03,0.454198815280228
6,171.0,45-54,ACTTRAV_C03,0.7490070290231282,ACTTRAV_C03,0.5325485647139684
6,171.0,55-64,ACTTRAV_C03,0.6361327860878191,ACTTRAV_C03,0.2648827407142011
6,171.0,65-74,GARD_B08,0.45662952926914546,ACTTRAV_C03,0.37500984500449164
6,171.0,75-84,ACTTRAV_C03,0.30599161394693175,ACTTRAV_C03,0.07241699474811096
6,171.0,85+,ACTTRAV_C03,0.28106949108056134,ACTTRAV_C03,0.28106949108056134
6,196.0,16-24,WALKTRAV_B02,0.6971092572609412,WALKTRAV_B02,0.3531792362878173
6,196.0,25-34,ACTTRAV_C03,0.6265318690054166,ACTTRAV_C03,0.2856440553917922
6,196.0,35-44,ACTTRAV_C03,0.572633950912545,ACTTRAV_C03,0.271060774066198
6,196.0,45-54,GARD_B08,0.5249081160759511,GARD_B08,0.19219490929481128
6,196.0,55-64,GARD_B08,0.5623735562864703,WALKTRAV_B02,0.22385198148288166
6,196.0,65-74,GARD_B08,0.6744106040666389,GARD_B08,0.42211714518567944
6,196.0,75-84,GARD_B08,0.6984443919537484,GARD_B08,0.47679830843098137
6,196.0,85+,GARD_B08,0.6575382108086305,GARD_B08,0.5464570359233544
6,201.0,16-24,ACTTRAV_C03,0.68741632099953,RUNJOG_U07,0.339576578017914
6,201.0,25-34,ACTTRAV_C03,0.7811527942369939,ACTTRAV_C03,0.4977205134722433
6,201.0,35-44,WALKTRAV_B02,0.7271927806419426,ACTTRAV_C03,0.4120831969313254
6,201.0,45-54,GARD_B08,0.6602976415722628,ACTTRAV_C03,0.3729400101756056
6,201.0,55-64,ACTTRAV_C03,0.7346929153406274,ACTTRAV_C03,0.5033108571188564
6,201.0,65-74,GARD_B08,0.772452434667739,GARD_B08,0.6036789840070179
6,201.0,75-84,GARD_B08,0.658744783198891,GARD_B08,0.4606283013848296
6,201.0,85+,GARD_B08,0.4322262570696113,GARD_B08,0.4322262570696113
6,241.0,16-24,ACTTRAV_C03,0.8082628821634663,ACTTRAV_C03,0.563948616238947
6,241.0,25-34,ACTTRAV_C03,0.9134954463452334,ACTTRAV_C03,0.5272407998921772
6,241.0,35-44,ACTTRAV_C03,0.8138983394555662,ACTTRAV_C03,0.4539615947461328
6,241.0,45-54,ACTTRAV_C03,0.6160154299621113,ACTTRAV_C03,0.3967090922608442
6,241.0,55-64,ACTTRAV_C03,0.6037142082840824,ACTTRAV_C03,0.4434569558893379
6,241.0,65-74,ACTTRAV_C03,0.7489517736212027,ACTTRAV_C03,0.5710221314994893
6,241.0,75-84,ACTTRAV_C03,0.7092578727286853,ACTTRAV_C03,0.5272949799364164
6,241.0,85+,ACTTRAV_C03,0.6742433050420351,ACTTRAV_C03,0.12702869294428554
6,255.0,16-24,ACTTRAV_C03,0.7527335960683781,ACTTRAV_C03,0.36385600978555477
6,255.0,25-34,ACTTRAV_C03,0.7450584983470958,ACTTRAV_C03,0.32348477221034033
6,255.0,35-44,ACTTRAV_C03,0.6669572902903428,ACTTRAV_C03,0.41608406691503
6,255.0,45-54,GARD_B08,0.5577712278172582,ACTTRAV_C03,0.28338116713789535
6,255.0,55-64,GARD_B08,0.7200922635480679,GARD_B08,0.2791161900454264
6,255.0,65-74,GARD_B08,0.7595970805244171,GARD_B08,0.6598541162374937
6,255.0,75-84,GARD_B08,0.6880971529098516,GARD_B08,0.531531463402571
6,255.0,85+,GARD_B08,0.43464292861195225,GARD_B08,0.2858327514769786
6,272.0,16-24,ACTTRAV_C03,0.7224919167301551,ACTTRAV_C03,0.3221252356399832
6,272.0,25-34,ACTTRAV_C03,0.7189125626563537,ACTTRAV_C03,0.4533363557162537
6,272.0,35-44,ACTTRAV_C03,0.733252175981175,ACTTRAV_C03,0.4895790323272916
6,272.0,45-54,ACTTRAV_C03,0.5517967842631399,ACTTRAV_C03,0.3612790719323571
6,272.0,55-64,ACTTRAV_C03,0.7907130251631997,ACTTRAV_C03,0.5069092283968043
6,272.0,65-74,ACTTRAV_C03,0.7145474793907919,ACTTRAV_C03,0.45404683825832814
6,272.0,75-84,GARD_B08,0.4725825839553047,ACTTRAV_C03,0.2662375519647439
6,272.0,85+,DANCEOTHER_O01,0.159990440210011,ABSEILING_H03,0.0
6,279.0,16-24,ACTTRAV_C03,0.7083626081954135,ACTTRAV_C03,0.31884747498772686
6,279.0,25-34,ACTTRAV_C03,0.7646562338917398,ACTTRAV_C03,0.3721832752595311
6,279.0,35-44,ACTTRAV_C03,0.7276800251551193,ACTTRAV_C03,0.38724541548710406
6,279.0,45-54,ACTTRAV_C03,0.6475176248830627,ACTTRAV_C03,0.30982637212741715
6,279.0,55-64,GARD_B08,0.6723465573718779,ACTTRAV_C03,0.4312680786442755
6,279.0,65-74,GARD_B08,0.7264774555248108,GARD_B08,0.4925966432587391
6,279.0,75-84,GARD_B08,0.8154602653513023,GARD_B08,0.7300323544208804
6,279.0,85+,GARD_B08,0.7254916691589288,GARD_B08,0.1278346280596705
6,280.0,16-24,ACTTRAV_C03,0.8216013536970715,ACTTRAV_C03,0.4765169849547653
6,280.0,25-34,ACTTRAV_C03,0.8488725126655267,ACTTRAV_C03,0.550441518181377
6,280.0,35-44,ACTTRAV_C03,0.7171352082091326,ACTTRAV_C03,0.4529699308569486
6,280.0,45-54,ACTTRAV_C03,0.7345034550764589,ACTTRAV_C03,0.35619773178857794
6,280.0,55-64,ACTTRAV_C03,0.7801833652186873,ACTTRAV_C03,0.4656724522358341
6,280.0,65-74,GARD_B08,0.6951287040097535,GARD_B08,0.5505783465721761
6,280.0,75-84,GARD_B08,0.485719748249434,GARD_B08,0.38930849557771463
6,280.0,85+,CYC_OLD_M02,0.5371843361108313,CYC_OLD_M02,0.5371843361108313
6,293.0,16-24,ACTTRAV_C03,0.8167815763392953,ACTTRAV_C03,0.49263320432401436
6,293.0,25-34,ACTTRAV_C03,0.7819689743842134,ACTTRAV_C03,0.4885922227093342
6,293.0,35-44,ACTTRAV_C03,0.8053759113093542,ACTTRAV_C03,0.5130225752296583
6,293.0,45-54,ACTTRAV_C03,0.6653812747815117,ACTTRAV_C03,0.3733555677901405
6,293.0,55-64,ACTTRAV_C03,0.666421911483499,ACTTRAV_C03,0.4017673298770821
6,293.0,65-74,ACTTRAV_C03,0.6831902198681904,ACTTRAV_C03,0.5748199511294622
6,293.0,75-84,ACTTRAV_C03,0.5362455219184215,GARD_B08,0.39976145701553023
6,293.0,85+,ACTTRAV_C03,0.6045917240160209,ACTTRAV_C03,0.29774979961001413
7,8.0,16-24,WALKTRAV_B02,0.7646301199775696,WALKTRAV_B02,0.3913778523480502
7,8.0,25-34,ACTTRAV_C03,0.6556662436509493,ACTTRAV_C03,0.372909147292735
7,8.0,35-44,ACTTRAV_C03,0.5731851717685248,ACTTRAV_C03,0.36214074690900383
7,8.0,45-54,ACTTRAV_C03,0.7021461164051265,ACTTRAV_C03,0.384740377079117
7,8.0,55-64,GARD_B08,0.5697026221631742,ACTTRAV_C03,0.2690820501140545
7,8.0,65-74,GARD_B08,0.6774113644546708,GARD_B08,0.4830147227693495
7,8.0,75-84,GARD_B08,0.6353587573262941,GARD_B08,0.43755505111832843
7,8.0,85+,GARD_B08,0.49620902558699215,GARD_B08,0.3893726265293513
7,9.0,16-24,ACTTRAV_C03,0.760106625806804,ACTTRAV_C03,0.36778117381111197
7,9.0,25-34,ACTTRAV_C03,0.6536968554502497,ACTTRAV_C03,0.3865416749875455
7,9.0,35-44,ACTTRAV_C03,0.5950362216307429,ACTTRAV_C03,0.298697511328125
7,9.0,45-54,ACTTRAV_C03,0.5869967062196714,ACTTRAV_C03,0.3586220485696529
7,9.0,55-64,ACTTRAV_C03,0.6082538103528464,ACTTRAV_C03,0.38043810800055144
7,9.0,65-74,GARD_B08,0.7233601348821114,GARD_B08,0.5844833406519868
7,9.0,75-84,GARD_B08,0.4256492654734732,GARD_B08,0.2915557689495581
7,9.0,85+,GARD_B08,0.8836606992917506,GARD_B08,0.4067699012549742
7,17.0,16-24,WALKTRAV_B02,0.8244468249120375,ACTTRAV_C03,0.42881281082775213
7,17.0,25-34,WALKTRAV_B02,0.6026621684867765,ACTTRAV_C03,0.45918753383431016
7,17.0,35-44,ACTTRAV_C03,0.6892813555787398,ACTTRAV_C03,0.42018052734657096
7,17.0,45-54,GARD_B08,0.6521464884585071,ACTTRAV_C03,0.19945442051572587
7,17.0,55-64,GARD_B08,0.6712912567922968,ACTTRAV_C03,0.39542512261815094
7,17.0,65-74,GARD_B08,0.7924038265430732,GARD_B08,0.628361727471447
7,17.0,75-84,GARD_B08,0.8359989210472323,GARD_B08,0.4934045442868994
7,17.0,85+,GARD_B08,0.4956326068765454,GARD_B08,0.4956326068765454
7,30.0,16-24,WALKTRAV_B02,0.6989378367584161,ACTTRAV_C03,0.4339522407493014
7,30.0,25-34,ACTTRAV_C03,0.7636561052810819,ACTTRAV_C03,0.4190388972004911
7,30.0,35-44,ACTTRAV_C03,0.6973596751953096,ACTTRAV_C03,0.48212035822182436
7,30.0,45-54,ACTTRAV_C03,0.6298890640691083,GARD_B08,0.1925276705966088
7,30.0,55-64,ACTTRAV_C03,0.6644394184530866,ACTTRAV_C03,0.3419176718780947
7,30.0,65-74,GARD_B08,0.6856349485445098,GARD_B08,0.5108453056729213
7,30.0,75-84,ACTTRAV_C03,0.5240262033158946,ACTTRAV_C03,0.40958915884516
7,30.0,85+,GARD_B08,0.1497837975970993,ACTTRAV_C03,0.12989434959512228
7,35.0,16-24,WALKTRAV_B02,0.8787632782248835,WALKTRAV_B02,0.7044794475816718
7,35.0,25-34,ACTTRAV_C03,0.8193305051253919,ACTTRAV_C03,0.6059617027924729
7,35.0,35-44,ACTTRAV_C03,0.7415284906675838,WALKTRAV_B02,0.43725598635794144
7,35.0,45-54,ACTTRAV_C03,0.7233232111136766,ACTTRAV_C03,0.46682115343483505
7,35.0,55-64,GARD_B08,0.6238375236593177,ACTTRAV_C03,0.2850939146622075
7,35.0,65-74,GARD_B08,0.8153375989678187,GARD_B08,0.6975687601094733
7,35.0,75-84,GARD_B08,0.8050719497028499,GARD_B08,0.6749919295294807
7,35.0,85+,GARD_B08,0.4160798216550727,GARD_B08,0.31095735116727746
7,44.0,16-24,ACTTRAV_C03,0.7620167375889533,ACTTRAV_C03,0.3114012616764993
7,44.0,25-34,ACTTRAV_C03,0.9062726253691616,ACTTRAV_C03,0.4862332602558564
7,44.0,35-44,ACTTRAV_C03,0.855797756927657,ACTTRAV_C03,0.5888954705314959
7,44.0,45-54,ACTTRAV_C03,0.8162327327247186,ACTTRAV_C03,0.5483055870177027
7,44.0,55-64,ACTTRAV_C03,0.6966397079170398,ACTTRAV_C03,0.4872883051928008
7,44.0,65-74,ACTTRAV_C03,0.6456069046880333,ACTTRAV_C03,0.46874789385590365
7,44.0,75-84,ACTTRAV_C03,0.5832596641932601,ACTTRAV_C03,0.5315008545909277
7,44.0,85+,ACTTRAV_C03,0.6023236041634145,ACTTRAV_C03,0.47081026473178916
7,68.0,16-24,ACTTRAV_C03,0.6203397386048852,ACTTRAV_C03,0.4786268868294115
7,68.0,25-34,WALKTRAV_B02,0.6946229631650723,WALKTRAV_B02,0.41252430430739834
7,68.0,35-44,ACTTRAV_C03,0.7699830672610553,ACTTRAV_C03,0.5273489136965429
7,68.0,45-54,ACTTRAV_C03,0.7108169756009682,ACTTRAV_C03,0.4278449344502506
7,68.0,55-64,GARD_B08,0.6683874553904625,ACTTRAV_C03,0.40409789753919545
7,68.0,65-74,GARD_B08,0.7148769994263909,GARD_B08,0.4467131876969962
7,68.0,75-84,GARD_B08,0.7518796719646633,GARD_B08,0.677817776567148
7,68.0,85+,GARD_B08,0.4460693500609365,GARD_B08,0.2813344683650674
7,78.0,16-24,ACTTRAV_C03,0.777447603034274,ACTTRAV_C03,0.5072873865656353
7,78.0,25-34,ACTTRAV_C03,0.8470443589175111,ACTTRAV_C03,0.6614019262049615
7,78.0,35-44,ACTTRAV_C03,0.7076333776957076,ACTTRAV_C03,0.44642035597570173
7,78.0,45-54,ACTTRAV_C03,0.6231703884450933,ACTTRAV_C03,0.3356715850030263
7,78.0,55-64,ACTTRAV_C03,0.6503008068411041,ACTTRAV_C03,0.40587437379684366
7,78.0,65-74,GARD_B08,0.7375102699362259,GARD_B08,0.6370718212126382
7,78.0,75-84,GARD_B08,0.4690786414331616,GARD_B08,0.37239575645044165
7,78.0,85+,GARD_B08,0.633080072661906,GARD_B08,0.633080072661906
7,91.0,16-24,ACTTRAV_C03,0.8280926071197948,ACTTRAV_C03,0.4737722545987131
7,91.0,25-34,ACTTRAV_C03,0.7174599474095548,ACTTRAV_C03,0.5062423758352271
7,91.0,35-44,ACTTRAV_C03,0.6424958227336526,ACTTRAV_C03,0.3089039797445175
7,91.0,45-54,GARD_B08,0.6271587614598773,ACTTRAV_C03,0.3893028474823484
7,91.0,55-64,ACTTRAV_C03,0.6076168770116037,ACTTRAV_C03,0.39866123644040397
7,91.0,65-74,GARD_B08,0.7303192115951546,GARD_B08,0.552713637512267
7,91.0,75-84,GARD_B08,0.6556291432727455,GARD_B08,0.46096093028609536
7,91.0,85+,GARD_B08,0.6742625829366776,GARD_B08,0.5681273599061635
7,107.0,16-24,ACTTRAV_C03,0.7037168882425768,ACTTRAV_C03,0.4541996440299239
7,107.0,25-34,ACTTRAV_C03,0.7416961196030698,ACTTRAV_C03,0.5032157558085266
7,107.0,35-44,ACTTRAV_C03,0.6686427913938786,ACTTRAV_C03,0.3378945440412503
7,107.0,45-54,ACTTRAV_C03,0.6765576429637471,ACTTRAV_C03,0.43308622429699045
7,107.0,55-64,ACTTRAV_C03,0.8251492138037005,ACTTRAV_C03,0.45122692933150615
7,107.0,65-74,GARD_B08,0.8236161824479207,GARD_B08,0.7185664476048592
7,107.0,75-84,GARD_B08,0.6771922946627068,GARD_B08,0.5299352596156938
7,107.0,85+,GARD_B08,0.650901506596402,ACTTRAV_C03,0.5342644399848309
7,109.0,16-24,ACTTRAV_C03,0.7775091881606259,ACTTRAV_C03,0.47198449011605886
7,109.0,25-34,ACTTRAV_C03,0.9181466790491836,ACTTRAV_C03,0.6893275437660266
7,109.0,35-44,ACTTRAV_C03,0.863596623408971,ACTTRAV_C03,0.6208133197790993
7,109.0,45-54,ACTTRAV_C03,0.803382703055459,ACTTRAV_C03,0.5501618708494352
7,109.0,55-64,ACTTRAV_C03,0.7979806161925537,ACTTRAV_C03,0.6560671550510683
7,109.0,65-74,GARD_B08,0.6746215418244248,GARD_B08,0.6399310927779267
7,109.0,75-84,ACTTRAV_C03,0.5749622783624833,ACTTRAV_C03,0.48296111524640306
7,109.0,85+,ACTTRAV_C03,0.28940070556408365,ACTTRAV_C03,0.28940070556408365
7,112.0,16-24,ACTTRAV_C03,0.8587245848395576,ACTTRAV_C03,0.630330828534412
7,112.0,25-34,ACTTRAV_C03,0.8750432231681838,ACTTRAV_C03,0.5733934592187171
7,112.0,35-44,ACTTRAV_C03,0.8386869127451936,ACTTRAV_C03,0.5669511039602353
7,112.0,45-54,ACTTRAV_C03,0.7447134581921526,ACTTRAV_C03,0.45159857690048133
7,112.0,55-64,ACTTRAV_C03,0.7650383759307848,ACTTRAV_C03,0.513878943210766
7,112.0,65-74,ACTTRAV_C03,0.7201099950941207,ACTTRAV_C03,0.6433000233027152
7,112.0,75-84,GARD_B08,0.6959477895291643,GARD_B08,0.39382038739485914
7,112.0,85+,CYCLEISURE_N01,0.34138465426892267,CYCLEISURE_N01,0.34138465426892267
7,114.0,16-24,ACTTRAV_C03,0.7854875339291957,ACTTRAV_C03,0.3706171491545909
7,114.0,25-34,WALKTRAV_B02,0.8290906225415087,ACTTRAV_C03,0.5552208123319085
7,114.0,35-44,ACTTRAV_C03,0.8428456239805028,ACTTRAV_C03,0.47028337220539046
7,114.0,45-54,ACTTRAV_C03,0.8280888312675592,ACTTRAV_C03,0.5521897553522429
7,114.0,55-64,ACTTRAV_C03,0.739711957332893,ACTTRAV_C03,0.45839514736425085
7,114.0,65-74,ACTTRAV_C03,0.7358190211715598,ACTTRAV_C03,0.5786102287845405
7,114.0,75-84,GARD_B08,0.6627208736366702,GARD_B08,0.512710796267759
7,114.0,85+,WALKTRAV_B02,0.8002895710882615,GARD_B08,0.15466555859620987
7,117.0,16-24,ACTTRAV_C03,0.7405095394417296,WALKTRAV_B02,0.33075079691417114
7,117.0,25-34,ACTTRAV_C03,0.803166910950817,ACTTRAV_C03,0.4287211451834741
7,117.0,35-44,ACTTRAV_C03,0.643058252476831,ACTTRAV_C03,0.39895981467688574
7,117.0,45-54,ACTTRAV_C03,0.6751508940183198,ACTTRAV_C03,0.3886528127413718
7,117.0,55-64,GARD_B08,0.5950392123866574,ACTTRAV_C03,0.3664763775585818
7,117.0,65-74,GARD_B08,0.7307232744245241,GARD_B08,0.45974171234383704
7,117.0,75-84,GARD_B08,0.8463558855066853,GARD_B08,0.5892693358767224
7,117.0,85+,GARD_B08,0.3807058889110928,GARD_B08,0.2979463395863256
7,122.0,16-24,ACTTRAV_C03,0.7970477080182105,ACTTRAV_C03,0.6330285355817568
7,122.0,25-34,ACTTRAV_C03,0.6137455940232415,WALKTRAV_B02,0.33625523279951075
7,122.0,35-44,ACTTRAV_C03,0.7090136194104214,ACTTRAV_C03,0.4012118099287857
7,122.0,45-54,ACTTRAV_C03,0.6365329569159099,ACTTRAV_C03,0.3445280120019679
7,122.0,55-64,GARD_B08,0.7404757169389364,ACTTRAV_C03,0.3245704865626028
7,122.0,65-74,GARD_B08,0.7776799454482657,GARD_B08,0.5668339686761992
7,122.0,75-84,GARD_B08,0.8663654778543908,GARD_B08,0.6030340927463507
7,122.0,85+,GARD_B08,0.4262387560760783,GARD_B08,0.2532129879879665
7,126.0,16-24,ACTTRAV_C03,0.7483695915854487,ACTTRAV_C03,0.5029280472632568
7,126.0,25-34,ACTTRAV_C03,0.6470136162081405,ACTTRAV_C03,0.38118211886098025
7,126.0,35-44,WALKTRAV_B02,0.6641774013091764,ACTTRAV_C03,0.353524171567836
7,126.0,45-54,ACTTRAV_C03,0.7276241904612313,ACTTRAV_C03,0.4297939074351738
7,126.0,55-64,GARD_B08,0.7481542685308517,ACTTRAV_C03,0.37705283545806223
7,126.0,65-74,GARD_B08,0.6789737581671471,GARD_B08,0.4956352432435031
7,126.0,75-84,GARD_B08,0.7359224895951325,GARD_B08,0.6773199356578892
7,126.0,85+,GARD_B08,0.5821946769667818,GARD_B08,0.3217297538664022
7,129.0,16-24,ACTTRAV_C03,0.721354452813215,ACTTRAV_C03,0.44490488044042303
7,129.0,25-34,ACTTRAV_C03,0.7052906748578781,ACTTRAV_C03,0.3775648052405273
7,129.0,35-44,ACTTRAV_C03,0.6533620450266064,ACTTRAV_C03,0.3722795741215152
7,129.0,45-54,ACTTRAV_C03,0.5587823634248151,ACTTRAV_C03,0.29331652647061934
7,129.0,55-64,GARD_B08,0.6520140964118368,ACTTRAV_C03,0.298309746883333
7,129.0,65-74,GARD_B08,0.6359768901073596,GARD_B08,0.5583279209809803
7,129.0,75-84,GARD_B08,0.6325437994241214,GARD_B08,0.5583037337769189
7,129.0,85+,GARD_B08,0.6300965069354678,GARD_B08,0.6300965069354678
7,135.0,16-24,ACTTRAV_C03,0.7438611779541374,ACTTRAV_C03,0.42694392134147413
7,135.0,25-34,ACTTRAV_C03,0.8685320878797824,ACTTRAV_C03,0.6561838553939228
7,135.0,35-44,ACTTRAV_C03,0.7564548437081237,ACTTRAV_C03,0.4767626815002715
7,135.0,45-54,ACTTRAV_C03,0.8087645162418147,ACTTRAV_C03,0.5276185924048732
7,135.0,55-64,ACTTRAV_C03,0.9462606119943078,ACTTRAV_C03,0.6776864018239839
7,135.0,65-74,ACTTRAV_C03,0.7443333783325636,ACTTRAV_C03,0.5767274999525702
7,135.0,75-84,GARD_B08,0.5789527713611403,GARD_B08,0.3928866915970782
7,135.0,85+,GARD_B08,0.5041118564142534,GARD_B08,0.31716032764118274
7,136.0,16-24,WALKTRAV_B02,0.921589102054173,ACTTRAV_C03,0.6694352611572958
7,136.0,25-34,ACTTRAV_C03,0.8417045163682203,ACTTRAV_C03,0.5294976662683494
7,136.0,35-44,ACTTRAV_C03,0.805535642905219,ACTTRAV_C03,0.5277824280473191
7,136.0,45-54,ACTTRAV_C03,0.701666171057252,ACTTRAV_C03,0.44128190064185985
7,136.0,55-64,ACTTRAV_C03,0.7907081383728285,ACTTRAV_C03,0.5578791808866039
7,136.0,65-74,ACTTRAV_C03,0.6820676905752986,ACTTRAV_C03,0.6010658159475659
7,136.0,75-84,WALKTRAV_B02,0.5176857838302185,ACTTRAV_C03,0.4680711906379297
7,136.0,85+,GARD_B08,0.6217145096848822,GARD_B08,0.5342845454810262
7,139.0,16-24,ACTTRAV_C03,0.9629797649342221,ACTTRAV_C03,0.7072085700421538
7,139.0,25-34,ACTTRAV_C03,0.8850288226548597,ACTTRAV_C03,0.6197207801467467
7,139.0,35-44,ACTTRAV_C03,0.7576237128139689,ACTTRAV_C03,0.46379510684743175
7,139.0,45-54,ACTTRAV_C03,0.7283902892190817,ACTTRAV_C03,0.5044947861492829
7,139.0,55-64,GARD_B08,0.8103561207290769,ACTTRAV_C03,0.4075936281080352
7,139.0,65-74,GARD_B08,0.7105776068480256,GARD_B08,0.5665211281457612
7,139.0,75-84,GARD_B08,0.8246877224601088,GARD_B08,0.6749279604182794
7,139.0,85+,ACTTRAV_C03,0.4362631480395012,ACTTRAV_C03,0.34861335432528157
7,142.0,16-24,WALKTRAV_B02,0.8081255637447622,ACTTRAV_C03,0.3850631315914525
7,142.0,25-34,ACTTRAV_C03,0.9276554667391695,ACTTRAV_C03,0.5020825790236996
7,142.0,35-44,ACTTRAV_C03,0.7278129558652322,ACTTRAV_C03,0.4271471856547749
7,142.0,45-54,ACTTRAV_C03,0.8059263047726116,ACTTRAV_C03,0.5954148190982284
7,142.0,55-64,WALKTRAV_B02,0.7810698166906882,ACTTRAV_C03,0.5791334431491608
7,142.0,65-74,WALKTRAV_B02,0.615026963328081,ACTTRAV_C03,0.544945568283492
7,142.0,75-84,GARD_B08,0.6289181364369165,GARD_B08,0.5548999769442456
7,142.0,85+,ACTTRAV_C03,0.3550615440956635,ACTTRAV_C03,0.3550615440956635
7,147.0,16-24,WALKTRAV_B02,0.7315919031134915,ACTTRAV_C03,0.4222209442538049
7,147.0,25-34,ACTTRAV_C03,0.8781132790103812,ACTTRAV_C03,0.5429099001987284
7,147.0,35-44,ACTTRAV_C03,0.7459841285889683,ACTTRAV_C03,0.5088414311142556
7,147.0,45-54,ACTTRAV_C03,0.7170942551298974,ACTTRAV_C03,0.4945740767190029
7,147.0,55-64,ACTTRAV_C03,0.7942064576425406,ACTTRAV_C03,0.52164806998389
7,147.0,65-74,ACTTRAV_C03,0.6450562944536812,ACTTRAV_C03,0.507647573820416
7,147.0,75-84,GARD_B08,0.6886143993895667,GARD_B08,0.5832630780333691
7,147.0,85+,GARD_B08,0.6264846522971068,GARD_B08,0.22463387277844804
7,160.0,16-24,WALKTRAV_B02,0.7705613953108248,ACTTRAV_C03,0.4295281677736332
7,160.0,25-34,ACTTRAV_C03,0.7956710421663699,ACTTRAV_C03,0.4916101581690983
7,160.0,35-44,ACTTRAV_C03,0.7670957923717582,ACTTRAV_C03,0.4851845547491849
7,160.0,45-54,ACTTRAV_C03,0.7372798575963244,ACTTRAV_C03,0.4750401906166858
7,160.0,55-64,ACTTRAV_C03,0.6374362054663499,ACTTRAV_C03,0.32378681624221295
7,160.0,65-74,GARD_B08,0.6654071545627578,GARD_B08,0.5624824346860765
7,160.0,75-84,GARD_B08,0.5638553004471224,GARD_B08,0.37027986699105403
7,160.0,85+,ACTTRAV_C03,0.4492125990343751,ACTTRAV_C03,0.4492125990343751
7,171.0,16-24,ACTTRAV_C03,0.8085202237866933,ACTTRAV_C03,0.4252576951317173
7,171.0,25-34,ACTTRAV_C03,0.8150363772096767,ACTTRAV_C03,0.5510950294992119
7,171.0,35-44,ACTTRAV_C03,0.6359428300330909,ACTTRAV_C03,0.4425110422787939
7,171.0,45-54,ACTTRAV_C03,0.5918765366722247,ACTTRAV_C03,0.43957319406666023
7,171.0,55-64,ACTTRAV_C03,0.6757326291919491,ACTTRAV_C03,0.44505156557863323
7,171.0,65-74,GARD_B08,0.7472207184072137,GARD_B08,0.64000763625184
7,171.0,75-84,CYCROAD_N04,0.7941749028342027,ACTTRAV_C03,0.452510044811538
7,171.0,85+,GARD_B08,1.0,GARD_B08,0.2941793424151728
7,196.0,16-24,ACTTRAV_C03,0.7930273033699282,ACTTRAV_C03,0.4670688068015344
7,196.0,25-34,ACTTRAV_C03,0.6829967030383078,ACTTRAV_C03,0.5302454260129961
7,196.0,35-44,ACTTRAV_C03,0.7365056856040288,ACTTRAV_C03,0.44239558378613286
7,196.0,45-54,ACTTRAV_C03,0.6855804308132012,ACTTRAV_C03,0.5044736110362785
7,196.0,55-64,GARD_B08,0.6707674002863518,ACTTRAV_C03,0.33760202279591467
7,196.0,65-74,GARD_B08,0.6762678917850409,GARD_B08,0.46263053503669954
7,196.0,75-84,GARD_B08,0.6519463713138929,GARD_B08,0.5236836772515367
7,196.0,85+,GARD_B08,0.5326354256563289,ACTTRAV_C03,0.40442094655878796
7,201.0,16-24,ACTTRAV_C03,0.8346049394357554,ACTTRAV_C03,0.6183188673084299
7,201.0,25-34,ACTTRAV_C03,0.7944617207689096,ACTTRAV_C03,0.5317974433161724
7,201.0,35-44,ACTTRAV_C03,0.7191905029303077,ACTTRAV_C03,0.5536106978191566
7,201.0,45-54,ACTTRAV_C03,0.808200159443304,ACTTRAV_C03,0.5998044530961407
7,201.0,55-64,GARD_B08,0.7717546466123467,ACTTRAV_C03,0.47504874740911585
7,201.0,65-74,GARD_B08,0.7153774746000953,ACTTRAV_C03,0.5791983223879711
7,201.0,75-84,GARD_B08,0.7768058238918498,GARD_B08,0.5165226272265845
7,201.0,85+,GARD_B08,0.6290640699857749,GARD_B08,0.505305702528638
7,241.0,16-24,ACTTRAV_C03,0.6612956650249312,ACTTRAV_C03,0.3411291714324228
7,241.0,25-34,ACTTRAV_C03,0.8404454387863967,ACTTRAV_C03,0.556476074850446
7,241.0,35-44,ACTTRAV_C03,0.8132929700865855,ACTTRAV_C03,0.6222219007844677
7,241.0,45-54,ACTTRAV_C03,0.7867934963788842,ACTTRAV_C03,0.6400371023084026
7,241.0,55-64,WALKTRAV_B02,0.7106740057922466,ACTTRAV_C03,0.4397031715395448
