LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,volunteering_weight,weight_source,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
114,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
114,1.0,8.0,0.0,1.0,1.0029651212951454,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,3.0,4.0,2.0,1.02840251591213,wt_final_online,8,3,25-34,1,twiceplus_volunteer,2,active
114,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
114,1.0,6.0,0.0,2.0,0.5434624665852782,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
114,1.0,3.0,0.0,2.0,0.9160525414333314,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,0.0,2.0,0.7567041373071413,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,0.0,2.0,1.11093110903177,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
114,1.0,7.0,0.0,2.0,0.7171283930527019,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
114,1.0,5.0,0.0,0.0,0.472449010577225,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
114,1.0,8.0,0.0,2.0,1.6454778887495911,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,2,active
114,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
114,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
114,1.0,,0.0,2.0,2.7516611812350815,wt_final_online,8,,,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,0.0,2.0,0.8396157298271458,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,0.0,1.0,0.5718993180108157,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,4.0,0.0,0.0,0.6807196270342705,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
114,1.0,5.0,0.0,2.0,0.4357152251759686,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,5.0,0.0,0.0,0.4357152251759686,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
114,1.0,3.0,0.0,2.0,1.3515627601275952,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
114,1.0,2.0,0.0,0.0,2.5317336950504115,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
114,1.0,7.0,0.0,2.0,1.55617909909007,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
114,1.0,7.0,,1.0,,wt_final_online,8,7,65-74,,,1,fairly_active
114,1.0,3.0,0.0,0.0,2.1818634333146547,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
114,1.0,3.0,0.0,1.0,1.689453450159494,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,6.0,0.0,1.0,0.5676631900283564,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,4.0,0.0,2.0,0.4363754728638628,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
114,1.0,,,0.0,,wt_final_online,8,,,,,0,inactive
114,1.0,3.0,0.0,2.0,1.5495222160558046,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
114,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
114,1.0,4.0,,2.0,,wt_final_online,8,4,35-44,,,2,active
114,1.0,5.0,0.0,2.0,0.6177845532540159,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,5.0,0.0,2.0,0.9773700498571624,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,2.0,0.0,1.0,3.332731075685685,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,5.0,0.0,1.0,3.0117700081384062,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,8.0,,2.0,,wt_final_online,8,8,75-84,,,2,active
114,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
114,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
114,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
114,1.0,3.0,0.0,0.0,1.2790674950930037,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
114,1.0,3.0,0.0,1.0,1.112017746924617,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,5.0,,0.0,,wt_final_online,8,5,45-54,,,0,inactive
114,1.0,,,0.0,,wt_final_online,8,,,,,0,inactive
114,1.0,5.0,0.0,2.0,1.387661736412196,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
114,1.0,5.0,0.0,2.0,0.9272937982132192,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,5.0,1.0,0.0,1.0670774802316576,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
114,1.0,5.0,0.0,0.0,1.607112103370728,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
114,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
114,1.0,5.0,,0.0,0.5627092790008521,wt_final_online,8,5,45-54,,,0,inactive
114,1.0,5.0,,0.0,,wt_final_online,8,5,45-54,,,0,inactive
114,1.0,8.0,0.0,1.0,1.0029651212951454,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,7.0,0.0,2.0,1.55617909909007,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
114,1.0,3.0,1.0,2.0,0.9909185302789172,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
114,1.0,3.0,0.0,2.0,0.9939237381514056,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,4.0,2.0,0.5221106020697317,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
117,1.0,8.0,,0.0,,wt_final_online,8,8,75-84,,,0,inactive
117,1.0,5.0,0.0,2.0,0.6515060634663268,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,0.0,2.0,1.652336283459474,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,8.0,,0.0,,wt_final_online,8,8,75-84,,,0,inactive
117,1.0,6.0,0.0,1.0,1.4122646563977344,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,2.0,0.0,2.0,0.6561332219000224,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,0.3024361628011145,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,7.0,0.0,2.0,0.5555633446791118,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,2.0,2.0,3.9910963810644855,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
117,1.0,3.0,0.0,2.0,0.9535986902639854,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
117,1.0,3.0,0.0,2.0,0.7327437440099408,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,1.7450604144525788,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,0.0,2.0,0.7490758626366654,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,0.0,2.0,0.9911339801278092,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,3.0,0.0,0.0,2.0839796524060192,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
117,1.0,7.0,0.0,1.0,1.3976703164237565,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,,,0.0,0.7418818093001939,wt_final_online,8,,,,,0,inactive
117,1.0,4.0,2.0,2.0,1.6016839750145917,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
117,1.0,5.0,0.0,2.0,2.958270161842121,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,4.110035780151739,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,2.132109332421652,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,3.0,0.0,0.0,1.843255735499012,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
117,1.0,4.0,0.0,2.0,3.037518786856157,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,3.0,0.0,0.0,2.4472016171420066,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
117,1.0,5.0,0.0,2.0,0.4404210902404822,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,2.249961789201443,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,7.0,4.0,1.0,1.578112551901473,wt_final_online,8,7,65-74,1,twiceplus_volunteer,1,fairly_active
117,1.0,4.0,4.0,2.0,1.5081888486916586,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
117,1.0,8.0,0.0,1.0,1.201073780972419,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,7.0,0.0,1.0,0.7214930331080924,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,8.0,0.0,0.0,1.201073780972419,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
117,1.0,6.0,0.0,2.0,0.3808602124185068,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
117,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
117,1.0,5.0,2.0,2.0,0.8362774969602766,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
117,1.0,5.0,3.0,2.0,1.661429511947378,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
117,1.0,6.0,0.0,0.0,0.5800384301583736,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
117,1.0,6.0,2.0,2.0,0.3600946458914438,wt_final_online,8,6,55-64,1,twiceplus_volunteer,2,active
117,1.0,2.0,0.0,2.0,4.635473461110859,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
117,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
117,1.0,6.0,0.0,1.0,3.3908787298291316,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,6.0,0.0,0.0,0.8114558474915929,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
122,1.0,3.0,0.0,0.0,1.6075510605452346,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
122,1.0,3.0,0.0,2.0,1.7867896943337034,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,0.0,1.8715794891037647,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
122,1.0,2.0,3.0,2.0,2.0976111721678,wt_final_online,8,2,16-24,1,twiceplus_volunteer,2,active
122,1.0,5.0,1.0,2.0,1.1682616300096014,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
122,1.0,6.0,0.0,2.0,0.8336430060477285,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,0.0,1.5006917176301982,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
122,1.0,5.0,0.0,0.0,2.0440256284793237,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
122,1.0,8.0,0.0,0.0,2.726647653320658,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
122,1.0,3.0,0.0,2.0,0.8670502855071348,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,0.0,0.6411574562135671,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
122,1.0,3.0,0.0,0.0,2.327761977867501,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
122,1.0,7.0,0.0,0.0,0.9330037970701248,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,1.0,1.2082770348082832,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,8.0,,1.0,,wt_final_online,8,8,75-84,,,1,fairly_active
122,1.0,9.0,,0.0,,wt_final_online,8,9,85+,,,0,inactive
122,1.0,5.0,,0.0,,wt_final_online,8,5,45-54,,,0,inactive
122,1.0,2.0,,2.0,,wt_final_online,8,2,16-24,,,2,active
122,1.0,7.0,0.0,2.0,0.9952967717056072,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,2.0,0.9952967717056072,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,2.0,1.6311485931162488,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,2.0,1.8252200406193355,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,0.0,2.0,4.739623716390807,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,2.0,1.692648081129335,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,6.0,0.0,2.0,2.3750378744681666,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,,0.0,,wt_final_online,8,4,35-44,,,0,inactive
122,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
122,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
122,1.0,4.0,4.0,0.0,1.7256507736059177,wt_final_online,8,4,35-44,1,twiceplus_volunteer,0,inactive
122,1.0,4.0,4.0,0.0,3.3521265020322386,wt_final_online,8,4,35-44,1,twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,0.0,0.8026197236219114,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
122,1.0,5.0,0.0,2.0,0.6523081643922797,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,,2.0,,wt_final_online,8,4,35-44,,,2,active
122,1.0,7.0,0.0,1.0,0.7503458588150991,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,6.0,0.0,0.0,1.0373762438786076,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
122,1.0,5.0,2.0,2.0,1.4927083553411888,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
122,1.0,5.0,0.0,2.0,0.8569469206972352,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,0.0,0.4601377627019043,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,2.0,4.513097143515932,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,2.0,0.6787671452888047,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
122,1.0,7.0,0.0,2.0,1.6503820483782088,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,2.0,2.1433004691299757,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,,0.0,0.0,1.6075510605452346,wt_final_online,8,,,0,not_twiceplus_volunteer,0,inactive
122,1.0,3.0,0.0,2.0,1.0929945281933282,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,3.0,2.0,0.556633692081347,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
122,1.0,3.0,0.0,2.0,1.3635258967867798,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,0.0,0.9270786269353668,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
122,1.0,7.0,0.0,2.0,1.5006917176301982,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
122,1.0,6.0,0.0,2.0,1.410471691434835,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
122,1.0,9.0,0.0,0.0,8.875298091134223,wt_final_online,8,9,85+,0,not_twiceplus_volunteer,0,inactive
122,1.0,9.0,0.0,0.0,2.726647653320658,wt_final_online,8,9,85+,0,not_twiceplus_volunteer,0,inactive
126,1.0,4.0,4.0,2.0,1.2657241761791125,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
126,1.0,4.0,0.0,1.0,0.8090823961798927,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,6.0,0.0,2.0,1.2697302540701034,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
126,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
126,1.0,7.0,0.0,2.0,0.6563309422359468,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,0.0,0.8523567873459958,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,4.0,0.0,1.0,2.06219759759435,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
126,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
126,1.0,8.0,,2.0,,wt_final_online,8,8,75-84,,,2,active
126,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
126,1.0,7.0,,0.0,,wt_final_online,8,7,65-74,,,0,inactive
126,1.0,5.0,4.0,2.0,1.54463197127773,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
126,1.0,9.0,,0.0,,wt_final_online,8,9,85+,,,0,inactive
126,1.0,6.0,0.0,2.0,0.4793776501636182,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,1.0,0.4651754968803248,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,5.0,0.0,1.0,1.9145559679191764,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,4.0,,1.0,,wt_final_online,8,4,35-44,,,1,fairly_active
126,1.0,5.0,,0.0,,wt_final_online,8,5,45-54,,,0,inactive
126,1.0,5.0,0.0,2.0,1.3704518303959496,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,0.0,2.0,1.3632559489317186,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,2.0,0.5937207615836934,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,1.0947654344358535,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,0.0,1.3912894441742678,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,2.0,1.3126618844718936,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,3.0,,1.0,,wt_final_online,8,3,25-34,,,1,fairly_active
126,1.0,2.0,0.0,2.0,6.94911459739768,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,0.0,0.0,0.9845586940911312,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,2.0,0.3586448238327755,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,0.0,1.864349264889385,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,4.0,0.0,2.0,0.7832663681581539,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,0.0,0.0,0.5475894936223652,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
126,1.0,3.0,0.0,0.0,1.052667651841502,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,,0.0,,wt_final_online,8,5,45-54,,,0,inactive
126,1.0,4.0,,0.0,,wt_final_online,8,4,35-44,,,0,inactive
126,1.0,2.0,0.0,1.0,2.0842933260019194,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
126,1.0,6.0,2.0,2.0,0.4499402582109799,wt_final_online,8,6,55-64,1,twiceplus_volunteer,2,active
126,1.0,6.0,0.0,1.0,2.502630045896579,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,6.0,0.0,0.0,5.151285975430284,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
126,1.0,2.0,0.0,2.0,0.7337607938954964,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,0.0,2.0,0.5957505181835846,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,0.0,0.8519489306637563,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,6.0,0.0,2.0,1.1819461953365724,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,3.0,0.0,0.0,3.0702006602152103,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
126,1.0,3.0,0.0,2.0,1.3645687694615491,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,3.0,2.0,1.1533128118235194,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
126,1.0,4.0,0.0,0.0,0.8090823961798927,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
126,1.0,4.0,2.0,2.0,1.0947654344358535,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,0.6970532455564762,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,0.0,1.1281441787277906,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,1.0,1.0,1.5393513603940607,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,2.0,0.0,2.0,3.6229302712819127,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,4.0,2.0,2.369559918019163,wt_final_online,8,2,16-24,1,twiceplus_volunteer,2,active
126,1.0,7.0,0.0,1.0,0.7667673427301446,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,6.0,0.0,2.0,1.102632708644298,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,0.0,0.0,1.677259604749336,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,0.0,0.8523567873459958,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,0.0,0.6563309422359468,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,6.0,0.0,1.0,1.3610966521228642,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,3.0,0.0,2.0,4.754134307256946,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,3.0,2.0,0.9197554921696336,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
126,1.0,5.0,0.0,0.0,0.3518684877951096,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,9.0,,1.0,,wt_final_online,8,9,85+,,,1,fairly_active
126,1.0,9.0,,1.0,,wt_final_online,8,9,85+,,,1,fairly_active
126,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
126,1.0,8.0,0.0,2.0,1.577309091942062,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,2.0,0.8523567873459958,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,0.0,0.0,4.739119836038326,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
129,1.0,3.0,0.0,0.0,11.49121160815995,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
129,1.0,3.0,,0.0,,wt_final_online,8,3,25-34,,,0,inactive
129,1.0,8.0,0.0,1.0,0.6666878308954239,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
129,1.0,7.0,,1.0,,wt_final_online,8,7,65-74,,,1,fairly_active
129,1.0,4.0,0.0,2.0,1.0795007992072134,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,4.0,0.0,1.0,0.7198954782984313,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,3.0,2.0,2.0,4.32891676906752,wt_final_online,8,3,25-34,1,twiceplus_volunteer,2,active
129,1.0,2.0,0.0,0.0,2.1671450108742505,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
129,1.0,4.0,0.0,0.0,4.989603722236461,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
129,1.0,3.0,0.0,1.0,0.9350249502720042,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,5.0,0.0,1.0,3.050945827446874,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,3.0,4.0,2.0,0.5925388925270143,wt_final_online,8,3,25-34,1,twiceplus_volunteer,2,active
129,1.0,6.0,0.0,0.0,5.619247164749895,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
129,1.0,5.0,0.0,0.0,1.7250500535087012,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
129,1.0,7.0,0.0,1.0,1.024936956156044,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
129,1.0,6.0,,1.0,,wt_final_online,8,6,55-64,,,1,fairly_active
129,1.0,4.0,0.0,2.0,2.113783081491667,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,6.0,0.0,2.0,1.025024388665074,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
129,1.0,7.0,0.0,2.0,0.5282735990684463,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
129,1.0,5.0,3.0,2.0,0.5006922489495853,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
129,1.0,5.0,4.0,2.0,0.9145378630257224,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
129,1.0,6.0,0.0,2.0,0.4756855180663693,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
129,1.0,6.0,0.0,0.0,0.5747391179201962,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
