BoroughName,period_start,personal_safety,property_public_space,calendar_year,ladcode23,laname23,total_population,personal_safety_crime_rate_per_1000,property_public_space_crime_rate_per_1000,month_index,year,survey_wave,selected_recorded_crime_rate_per_1000
Bexley,2016-01-01,355,545,2016,E09000004,Bexley,244006,1.4548822569936806,2.2335516339762136,3,1,2015/16,3.688433890969894
Bexley,2016-02-01,320,476,2016,E09000004,Bexley,244006,1.31144316123374,1.9507717023351885,4,1,2015/16,3.2622148635689285
Bexley,2016-03-01,375,463,2016,E09000004,Bexley,244006,1.5368474545707893,1.897494323910068,5,1,2015/16,3.4343417784808574
Bexley,2016-04-01,310,435,2016,E09000004,Bexley,244006,1.2704605624451857,1.7827430473021155,6,1,2015/16,3.0532036097473014
Bexley,2016-05-01,360,461,2016,E09000004,Bexley,244006,1.4753735563879578,1.889297804152357,7,1,2015/16,3.3646713605403145
Bexley,2016-06-01,362,511,2016,E09000004,Bexley,244006,1.4835700761456685,2.094210798095129,8,1,2015/16,3.5777808742407977
Bexley,2016-07-01,388,489,2016,E09000004,Bexley,244006,1.59012483299591,2.0040490807603093,9,1,2015/16,3.594173913756219
Bexley,2016-08-01,326,503,2016,E09000004,Bexley,244006,1.3360327205068727,2.061424719064285,10,1,2015/16,3.397457439571158
Bexley,2016-09-01,370,531,2016,E09000004,Bexley,244006,1.5163561551765121,2.1761759956722377,11,1,2015/16,3.69253215084875
Bexley,2016-10-01,389,519,2016,E09000004,Bexley,244006,1.5942230928747654,2.1269968771259724,12,1,2015/16,3.721219970000738
Bexley,2016-11-01,394,519,2016,E09000004,Bexley,244006,1.6147143922690426,2.1269968771259724,13,2,2016/17,3.741711269395015
Bexley,2016-12-01,382,550,2016,E09000004,Bexley,244006,1.5655352737227772,2.2540429333704908,14,2,2016/17,3.819578207093268
Bexley,2017-01-01,358,509,2017,E09000004,Bexley,244494,1.464248611417867,2.0818506793622746,15,2,2016/17,3.5460992907801416
Bexley,2017-02-01,339,563,2017,E09000004,Bexley,244494,1.386537092934796,2.3027149950510033,16,2,2016/17,3.6892520879857993
Bexley,2017-03-01,373,626,2017,E09000004,Bexley,244494,1.5255998102202917,2.560390030021187,17,2,2016/17,4.085989840241479
Bexley,2017-04-01,335,547,2017,E09000004,Bexley,244494,1.3701767732541494,2.237273716328417,18,2,2016/17,3.6074504895825665
Bexley,2017-05-01,424,500,2017,E09000004,Bexley,244494,1.7341938861485353,2.04503996008082,19,2,2016/17,3.779233846229355
Bexley,2017-06-01,487,517,2017,E09000004,Bexley,244494,1.9918689211187186,2.1145713187235677,20,2,2016/17,4.106440239842287
Bexley,2017-07-01,419,565,2017,E09000004,Bexley,244494,1.7137434865477272,2.310895154891327,21,2,2016/17,4.024638641439054
Bexley,2017-08-01,398,558,2017,E09000004,Bexley,244494,1.6278518082243327,2.282264595450195,22,2,2016/17,3.910116403674528
Bexley,2017-09-01,389,614,2017,E09000004,Bexley,244494,1.5910410889428779,2.5113090709792467,23,2,2016/17,4.102350159922125
Bexley,2017-10-01,454,626,2017,E09000004,Bexley,244494,1.8568962837533844,2.560390030021187,24,2,2016/17,4.4172863137745715
Bexley,2017-11-01,414,587,2017,E09000004,Bexley,244494,1.693293086946919,2.4008769131348826,25,3,2017/18,4.094170000081801
Bexley,2017-12-01,344,501,2017,E09000004,Bexley,244494,1.406987492535604,2.0491300400009815,26,3,2017/18,3.4561175325365854
Bexley,2018-01-01,380,539,2018,E09000004,Bexley,245244,1.5494772553049208,2.1978111594982956,27,3,2017/18,3.7472884148032164
Bexley,2018-02-01,314,462,2018,E09000004,Bexley,245244,1.280357521488803,1.8838381367128247,28,3,2017/18,3.1641956582016277
Bexley,2018-03-01,397,519,2018,E09000004,Bexley,245244,1.6187959746211935,2.116259725008563,29,3,2017/18,3.7350556996297564
Bexley,2018-04-01,383,520,2018,E09000004,Bexley,245244,1.5617099704783808,2.1203372967330494,30,3,2017/18,3.68204726721143
Bexley,2018-05-01,458,581,2018,E09000004,Bexley,245244,1.8675278498148782,2.3690691719267343,31,3,2017/18,4.236597021741613
Bexley,2018-06-01,505,558,2018,E09000004,Bexley,245244,2.05917372086575,2.2752850222635415,32,3,2017/18,4.334458743129291
Bexley,2018-07-01,439,539,2018,E09000004,Bexley,245244,1.7900539870496321,2.1978111594982956,33,3,2017/18,3.987865146547928
Bexley,2018-08-01,391,568,2018,E09000004,Bexley,245244,1.5943305442742737,2.316060739508408,34,3,2017/18,3.9103912837826815
Bexley,2018-09-01,406,572,2018,E09000004,Bexley,245244,1.6554941201415734,2.3323710264063546,35,3,2017/18,3.987865146547928
Bexley,2018-10-01,426,596,2018,E09000004,Bexley,245244,1.737045554631306,2.4302327477940335,36,3,2017/18,4.1672783024253395
Bexley,2018-11-01,417,567,2018,E09000004,Bexley,245244,1.7003474091109263,2.311983167783921,37,4,2018/19,4.012330576894847
Bexley,2018-12-01,418,657,2018,E09000004,Bexley,245244,1.7044249808354128,2.6789646229877184,38,4,2018/19,4.383389603823131
Bexley,2019-01-01,484,693,2019,E09000004,Bexley,246622,1.9625175369593955,2.809968291555498,39,4,2018/19,4.772485828514894
Bexley,2019-02-01,454,592,2019,E09000004,Bexley,246622,1.840873887974309,2.400434673305707,40,4,2018/19,4.241308561280016
Bexley,2019-03-01,511,574,2019,E09000004,Bexley,246622,2.0719968210459734,2.327448483914655,41,4,2018/19,4.399445304960628
Bexley,2019-04-01,478,675,2019,E09000004,Bexley,246622,1.938188807162378,2.736982102164446,42,4,2018/19,4.675170909326824
Bexley,2019-05-01,515,697,2019,E09000004,Bexley,246622,2.0882159742439845,2.8261874447535096,43,4,2018/19,4.9144034189974946
Bexley,2019-06-01,496,633,2019,E09000004,Bexley,246622,2.01117499655343,2.566680993585325,44,4,2018/19,4.5778559901387545
Bexley,2019-07-01,527,679,2019,E09000004,Bexley,246622,2.1368734338380193,2.7532012553624576,45,4,2018/19,4.8900746892004765
Bexley,2019-08-01,506,701,2019,E09000004,Bexley,246622,2.0517228795484588,2.8424065979515207,46,4,2018/19,4.8941294774999795
Bexley,2019-09-01,508,677,2019,E09000004,Bexley,246622,2.0598324561474644,2.7450916787634516,47,4,2018/19,4.804924134910916
Bexley,2019-10-01,522,705,2019,E09000004,Bexley,246622,2.1165994923405047,2.8586257511495323,48,4,2018/19,4.975225243490037
Bexley,2019-11-01,484,668,2019,E09000004,Bexley,246622,1.9625175369593955,2.708598584067926,49,5,2019/20,4.671116121027321
Bexley,2019-12-01,530,560,2019,E09000004,Bexley,246622,2.149037798736528,2.2706814477216146,50,5,2019/20,4.4197192464581425
Bexley,2020-01-01,526,707,2020,E09000004,Bexley,246924,2.1302101051335636,2.863229171728953,51,5,2019/20,4.993439276862516
Bexley,2020-02-01,475,666,2020,E09000004,Bexley,246924,1.9236688211757464,2.697186178743257,52,5,2019/20,4.620854999919003
Bexley,2020-03-01,367,417,2020,E09000004,Bexley,246924,1.4862872786768397,1.6887787335374447,53,5,2019/20,3.1750660122142844
Bexley,2020-04-01,365,310,2020,E09000004,Bexley,246924,1.4781876204824156,1.2554470201357504,54,5,2019/20,2.733634640618166
Bexley,2020-05-01,463,444,2020,E09000004,Bexley,246924,1.8750708720092013,1.7981241191621713,55,5,2019/20,3.6731949911713726
Bexley,2020-06-01,499,441,2020,E09000004,Bexley,246924,2.020864719508837,1.785974631870535,56,5,2019/20,3.806839351379372
Bexley,2020-07-01,562,446,2020,E09000004,Bexley,246924,2.2760039526331988,1.8062237773565955,57,5,2019/20,4.082227729989794
Bexley,2020-08-01,594,530,2020,E09000004,Bexley,246924,2.405598483743986,2.146409421522412,58,5,2019/20,4.552007905266398
Bexley,2020-09-01,526,502,2020,E09000004,Bexley,246924,2.1302101051335636,2.033014206800473,59,5,2019/20,4.163224311934036
Bexley,2020-10-01,464,523,2020,E09000004,Bexley,246924,1.8791207011064133,2.1180606178419272,60,5,2019/20,3.9971813189483405
Bexley,2020-11-01,507,496,2020,E09000004,Bexley,246924,2.0532633522865336,2.0087152322172006,61,6,2020/21,4.061978584503734
Bexley,2020-12-01,506,456,2020,E09000004,Bexley,246924,2.0492135231893216,1.8467220683287164,62,6,2020/21,3.895935591518038
Bexley,2021-01-01,398,446,2021,E09000004,Bexley,246637,1.6137075945620487,1.8083255959162656,63,6,2020/21,3.4220331904783143
Bexley,2021-02-01,367,403,2021,E09000004,Bexley,246637,1.4880168020207836,1.6339803030364464,64,6,2020/21,3.12199710505723
Bexley,2021-03-01,528,440,2021,E09000004,Bexley,246637,2.140798014896386,1.7839983457469886,65,6,2020/21,3.9247963606433744
Bexley,2021-04-01,495,401,2021,E09000004,Bexley,246637,2.006998138965362,1.6258712196466871,66,6,2020/21,3.6328693586120493
Bexley,2021-05-01,499,432,2021,E09000004,Bexley,246637,2.02321630574488,1.7515620121879523,67,6,2020/21,3.7747783179328325
Bexley,2021-06-01,507,441,2021,E09000004,Bexley,246637,2.0556526393039163,1.788052887441868,68,6,2020/21,3.8437055267457843
Bexley,2021-07-01,511,446,2021,E09000004,Bexley,246637,2.0718708060834343,1.8083255959162656,69,6,2020/21,3.8801964019997
Bexley,2021-08-01,475,538,2021,E09000004,Bexley,246637,1.9259073050677717,2.1813434318451814,70,6,2020/21,4.107250736912953
Bexley,2021-09-01,518,490,2021,E09000004,Bexley,246637,2.100252597947591,1.9867254304909645,71,6,2020/21,4.086978028438555
Bexley,2021-10-01,548,507,2021,E09000004,Bexley,246637,2.2218888487939767,2.0556526393039163,72,6,2020/21,4.277541488097893
Bexley,2021-11-01,550,589,2021,E09000004,Bexley,246637,2.2299979321837355,2.3881250582840368,73,7,2021/22,4.618122990467772
Bexley,2021-12-01,507,531,2021,E09000004,Bexley,246637,2.0556526393039163,2.152961639981025,74,7,2021/22,4.208614279284941
Bexley,2022-01-01,499,524,2022,E09000004,Bexley,247875,2.0131114473020677,2.1139687342410487,75,7,2021/22,4.127080181543116
Bexley,2022-02-01,499,534,2022,E09000004,Bexley,247875,2.0131114473020677,2.1543116490166416,76,7,2021/22,4.167423096318709
Bexley,2022-03-01,567,528,2022,E09000004,Bexley,247875,2.287443267776097,2.130105900151286,77,7,2021/22,4.417549167927383
Bexley,2022-04-01,554,497,2022,E09000004,Bexley,247875,2.2349974785678266,2.005042864346949,78,7,2021/22,4.240040342914776
Bexley,2022-05-01,590,497,2022,E09000004,Bexley,247875,2.38023197175996,2.005042864346949,79,7,2021/22,4.385274836106909
Bexley,2022-06-01,589,540,2022,E09000004,Bexley,247875,2.3761976802824005,2.178517397881997,80,7,2021/22,4.5547150781643975
Bexley,2022-07-01,529,456,2022,E09000004,Bexley,247875,2.134140191628845,1.8396369137670197,81,7,2021/22,3.9737771053958646
Bexley,2022-08-01,504,570,2022,E09000004,Bexley,247875,2.0332829046898637,2.2995461422087744,82,7,2021/22,4.332829046898638
Bexley,2022-09-01,556,551,2022,E09000004,Bexley,247875,2.243066061522945,2.2228946041351487,83,7,2021/22,4.465960665658094
Bexley,2022-10-01,486,541,2022,E09000004,Bexley,247875,1.9606656580937973,2.1825516893595562,84,7,2021/22,4.143217347453353
Bexley,2022-11-01,564,499,2022,E09000004,Bexley,247875,2.275340393343419,2.0131114473020677,85,8,2022/23,4.288451840645487
Bexley,2022-12-01,462,473,2022,E09000004,Bexley,247875,1.8638426626323752,1.908219868885527,86,8,2022/23,3.772062531517902
Bexley,2023-01-01,568,531,2023,E09000004,Bexley,252124,2.2528597039551967,2.1061065190144532,87,8,2022/23,4.35896622296965
Bexley,2023-02-01,576,477,2023,E09000004,Bexley,252124,2.284590122320763,1.8919261950468818,88,8,2022/23,4.1765163173676445
Bexley,2023-03-01,533,560,2023,E09000004,Bexley,252124,2.1140391236058447,2.2211292855896305,89,8,2022/23,4.335168409195475
Bexley,2023-04-01,505,528,2023,E09000004,Bexley,252124,2.002982659326363,2.094207612127366,90,8,2022/23,4.097190271453729
Bexley,2023-05-01,597,550,2023,E09000004,Bexley,252124,2.367882470530374,2.181466262632673,91,8,2022/23,4.549348733163047
Bexley,2023-06-01,584,511,2023,E09000004,Bexley,252124,2.3163205406863288,2.026780473100538,92,8,2022/23,4.343101013786867
Bexley,2023-07-01,606,529,2023,E09000004,Bexley,252124,2.403579191191636,2.098173914423062,93,8,2022/23,4.501753105614698
Bexley,2023-08-01,574,534,2023,E09000004,Bexley,252124,2.276657517729371,2.1180054259015404,94,8,2022/23,4.3946629436309115
Bexley,2023-09-01,581,611,2023,E09000004,Bexley,252124,2.3044216337992416,2.4234107026701146,95,8,2022/23,4.727832336469357
Bexley,2023-10-01,509,592,2023,E09000004,Bexley,252124,2.0188478685091464,2.348050959051895,96,8,2022/23,4.366898827561041
Brent,2015-11-01,794,1036,2015,E09000005,Brent,335605,2.365876551302871,3.086962351574023,1,1,2015/16,5.452838902876894
Brent,2015-12-01,708,879,2015,E09000005,Brent,335605,2.1096229198015526,2.6191504894146393,2,1,2015/16,4.728773409216192
Brent,2016-01-01,783,834,2016,E09000005,Brent,339524,2.3061698142104827,2.45638010862266,3,1,2015/16,4.762549922833143
Brent,2016-02-01,719,819,2016,E09000005,Brent,339524,2.117670621222653,2.412200610266137,4,1,2015/16,4.52987123148879
Brent,2016-03-01,677,878,2016,E09000005,Brent,339524,1.9939680258243895,2.585973303801793,5,1,2015/16,4.579941329626182
Brent,2016-04-01,738,878,2016,E09000005,Brent,339524,2.173631319140915,2.585973303801793,6,1,2015/16,4.7596046229427085
Brent,2016-05-01,827,1029,2016,E09000005,Brent,339524,2.435763009389616,3.0307135872574547,7,1,2015/16,5.4664765966470705
Brent,2016-06-01,784,962,2016,E09000005,Brent,339524,2.309115114100918,2.83337849459832,8,1,2015/16,5.142493608699238
Brent,2016-07-01,769,1014,2016,E09000005,Brent,339524,2.264935615744395,2.9865340889009317,9,1,2015/16,5.251469704645327
Brent,2016-08-01,750,974,2016,E09000005,Brent,339524,2.208974917826133,2.868722093283538,10,1,2015/16,5.077697011109671
Brent,2016-09-01,742,966,2016,E09000005,Brent,339524,2.1854125187026545,2.8451596941600594,11,1,2015/16,5.0305722128627135
Brent,2016-10-01,796,1064,2016,E09000005,Brent,339524,2.344458712786136,3.133799083422674,12,1,2015/16,5.47825779620881
Brent,2016-11-01,744,911,2016,E09000005,Brent,339524,2.191303118483524,2.683168200186143,13,2,2016/17,4.874471318669666
Brent,2016-12-01,772,966,2016,E09000005,Brent,339524,2.2737715154156994,2.8451596941600594,14,2,2016/17,5.118931209575759
Brent,2017-01-01,710,911,2017,E09000005,Brent,342439,2.0733619710371776,2.660327824809674,15,2,2016/17,4.733689795846852
Brent,2017-02-01,691,900,2017,E09000005,Brent,342439,2.0178776366009714,2.628205315399239,16,2,2016/17,4.64608295200021
Brent,2017-03-01,858,1050,2017,E09000005,Brent,342439,2.5055557340139414,3.0662395346324454,17,2,2016/17,5.571795268646387
Brent,2017-04-01,798,951,2017,E09000005,Brent,342439,2.3303420463206588,2.777136949938529,18,2,2016/17,5.1074789962591876
Brent,2017-05-01,889,1091,2017,E09000005,Brent,342439,2.5960828059888037,3.185968887889522,19,2,2016/17,5.7820516938783255
Brent,2017-06-01,886,1030,2017,E09000005,Brent,342439,2.5873221216041395,3.007834972068018,20,2,2016/17,5.5951570936721575
Brent,2017-07-01,819,1082,2017,E09000005,Brent,342439,2.3916668370133074,3.1596868347355294,21,2,2016/17,5.551353671748837
Brent,2017-08-01,794,1134,2017,E09000005,Brent,342439,2.318661133807773,3.311538697403041,22,2,2016/17,5.630199831210814
Brent,2017-09-01,797,1089,2017,E09000005,Brent,342439,2.327421818192437,3.1801284316330793,23,2,2016/17,5.507550249825517
Brent,2017-10-01,963,1128,2017,E09000005,Brent,342439,2.812179687477186,3.294017328633713,24,2,2016/17,6.106197016110899
Brent,2017-11-01,876,1108,2017,E09000005,Brent,342439,2.558119840321926,3.2356127660692855,25,3,2017/18,5.793732606391211
Brent,2017-12-01,897,959,2017,E09000005,Brent,342439,2.619444631014575,2.8004987749643,26,3,2017/18,5.419943405978875
Brent,2018-01-01,844,962,2018,E09000005,Brent,345558,2.4424264522887618,2.7839031363765274,27,3,2017/18,5.226329588665289
Brent,2018-02-01,795,885,2018,E09000005,Brent,345558,2.3006268122862155,2.5610751306582396,28,3,2017/18,4.861701942944455
Brent,2018-03-01,877,900,2018,E09000005,Brent,345558,2.537924169025171,2.6044831837202436,29,3,2017/18,5.142407352745415
Brent,2018-04-01,815,949,2018,E09000005,Brent,345558,2.3585042163688876,2.7462828237227903,30,3,2017/18,5.1047870400916775
Brent,2018-05-01,972,953,2018,E09000005,Brent,345558,2.8128418384178633,2.757858304539325,31,3,2017/18,5.570700142957188
Brent,2018-06-01,986,1011,2018,E09000005,Brent,345558,2.853356021275734,2.9257027763790737,32,3,2017/18,5.779058797654807
Brent,2018-07-01,937,1020,2018,E09000005,Brent,345558,2.711556381273187,2.951747608216276,33,3,2017/18,5.663303989489464
Brent,2018-08-01,854,989,2018,E09000005,Brent,345558,2.471365154330098,2.8620376318881346,34,3,2017/18,5.333402786218233
Brent,2018-09-01,903,1033,2018,E09000005,Brent,345558,2.613164794332645,2.9893679208700132,35,3,2017/18,5.602532715202658
Brent,2018-10-01,910,1101,2018,E09000005,Brent,345558,2.63342188576158,3.1861510947510983,36,3,2017/18,5.819572980512678
Brent,2018-11-01,867,1160,2018,E09000005,Brent,345558,2.5089854669838347,3.356889436794981,37,4,2018/19,5.865874903778815
Brent,2018-12-01,820,987,2018,E09000005,Brent,345558,2.3729735673895553,2.8562498914798673,38,4,2018/19,5.229223458869423
Brent,2019-01-01,870,1062,2019,E09000005,Brent,347424,2.5041447913788337,3.056783641890025,39,4,2018/19,5.560928433268859
Brent,2019-02-01,869,1000,2019,E09000005,Brent,347424,2.5012664640324216,2.8783273464124526,40,4,2018/19,5.379593810444874
Brent,2019-03-01,916,1066,2019,E09000005,Brent,347424,2.6365478493138066,3.068296951275675,41,4,2018/19,5.704844800589481
Brent,2019-04-01,858,1003,2019,E09000005,Brent,347424,2.4696048632218845,2.8869623284516903,42,4,2018/19,5.356567191673575
Brent,2019-05-01,934,1046,2019,E09000005,Brent,347424,2.688357741549231,3.0107304043474254,43,4,2018/19,5.699088145896656
Brent,2019-06-01,923,1027,2019,E09000005,Brent,347424,2.6566961407386938,2.956042184765589,44,4,2018/19,5.612738325504283
Brent,2019-07-01,952,1011,2019,E09000005,Brent,347424,2.740167633784655,2.9099889472229896,45,4,2018/19,5.650156581007645
Brent,2019-08-01,846,940,2019,E09000005,Brent,347424,2.435064935064935,2.705627705627706,46,4,2018/19,5.140692640692641
Brent,2019-09-01,858,1061,2019,E09000005,Brent,347424,2.4696048632218845,3.0539053145436124,47,4,2018/19,5.5235101777654965
Brent,2019-10-01,928,1088,2019,E09000005,Brent,347424,2.671087777470756,3.1316201528967484,48,4,2018/19,5.802707930367505
Brent,2019-11-01,881,991,2019,E09000005,Brent,347424,2.5358063921893708,2.8524224002947407,49,5,2019/20,5.388228792484112
Brent,2019-12-01,898,957,2019,E09000005,Brent,347424,2.584737957078383,2.7545592705167175,50,5,2019/20,5.3392972275951
Brent,2020-01-01,847,1039,2020,E09000005,Brent,343988,2.4622951963440585,3.0204542018907636,51,5,2019/20,5.482749398234822
Brent,2020-02-01,811,1067,2020,E09000005,Brent,343988,2.357640382804051,3.101852390199658,52,5,2019/20,5.459492773003709
Brent,2020-03-01,663,730,2020,E09000005,Brent,343988,1.9273928160284661,2.122167052339035,53,5,2019/20,4.049559868367501
Brent,2020-04-01,777,705,2020,E09000005,Brent,343988,2.2587997255718224,2.0494900984918076,54,5,2019/20,4.30828982406363
