year,survey_wave,calendar_year,geography_code,geography_name,inner_outer,age_band,respondent_n,effective_n,inactive_rate,fairly_active_rate,active_rate,population,population_share
7,2021/22,2022,E09000021,Kingston upon Thames,Outer London,55–64,76.0,53.40997396277933,0.11743560232547894,0.04704351974242417,0.835520877932097,18743,0.13752091098523758
7,2021/22,2022,E09000021,Kingston upon Thames,Outer London,65+,125.0,97.00639196105398,0.2082644851685564,0.10408448229496921,0.6876510325364745,24906,0.182739999413025
7,2021/22,2022,E09000022,Lambeth,Inner London,16–34,188.0,126.9086610834451,0.169115289656702,0.06744067374018571,0.7634440366031124,122915,0.45479773405904617
7,2021/22,2022,E09000022,Lambeth,Inner London,35–54,191.0,111.22856870389968,0.24956414603273744,0.08181897315191694,0.6686168808153455,86466,0.3199328061924866
7,2021/22,2022,E09000022,Lambeth,Inner London,55–64,57.0,39.43559938663343,0.12991988229427323,0.14542537455706908,0.7246547431486575,32533,0.1203753380965948
7,2021/22,2022,E09000022,Lambeth,Inner London,65+,59.0,46.825928073906105,0.3288893955334081,0.18666521596654798,0.48444538850004387,28349,0.10489412165187244
7,2021/22,2022,E09000023,Lewisham,Inner London,16–34,151.0,95.920822344027,0.14771842029372298,0.1172949156720365,0.7349866640342404,88939,0.3670175670266456
7,2021/22,2022,E09000023,Lewisham,Inner London,35–54,209.0,147.43151926662873,0.13870456405852058,0.131893659481234,0.7294017764602455,90676,0.37418550813150714
7,2021/22,2022,E09000023,Lewisham,Inner London,55–64,70.0,42.68686403095302,0.25255727091753205,0.0993733332060679,0.6480693958764002,33123,0.13668607554192855
7,2021/22,2022,E09000023,Lewisham,Inner London,65+,84.0,57.303137664815345,0.2465782885129304,0.04777495759254313,0.7056467538945266,29591,0.12211084929991871
7,2021/22,2022,E09000024,Merton,Outer London,16–34,128.0,81.66709316351813,0.24063040635909427,0.06732611543525034,0.6920434782056556,55039,0.3187543797670688
7,2021/22,2022,E09000024,Merton,Outer London,35–54,219.0,146.21910927143412,0.19839108953941081,0.10045921577399225,0.7011496946865972,66351,0.3842670079747957
7,2021/22,2022,E09000024,Merton,Outer London,55–64,72.0,47.792449264622874,0.3101374104374856,0.04177179595150102,0.6480907936110134,23491,0.13604642408307224
7,2021/22,2022,E09000024,Merton,Outer London,65+,75.0,53.33581782150764,0.37873317003847096,0.1317591535608115,0.48950767640071735,27788,0.16093218817506327
7,2021/22,2022,E09000025,Newham,Inner London,16–34,181.0,114.32384565195272,0.20438371194768665,0.10812762184941609,0.6874886662028971,123443,0.43761698808848554
7,2021/22,2022,E09000025,Newham,Inner London,35–54,221.0,134.96229271897812,0.27957032612485594,0.11119253910914635,0.6092371347659977,102422,0.3630955757231991
7,2021/22,2022,E09000025,Newham,Inner London,55–64,51.0,31.92351433482341,0.3975475319792049,0.044256752325058824,0.558195715695736,29840,0.10578559273964833
7,2021/22,2022,E09000025,Newham,Inner London,65+,44.0,27.46468630398445,0.34430792554134093,0.13196114708618334,0.523730927372476,26375,0.09350184344866705
7,2021/22,2022,E09000026,Redbridge,Outer London,16–34,123.0,78.86087373359456,0.20018893306297647,0.13805098536244445,0.661760081574579,81189,0.33422389448291195
7,2021/22,2022,E09000026,Redbridge,Outer London,35–54,208.0,142.8420716832442,0.27997450203823865,0.06575013105276792,0.6542753669089936,91095,0.37500308746161254
7,2021/22,2022,E09000026,Redbridge,Outer London,55–64,66.0,42.91006510980997,0.1537016569156192,0.18909638834957607,0.6572019547348047,31627,0.13019619789393952
7,2021/22,2022,E09000026,Redbridge,Outer London,65+,99.0,74.3688158445396,0.38105085018206014,0.1319228413552198,0.48702630846272016,39007,0.160576820161536
7,2021/22,2022,E09000027,Richmond upon Thames,Outer London,16–34,73.0,49.160469769612725,0.1539071612259861,0.06582950580758343,0.7802633329664306,37734,0.24223865649795856
7,2021/22,2022,E09000027,Richmond upon Thames,Outer London,35–54,179.0,129.21213014558907,0.0940017915621667,0.04347696889377789,0.8625212395440555,61088,0.3921629047582364
7,2021/22,2022,E09000027,Richmond upon Thames,Outer London,55–64,92.0,62.83400070968372,0.23152165035950342,0.09399040682846074,0.674487942812036,24662,0.15832113601931028
7,2021/22,2022,E09000027,Richmond upon Thames,Outer London,65+,130.0,98.6811562060803,0.2698171202702376,0.13988851479269132,0.5902943649370711,32288,0.20727730272449477
7,2021/22,2022,E09000028,Southwark,Inner London,16–34,159.0,103.18932154996381,0.2451688020738127,0.11856013698473751,0.6362710609414498,114071,0.4407042242638253
7,2021/22,2022,E09000028,Southwark,Inner London,35–54,205.0,132.27826739183058,0.20477407530202937,0.06945487286420104,0.7257710518337698,86041,0.33241255148007637
7,2021/22,2022,E09000028,Southwark,Inner London,55–64,78.0,51.1888153477828,0.19498402335092513,0.18733914854373984,0.6176768281053352,31905,0.1232624266915986
7,2021/22,2022,E09000028,Southwark,Inner London,65+,77.0,57.122569954842625,0.3013649151418338,0.027374977782817483,0.6712601070753488,26821,0.10362079756449981
7,2021/22,2022,E09000029,Sutton,Outer London,16–34,94.0,67.06860418476857,0.24656446229647402,0.11007685444174493,0.6433586832617811,44876,0.2705280227630318
7,2021/22,2022,E09000029,Sutton,Outer London,35–54,210.0,150.4577161626856,0.2664815720766893,0.10472727661683619,0.6287911513064746,64018,0.3859226081033017
7,2021/22,2022,E09000029,Sutton,Outer London,55–64,90.0,57.074720395263746,0.20578181671141513,0.1468089885478307,0.6474091947407543,24794,0.14946679286002784
7,2021/22,2022,E09000029,Sutton,Outer London,65+,122.0,93.71080387973659,0.3536748872107428,0.056094202633649205,0.5902309101556079,32195,0.19408257627363865
7,2021/22,2022,E09000030,Tower Hamlets,Inner London,16–34,256.0,178.51089820529046,0.1740615649406972,0.10572410755029836,0.7202143275090044,141585,0.530110151786316
7,2021/22,2022,E09000030,Tower Hamlets,Inner London,35–54,183.0,114.14989703049864,0.24952533349407763,0.16034204256214954,0.5901326239437725,86669,0.32449847614626
7,2021/22,2022,E09000030,Tower Hamlets,Inner London,55–64,58.0,29.77165205800345,0.2849264625008111,0.05112518787136191,0.6639483496278271,20385,0.0763237309331077
7,2021/22,2022,E09000030,Tower Hamlets,Inner London,65+,40.0,30.907417359960185,0.3053342615093567,0.08358463175606498,0.6110811067345783,18447,0.0690676411343163
7,2021/22,2022,E09000031,Waltham Forest,Outer London,16–34,153.0,89.92105623670737,0.25840540250813837,0.08350977222810507,0.6580848252637566,75573,0.3438387202445949
7,2021/22,2022,E09000031,Waltham Forest,Outer London,35–54,199.0,129.35180960081024,0.2250107800464255,0.12241241114062949,0.652576808812945,86988,0.3957741865036034
7,2021/22,2022,E09000031,Waltham Forest,Outer London,55–64,69.0,41.19312387790402,0.18207459511271273,0.02073076170260851,0.7971946431846789,28164,0.12813933173181918
7,2021/22,2022,E09000031,Waltham Forest,Outer London,65+,76.0,50.05043487754587,0.27773126297014217,0.20773892450765902,0.5145298125221988,29067,0.13224776151998252
7,2021/22,2022,E09000032,Wandsworth,Inner London,16–34,160.0,110.38053565717425,0.09933059947465583,0.1184065473115733,0.782262853213771,123442,0.44575646289455345
7,2021/22,2022,E09000032,Wandsworth,Inner London,35–54,185.0,123.49628384608711,0.134072203194225,0.12020098898536026,0.7457268078204147,91811,0.331535025476028
7,2021/22,2022,E09000032,Wandsworth,Inner London,55–64,64.0,37.74753077265205,0.2957929049356716,0.09729169109598491,0.6069154039683438,29377,0.1060821082812438
7,2021/22,2022,E09000032,Wandsworth,Inner London,65+,75.0,53.93755188765646,0.28570315803636426,0.012471711811992825,0.7018251301516429,32297,0.11662640334817478
7,2021/22,2022,E09000033,Westminster,Inner London,16–34,149.0,95.60570072563206,0.1890845173825215,0.10324689075433416,0.7076685918631446,76225,0.4176346183348309
7,2021/22,2022,E09000033,Westminster,Inner London,35–54,147.0,85.01965277701117,0.17325551022649496,0.06384906679708675,0.7628954229764183,57469,0.3148710250060269
7,2021/22,2022,E09000033,Westminster,Inner London,55–64,92.0,64.3441351758525,0.1890363106472516,0.06975476027788376,0.7412089290748646,23410,0.12826272765127442
7,2021/22,2022,E09000033,Westminster,Inner London,65+,117.0,87.67607964711546,0.272118754905831,0.07907151884622833,0.6488097262479408,25412,0.1392316290078678
8,2022/23,2023,E09000002,Barking and Dagenham,Outer London,16–34,146.0,93.51069408633302,0.32317959596455076,0.10585433678744195,0.5709660672480072,62290,0.36946747808344305
8,2022/23,2023,E09000002,Barking and Dagenham,Outer London,35–54,211.0,135.74940839839763,0.3872401000957537,0.07135013945062478,0.5414097604536215,65702,0.38970544621991293
8,2022/23,2023,E09000002,Barking and Dagenham,Outer London,55–64,65.0,37.95922939053896,0.44697998039225645,0.19725866171659112,0.3557613578911524,21023,0.12469601527931005
8,2022/23,2023,E09000002,Barking and Dagenham,Outer London,65+,75.0,59.01769166887119,0.4958695273867339,0.09553478628128698,0.40859568633197907,19579,0.11613106041733395
8,2022/23,2023,E09000003,Barnet,Outer London,16–34,92.0,61.66912125931793,0.15095626401319234,0.05583408862716652,0.7932096473596412,98013,0.3106533631690047
8,2022/23,2023,E09000003,Barnet,Outer London,35–54,177.0,114.22949641011392,0.12167739616861267,0.08251657107382429,0.7958060327575629,114895,0.3641610619132441
8,2022/23,2023,E09000003,Barnet,Outer London,55–64,91.0,59.088755915312504,0.22423427545788174,0.09604902746428973,0.6797166970778284,43521,0.1379403244312311
8,2022/23,2023,E09000003,Barnet,Outer London,65+,124.0,92.96452972864778,0.21861571603283175,0.13614620431241742,0.6452380796547508,59077,0.18724525048652008
8,2022/23,2023,E09000004,Bexley,Outer London,16–34,100.0,69.10286302642143,0.18603844088474986,0.043329485519610245,0.7706320735956398,57947,0.28906869665421203
8,2022/23,2023,E09000004,Bexley,Outer London,35–54,182.0,115.43863559408885,0.23741599756549608,0.1342783509339303,0.6283056515005735,69711,0.34775342834765866
8,2022/23,2023,E09000004,Bexley,Outer London,55–64,77.0,47.49367661723463,0.2841318858010839,0.07359856005459817,0.6422695541443181,30970,0.1544938915799083
8,2022/23,2023,E09000004,Bexley,Outer London,65+,129.0,87.3592463403732,0.4136494853866771,0.12167874318642734,0.4646717714268955,41833,0.208683983418221
8,2022/23,2023,E09000005,Brent,Outer London,16–34,126.0,79.82826780084847,0.21620966943694153,0.1534410885631621,0.6303492419998962,107415,0.3796146424557708
8,2022/23,2023,E09000005,Brent,Outer London,35–54,197.0,128.80094766881678,0.28769399337048074,0.1008130820605031,0.6114929245690162,95980,0.3392022844379731
8,2022/23,2023,E09000005,Brent,Outer London,55–64,84.0,55.41885386521536,0.20035792336947114,0.09614007226945083,0.7035020043610782,37905,0.13395981028986634
8,2022/23,2023,E09000005,Brent,Outer London,65+,96.0,70.60612710084003,0.3684551064937859,0.16037117863301173,0.47117371487320237,41658,0.1472232628163897
8,2022/23,2023,E09000006,Bromley,Outer London,16–34,75.0,43.875568679440455,0.16769496935876838,0.11649914323160199,0.7158058874096296,67814,0.2536012924264409
8,2022/23,2023,E09000006,Bromley,Outer London,35–54,183.0,124.54637155835613,0.18758926866791698,0.11388877012849517,0.6985219612035879,98073,0.36675965954136813
8,2022/23,2023,E09000006,Bromley,Outer London,55–64,106.0,68.7737650092262,0.2584199399502629,0.05046296392921063,0.6911170961205263,42188,0.15776876935273967
8,2022/23,2023,E09000006,Bromley,Outer London,65+,133.0,101.57493951145129,0.309536404411551,0.11691775814462946,0.5735458374438195,59329,0.2218702786794513
8,2022/23,2023,E09000007,Camden,Inner London,16–34,132.0,89.45420559573192,0.12833797713904158,0.09841375365541279,0.7732482692055456,80978,0.4368570118415019
8,2022/23,2023,E09000007,Camden,Inner London,35–54,194.0,120.11095540845706,0.18933212742376393,0.0839119392358031,0.726755933340433,56271,0.30356863485555524
8,2022/23,2023,E09000007,Camden,Inner London,55–64,81.0,47.179477165373704,0.2220206460994681,0.07331889138579842,0.7046604625147336,22305,0.12033015941520783
8,2022/23,2023,E09000007,Camden,Inner London,65+,101.0,74.3773999768061,0.18986415075011193,0.0851811665571596,0.7249546826927283,25811,0.139244193887735
8,2022/23,2023,E09000008,Croydon,Outer London,16–34,119.0,76.74734921887212,0.22445057473218932,0.06422177784721464,0.7113276474205961,102344,0.3195982849666018
8,2022/23,2023,E09000008,Croydon,Outer London,35–54,200.0,133.6200210263664,0.16855755338177827,0.14427654263909037,0.6871659039791312,114083,0.35625665543505075
8,2022/23,2023,E09000008,Croydon,Outer London,55–64,79.0,53.63883411240057,0.33735648039978877,0.13003735619702977,0.5326061634031815,48385,0.1510959413166285
8,2022/23,2023,E09000008,Croydon,Outer London,65+,121.0,93.76224214510519,0.31538507073250405,0.10577241024339745,0.5788425190240983,55415,0.1730491182817189
8,2022/23,2023,E09000009,Ealing,Outer London,16–34,122.0,85.2451081412751,0.27963232122966214,0.031036407592968655,0.6893312711773693,107048,0.34918874485422197
8,2022/23,2023,E09000009,Ealing,Outer London,35–54,206.0,129.06678086650416,0.20764427369110522,0.08450998140578267,0.7078457449031121,110850,0.36159080381782477
8,2022/23,2023,E09000009,Ealing,Outer London,55–64,84.0,56.351654621122634,0.27331522700879574,0.045103337873006105,0.6815814351181981,41476,0.1352940025182508
8,2022/23,2023,E09000009,Ealing,Outer London,65+,107.0,76.41628422931251,0.24098766719631062,0.1084884231372232,0.650523909666466,47188,0.15392644880970244
8,2022/23,2023,E09000010,Enfield,Outer London,16–34,90.0,61.179370821231984,0.2469070305602925,0.132110694296918,0.6209822751427895,79279,0.3086659606609459
8,2022/23,2023,E09000010,Enfield,Outer London,35–54,177.0,120.3125978214206,0.3195220644095484,0.055753955988772884,0.6247239796016786,91473,0.3561422497702886
8,2022/23,2023,E09000010,Enfield,Outer London,55–64,96.0,67.14360612673013,0.21453876425438925,0.13126479511339909,0.6541964406322118,39135,0.15236875301739577
8,2022/23,2023,E09000010,Enfield,Outer London,65+,131.0,103.0444299479099,0.41791884941862606,0.09587878482056741,0.48620236576080655,46957,0.1828230365513697
8,2022/23,2023,E09000011,Greenwich,Outer London,16–34,266.0,165.74202429109124,0.23499145730870472,0.1367719565979183,0.628236586093377,87243,0.3668354174900978
8,2022/23,2023,E09000011,Greenwich,Outer London,35–54,417.0,266.48808739276234,0.26357527003036785,0.08814731080871012,0.6482774191609219,88521,0.37220909404354446
8,2022/23,2023,E09000011,Greenwich,Outer London,55–64,133.0,91.23826610921701,0.3030016507724455,0.12654465093829892,0.5704536982892554,30538,0.12840480014800737
8,2022/23,2023,E09000011,Greenwich,Outer London,65+,167.0,128.51465200498666,0.3056716288705461,0.15272926351970845,0.5415991076097455,31524,0.1325506883183504
8,2022/23,2023,E09000012,Hackney,Inner London,16–34,142.0,89.08287457489563,0.15279578574993136,0.07863330981642606,0.7685709044336426,99209,0.4576271968264219
8,2022/23,2023,E09000012,Hackney,Inner London,35–54,194.0,114.32921427938818,0.2445911915640654,0.06495080562106968,0.6904580028148649,71006,0.3275335578209327
8,2022/23,2023,E09000012,Hackney,Inner London,55–64,68.0,43.12428266753842,0.43835561910205234,0.04705414543674424,0.5145902354612033,24728,0.11406430185894183
8,2022/23,2023,E09000012,Hackney,Inner London,65+,88.0,65.8157045982962,0.42823214864066655,0.10334489915448465,0.4684229522048487,21847,0.10077494349370358
8,2022/23,2023,E09000013,Hammersmith and Fulham,Inner London,16–34,146.0,102.63967191274052,0.10803569843579978,0.08028654963457865,0.8116777519296218,69459,0.43681883643269964
8,2022/23,2023,E09000013,Hammersmith and Fulham,Inner London,35–54,185.0,123.17899575953982,0.1790339175551796,0.07847523202477512,0.742490850420045,50304,0.3163554722629252
8,2022/23,2023,E09000013,Hammersmith and Fulham,Inner London,55–64,76.0,42.43167324545305,0.24121039573808165,0.09531352105813923,0.6634760832037788,19218,0.12085956317487469
8,2022/23,2023,E09000013,Hammersmith and Fulham,Inner London,65+,85.0,51.73219491516397,0.2536372246273055,0.1811235965479133,0.5652391788247815,20030,0.12596612812950048
8,2022/23,2023,E09000014,Haringey,Inner London,16–34,128.0,85.76489326724733,0.19529508896719935,0.1262953462527831,0.6784095647800173,77399,0.3588304017654313
8,2022/23,2023,E09000014,Haringey,Inner London,35–54,197.0,142.53602827731257,0.20612888021317752,0.06296683131931542,0.730904288467507,79520,0.3686635944700461
8,2022/23,2023,E09000014,Haringey,Inner London,55–64,80.0,45.16546713756268,0.27842507839281716,0.08991600662715331,0.6316589149800295,29767,0.13800313401144193
8,2022/23,2023,E09000014,Haringey,Inner London,65+,122.0,90.25370402538425,0.2889572855174591,0.103066155698357,0.6079765587841842,29012,0.1345028697530807
8,2022/23,2023,E09000015,Harrow,Outer London,16–34,81.0,51.04802121333896,0.25538318299287155,0.08215204411142837,0.6624647728956999,67871,0.3175162334624525
8,2022/23,2023,E09000015,Harrow,Outer London,35–54,168.0,113.86194821922432,0.24221245808971298,0.14506121008538633,0.6127263318249005,74870,0.35025917401148976
8,2022/23,2023,E09000015,Harrow,Outer London,55–64,109.0,65.98030417786799,0.2339573575437586,0.12013774809601861,0.6459048943602226,29288,0.13701603697673984
8,2022/23,2023,E09000015,Harrow,Outer London,65+,117.0,95.79758365574786,0.34663857738636256,0.16180733979146925,0.4915540828221679,41727,0.1952085555493179
8,2022/23,2023,E09000016,Havering,Outer London,16–34,85.0,59.03700973476475,0.17961446385561322,0.10785141058065299,0.7125341255637339,62892,0.2924515580025203
8,2022/23,2023,E09000016,Havering,Outer London,35–54,158.0,103.60317847700345,0.21961487418195844,0.1420515556339196,0.6383335701841221,73056,0.33971476533473455
8,2022/23,2023,E09000016,Havering,Outer London,55–64,86.0,53.91150818290731,0.2186344899565684,0.07937934059431166,0.70198616944912,32092,0.14922971760187118
8,2022/23,2023,E09000016,Havering,Outer London,65+,147.0,112.10384749482957,0.3876238498456644,0.055084646392245334,0.5572915037620901,47011,0.21860395906087393
8,2022/23,2023,E09000017,Hillingdon,Outer London,16–34,95.0,67.17779378357066,0.27346722298578585,0.08275753817237211,0.6437752388418421,86539,0.3387774276262992
8,2022/23,2023,E09000017,Hillingdon,Outer London,35–54,176.0,120.39719068029969,0.29485614118894315,0.12080262770177991,0.5843412311092772,91665,0.35884436962947014
8,2022/23,2023,E09000017,Hillingdon,Outer London,55–64,96.0,56.50034868265282,0.26511471553126253,0.12243619976849729,0.61244908470024,34759,0.13607234434026894
8,2022/23,2023,E09000017,Hillingdon,Outer London,65+,119.0,89.91604191809225,0.3306529595738262,0.1458268689527194,0.5235201714734546,42482,0.16630585840396173
8,2022/23,2023,E09000018,Hounslow,Outer London,16–34,112.0,62.577223317349635,0.3385226160605084,0.1178114930460513,0.5436658908934402,77558,0.3297590095069644
8,2022/23,2023,E09000018,Hounslow,Outer London,35–54,183.0,117.01467621203865,0.2382906964977821,0.1378009054415684,0.6239083980606497,90536,0.38493851936257417
8,2022/23,2023,E09000018,Hounslow,Outer London,55–64,94.0,55.34091968170854,0.34213778364443886,0.14546543831649666,0.5123967780390641,31443,0.13368849810370925
8,2022/23,2023,E09000018,Hounslow,Outer London,65+,94.0,65.54129220000512,0.2802057506529356,0.121803266705843,0.5979909826412214,35659,0.15161397302675217
8,2022/23,2023,E09000019,Islington,Inner London,16–34,182.0,113.1057281544201,0.09225816120680505,0.07194675688714489,0.8357950819060499,89023,0.46848046309696095
8,2022/23,2023,E09000019,Islington,Inner London,35–54,180.0,116.44872175984723,0.17976090849037207,0.10712191058769434,0.7131171809219337,58125,0.30588080515721616
8,2022/23,2023,E09000019,Islington,Inner London,55–64,56.0,36.11998580066184,0.2168712663565892,0.09116348682686942,0.6919652468165414,21927,0.11539008025259834
8,2022/23,2023,E09000019,Islington,Inner London,65+,87.0,64.11860079769906,0.3561984005620876,0.053558882698316906,0.5902427167395954,20950,0.11024865149322458
8,2022/23,2023,E09000020,Kensington and Chelsea,Inner London,16–34,108.0,73.9807834934554,0.17429320836179849,0.04176346190239998,0.7839433297358015,44807,0.355379832172713
8,2022/23,2023,E09000020,Kensington and Chelsea,Inner London,35–54,131.0,80.83556851257849,0.236400696721642,0.111008107043691,0.6525911962346668,39873,0.3162465696927396
8,2022/23,2023,E09000020,Kensington and Chelsea,Inner London,55–64,105.0,69.28204942232139,0.14526756356946857,0.12117819537477484,0.7335542410557565,19616,0.15558128836788757
8,2022/23,2023,E09000020,Kensington and Chelsea,Inner London,65+,137.0,101.89776282061281,0.27613037538348945,0.10033622994806217,0.6235333946684484,21786,0.1727923097666598
8,2022/23,2023,E09000021,Kingston upon Thames,Outer London,16–34,79.0,43.385982189439865,0.13864040218101742,0.09751114208664345,0.7638484557323393,42869,0.3105391641977008
8,2022/23,2023,E09000021,Kingston upon Thames,Outer London,35–54,212.0,147.60821014490833,0.20526115165058786,0.10829671478283226,0.6864421335665799,50675,0.36708512318268416
8,2022/23,2023,E09000021,Kingston upon Thames,Outer London,55–64,91.0,56.57790208499742,0.21815322248240496,0.05694996190213606,0.724896815615459,19121,0.13851079704738242
8,2022/23,2023,E09000021,Kingston upon Thames,Outer London,65+,117.0,85.0927244282189,0.2497985672017759,0.1486999863264134,0.6015014464718106,25382,0.18386491557223264
8,2022/23,2023,E09000022,Lambeth,Inner London,16–34,176.0,129.66872769821205,0.1545725545208287,0.08537064771877245,0.7600567977603989,124885,0.45849211768765924
8,2022/23,2023,E09000022,Lambeth,Inner London,35–54,187.0,127.4184588272512,0.1403553676880636,0.09981098465399744,0.7598336476579387,84785,0.31127240419704677
8,2022/23,2023,E09000022,Lambeth,Inner London,55–64,70.0,43.39239254186779,0.275841123843722,0.0940301847322119,0.6301286914240661,33526,0.12308449163307414
8,2022/23,2023,E09000022,Lambeth,Inner London,65+,82.0,60.1750120189986,0.35735908093977703,0.11812850423197924,0.5245124148282436,29186,0.10715098648221982
8,2022/23,2023,E09000023,Lewisham,Inner London,16–34,161.0,113.93372735229173,0.17923714001113686,0.07510047729954485,0.7456623826893183,89618,0.3668854163681545
8,2022/23,2023,E09000023,Lewisham,Inner London,35–54,186.0,131.46147336878715,0.19268064987516834,0.10592109281725672,0.701398257307575,90756,0.3715442528053319
8,2022/23,2023,E09000023,Lewisham,Inner London,55–64,85.0,51.85417167359748,0.36246608357382754,0.08356067390680472,0.5539732425193677,33594,0.13752983415688572
8,2022/23,2023,E09000023,Lewisham,Inner London,65+,73.0,56.21523226099364,0.27456964322078,0.1078186079452491,0.6176117488339709,30299,0.12404049666962791
8,2022/23,2023,E09000024,Merton,Outer London,16–34,117.0,79.60320103582406,0.11301101317567613,0.07947667872732901,0.8075123080969948,56325,0.3220632633456841
8,2022/23,2023,E09000024,Merton,Outer London,35–54,222.0,131.14243646932513,0.27944642555877797,0.10854778846175156,0.6120057859794704,66284,0.37900827958464844
8,2022/23,2023,E09000024,Merton,Outer London,55–64,62.0,47.206185145795885,0.2413289837585138,0.1248011931363471,0.6338698231051391,24078,0.13767668450665568
8,2022/23,2023,E09000024,Merton,Outer London,65+,102.0,82.11613509495989,0.3667981437032682,0.11421069003776033,0.5189911662589713,28201,0.16125177256301176
8,2022/23,2023,E09000025,Newham,Inner London,16–34,195.0,127.86570832174395,0.30439664860056054,0.09741893860651284,0.5981844127929266,131734,0.45017257287359463
8,2022/23,2023,E09000025,Newham,Inner London,35–54,191.0,118.6762439729564,0.30971326955229017,0.13290463134839997,0.5573820990993099,103106,0.3523425486108738
8,2022/23,2023,E09000025,Newham,Inner London,55–64,40.0,20.556666465109565,0.4121777736155136,0.08002472932294134,0.5077974970615451,30587,0.10452448484434268
8,2022/23,2023,E09000025,Newham,Inner London,65+,47.0,36.35419430525682,0.44762049907428847,0.11997682251807308,0.4324026784076383,27203,0.09296039367118887
8,2022/23,2023,E09000026,Redbridge,Outer London,16–34,126.0,84.06311913379987,0.26579910691781483,0.1210489683661613,0.6131519247160236,85188,0.34406882345813644
8,2022/23,2023,E09000026,Redbridge,Outer London,35–54,203.0,125.8547199220998,0.3037701948936949,0.1004989618168791,0.5957308432894259,90718,0.3664041358697847
8,2022/23,2023,E09000026,Redbridge,Outer London,55–64,69.0,45.444224859146786,0.21650285571635913,0.1717720579403078,0.6117250863433329,32001,0.12924996970798497
8,2022/23,2023,E09000026,Redbridge,Outer London,65+,89.0,67.57999732903976,0.3168125169375237,0.13272217180836465,0.5504653112541116,39683,0.16027707096409385
8,2022/23,2023,E09000027,Richmond upon Thames,Outer London,16–34,61.0,42.24349946348687,0.06975535290930106,0.026521510151807624,0.9037231369388914,38017,0.24275105517562848
8,2022/23,2023,E09000027,Richmond upon Thames,Outer London,35–54,191.0,139.26728405804351,0.14641459176724758,0.1136425680525976,0.7399428401801548,60489,0.3862421699902304
8,2022/23,2023,E09000027,Richmond upon Thames,Outer London,55–64,118.0,77.93157936195661,0.12266688670539155,0.09426231482263754,0.7830707984719709,25318,0.16166376134194077
8,2022/23,2023,E09000027,Richmond upon Thames,Outer London,65+,150.0,114.42009788750691,0.20344744281953925,0.11845141270816524,0.6781011444722955,32785,0.20934301349220033
8,2022/23,2023,E09000028,Southwark,Inner London,16–34,195.0,128.06908477151117,0.154587395605089,0.08985316131406937,0.7555594430808417,117202,0.44485521576248477
8,2022/23,2023,E09000028,Southwark,Inner London,35–54,183.0,122.06185491717828,0.15402515303678702,0.11742436062654227,0.7285504863366706,85958,0.3262646084240172
8,2022/23,2023,E09000028,Southwark,Inner London,55–64,62.0,36.5564490593133,0.3153175405708467,0.045355795833215994,0.6393266635959374,32618,0.12380580047900828
8,2022/23,2023,E09000028,Southwark,Inner London,65+,71.0,50.70167391786652,0.244575744112201,0.08981610833663309,0.665608147551166,27683,0.10507437533448974
8,2022/23,2023,E09000029,Sutton,Outer London,16–34,82.0,58.398758275516926,0.12905861727271076,0.10418793063962148,0.7667534520876675,44968,0.26857470495484737
8,2022/23,2023,E09000029,Sutton,Outer London,35–54,193.0,131.7518401754651,0.13748300682940715,0.07919637635393752,0.7833206168166553,64855,0.38735128290888243
8,2022/23,2023,E09000029,Sutton,Outer London,55–64,70.0,43.694931758930075,0.18022836634633013,0.1769283749434298,0.6428432587102398,25176,0.15036552152515648
8,2022/23,2023,E09000029,Sutton,Outer London,65+,111.0,91.37619795804551,0.27211121127779836,0.10869774766040526,0.6191910410617963,32433,0.19370849061111375
8,2022/23,2023,E09000030,Tower Hamlets,Inner London,16–34,218.0,145.49304546852485,0.22365694614164042,0.0762496746301436,0.7000933792282159,144133,0.528912912648436
8,2022/23,2023,E09000030,Tower Hamlets,Inner London,35–54,202.0,134.30490862755357,0.2681666182164552,0.0890934924505359,0.6427398893330091,88056,0.3231317979655643
8,2022/23,2023,E09000030,Tower Hamlets,Inner London,55–64,41.0,26.020952571247644,0.31249670967760307,0.14736869034141226,0.5401345999809845,21332,0.07828027067095278
8,2022/23,2023,E09000030,Tower Hamlets,Inner London,65+,42.0,26.047586324084644,0.42730245203288725,0.04767520021586164,0.5250223477512511,18987,0.0696750187150469
8,2022/23,2023,E09000031,Waltham Forest,Outer London,16–34,121.0,66.49381537470846,0.34147297887944633,0.0740155096470335,0.5845115114735202,76450,0.34408108521689035
8,2022/23,2023,E09000031,Waltham Forest,Outer London,35–54,215.0,146.38555308958522,0.3267085576551084,0.10291036140280707,0.5703810809420844,87607,0.3942957702105443
8,2022/23,2023,E09000031,Waltham Forest,Outer London,55–64,76.0,50.05341126685818,0.23239456229770833,0.06981543365878393,0.6977900040435077,28692,0.1291350490129891
8,2022/23,2023,E09000031,Waltham Forest,Outer London,65+,105.0,76.63891593825959,0.34672899365334064,0.060413498889618736,0.5928575074570407,29437,0.13248809555957622
8,2022/23,2023,E09000032,Wandsworth,Inner London,16–34,186.0,127.04786105084438,0.04748742969930798,0.1087033487683669,0.8438092215323248,127065,0.4524365666593079
8,2022/23,2023,E09000032,Wandsworth,Inner London,35–54,159.0,101.7768475201502,0.21754027353054964,0.06389437183612937,0.7185653546333212,90709,0.3229848386660305
