series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,initial_year8_lag_observed,task,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,selected_model,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp
borough_30__age_6__activity_0,30,6,55-64,0,inactive,0.1317588067032898,True,borough_age_activity,11,3,0.0745735571999926,0,8,30,55-64__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-5.718524950329719
borough_30__age_6__activity_1,30,6,55-64,1,fairly_active,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,30,55-64__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_30__age_6__activity_2,30,6,55-64,2,active,0.2848097760434578,True,borough_age_activity,11,3,0.12196472241118543,0,8,30,55-64__active,Gradient Boosting,0.12170208211155964,0.12170208211155964,False,predicted_previous_year,12.170208211155964,-16.310769393189815
borough_30__age_7__activity_0,30,7,65-74,0,inactive,0.0,True,borough_age_activity,11,3,0.06230716643381875,0,8,30,65-74__inactive,Gradient Boosting,0.06230716643381875,0.06230716643381875,False,predicted_previous_year,6.230716643381875,6.230716643381875
borough_30__age_7__activity_1,30,7,65-74,1,fairly_active,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,30,65-74__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_30__age_7__activity_2,30,7,65-74,2,active,0.2202320254581993,True,borough_age_activity,11,3,0.12465353515556885,0,8,30,65-74__active,Gradient Boosting,0.12465353515556885,0.12465353515556885,False,predicted_previous_year,12.465353515556885,-9.557849030263046
borough_30__age_8__activity_0,30,8,75-84,0,inactive,,False,borough_age_activity,11,3,0.05001186738990743,0,8,30,75-84__inactive,Gradient Boosting,0.06435385931681309,0.06435385931681309,False,predicted_previous_year,6.435385931681309,
borough_30__age_8__activity_1,30,8,75-84,1,fairly_active,0.0,True,borough_age_activity,11,3,0.04202816915745385,0,8,30,75-84__fairly_active,Gradient Boosting,0.05753141370336025,0.05753141370336025,False,predicted_previous_year,5.753141370336025,5.753141370336025
borough_30__age_8__activity_2,30,8,75-84,2,active,0.0,True,borough_age_activity,11,3,0.10101238724464827,0,8,30,75-84__active,Gradient Boosting,0.10101238724464827,0.10101238724464827,False,predicted_previous_year,10.101238724464826,10.101238724464826
borough_30__age_9__activity_0,30,9,85+,0,inactive,0.0,True,borough_age_activity,11,3,0.03236916478534387,0,8,30,85+__inactive,Gradient Boosting,0.03236916478534387,0.03236916478534387,False,predicted_previous_year,3.236916478534387,3.236916478534387
borough_30__age_9__activity_1,30,9,85+,1,fairly_active,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,30,85+__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_30__age_9__activity_2,30,9,85+,2,active,0.0,True,borough_age_activity,11,3,0.045436462919563526,0,8,30,85+__active,Gradient Boosting,0.058573573616542515,0.058573573616542515,False,predicted_previous_year,5.857357361654252,5.857357361654252
borough_35__age_2__activity_0,35,2,16-24,0,inactive,0.0,True,borough_age_activity,11,3,0.08907149740807886,0,8,35,16-24__inactive,Gradient Boosting,0.08907149740807886,0.08907149740807886,False,predicted_previous_year,8.907149740807887,8.907149740807887
borough_35__age_2__activity_1,35,2,16-24,1,fairly_active,0.8865238913216926,True,borough_age_activity,11,3,0.07785896465754077,0,8,35,16-24__fairly_active,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,-80.86649266641518
borough_35__age_2__activity_2,35,2,16-24,2,active,0.0942533711053091,True,borough_age_activity,11,3,0.1726728333523279,0,8,35,16-24__active,Gradient Boosting,0.16802646838948487,0.16802646838948487,False,predicted_previous_year,16.802646838948487,7.377309728417577
borough_35__age_3__activity_0,35,3,25-34,0,inactive,0.0935520792115412,True,borough_age_activity,11,3,0.07785896465754077,0,8,35,25-34__inactive,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,-1.5693114554000422
borough_35__age_3__activity_1,35,3,25-34,1,fairly_active,0.0678231666991897,True,borough_age_activity,11,3,0.07785896465754077,0,8,35,25-34__fairly_active,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,1.0035797958351078
borough_35__age_3__activity_2,35,3,25-34,2,active,0.1414756071843823,True,borough_age_activity,11,3,0.10731468343241679,0,8,35,25-34__active,Gradient Boosting,0.10731468343241679,0.10731468343241679,False,predicted_previous_year,10.73146834324168,-3.41609237519655
borough_35__age_4__activity_0,35,4,35-44,0,inactive,0.2584889999183454,True,borough_age_activity,11,3,0.07785896465754077,0,8,35,35-44__inactive,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,-18.06300352608046
borough_35__age_4__activity_1,35,4,35-44,1,fairly_active,0.4536021520287163,True,borough_age_activity,11,3,0.07785896465754077,0,8,35,35-44__fairly_active,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,-37.57431873711755
borough_35__age_4__activity_2,35,4,35-44,2,active,0.1240979414646003,True,borough_age_activity,11,3,0.1213111049564278,0,8,35,35-44__active,Gradient Boosting,0.1213111049564278,0.1213111049564278,False,predicted_previous_year,12.13111049564278,-0.2786836508172505
borough_35__age_5__activity_0,35,5,45-54,0,inactive,0.0567786599165565,True,borough_age_activity,11,3,0.07785896465754077,0,8,35,45-54__inactive,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,2.1080304740984275
borough_35__age_5__activity_1,35,5,45-54,1,fairly_active,0.0,True,borough_age_activity,11,3,0.07256068574563343,0,8,35,45-54__fairly_active,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,7.785896465754077
borough_35__age_5__activity_2,35,5,45-54,2,active,0.1917743988294281,True,borough_age_activity,11,3,0.15052981610859287,0,8,35,45-54__active,Gradient Boosting,0.15052981610859287,0.15052981610859287,False,predicted_previous_year,15.052981610859288,-4.124458272083523
borough_35__age_6__activity_0,35,6,55-64,0,inactive,0.0158685173858488,True,borough_age_activity,11,3,0.07256068574563343,0,8,35,55-64__inactive,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,6.1990447271691975
borough_35__age_6__activity_1,35,6,55-64,1,fairly_active,0.0,True,borough_age_activity,11,3,0.07256068574563343,0,8,35,55-64__fairly_active,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,7.785896465754077
borough_35__age_6__activity_2,35,6,55-64,2,active,0.0845845151034659,True,borough_age_activity,11,3,0.12267126268451081,0,8,35,55-64__active,Gradient Boosting,0.1249874895691078,0.1249874895691078,False,predicted_previous_year,12.498748956910779,4.040297446564189
borough_35__age_7__activity_0,35,7,65-74,0,inactive,0.1034912243746282,True,borough_age_activity,11,3,0.07089085280327426,0,8,35,65-74__inactive,Gradient Boosting,0.07089085280327426,0.07089085280327426,False,predicted_previous_year,7.089085280327426,-3.260037157135394
borough_35__age_7__activity_1,35,7,65-74,1,fairly_active,0.0,True,borough_age_activity,11,3,0.07256068574563343,0,8,35,65-74__fairly_active,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,7.785896465754077
borough_35__age_7__activity_2,35,7,65-74,2,active,0.2157670941250137,True,borough_age_activity,11,3,0.12793894261311706,0,8,35,65-74__active,Gradient Boosting,0.12793894261311706,0.12793894261311706,False,predicted_previous_year,12.793894261311706,-8.782815151189663
borough_35__age_8__activity_0,35,8,75-84,0,inactive,0.0,True,borough_age_activity,11,3,0.06763926677436126,0,8,35,75-84__inactive,Gradient Boosting,0.0729375456862686,0.0729375456862686,False,predicted_previous_year,7.29375456862686,7.29375456862686
borough_35__age_8__activity_1,35,8,75-84,1,fairly_active,0.3975554033849254,True,borough_age_activity,11,3,0.06611510007281578,0,8,35,75-84__fairly_active,Gradient Boosting,0.06611510007281578,0.06611510007281578,False,predicted_previous_year,6.611510007281578,-33.14403033121096
borough_35__age_8__activity_2,35,8,75-84,2,active,0.2233867654142306,True,borough_age_activity,11,3,0.10429779470219644,0,8,35,75-84__active,Gradient Boosting,0.10429779470219644,0.10429779470219644,False,predicted_previous_year,10.429779470219644,-11.908897071203416
borough_35__age_9__activity_0,35,9,85+,0,inactive,,False,borough_age_activity,11,3,0.03565457224289205,0,8,35,85+__inactive,Gradient Boosting,0.04154789528898526,0.04154789528898526,False,predicted_previous_year,4.154789528898526,
borough_35__age_9__activity_1,35,9,85+,1,fairly_active,,False,borough_age_activity,11,3,0.07256068574563343,0,8,35,85+__fairly_active,Gradient Boosting,0.07785896465754077,0.07785896465754077,False,predicted_previous_year,7.785896465754077,
borough_35__age_9__activity_2,35,9,85+,2,active,0.0,True,borough_age_activity,11,3,0.06185898107409071,0,8,35,85+__active,Gradient Boosting,0.06185898107409071,0.06185898107409071,False,predicted_previous_year,6.185898107409072,6.185898107409072
borough_44__age_2__activity_0,44,2,16-24,0,inactive,0.3180286264036109,True,borough_age_activity,11,3,0.08907149740807886,0,8,44,16-24__inactive,Gradient Boosting,0.08907149740807886,0.08907149740807886,False,predicted_previous_year,8.907149740807887,-22.895712899553207
borough_44__age_2__activity_1,44,2,16-24,1,fairly_active,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,44,16-24__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_44__age_2__activity_2,44,2,16-24,2,active,0.1305828543400247,True,borough_age_activity,11,3,0.1647410609319367,0,8,44,16-24__active,Gradient Boosting,0.1647410609319367,0.1647410609319367,False,predicted_previous_year,16.47410609319367,3.4158206591911986
borough_44__age_3__activity_0,44,3,25-34,0,inactive,0.1956000081297826,True,borough_age_activity,11,3,0.0745735571999926,0,8,44,25-34__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-12.102645092979
borough_44__age_3__activity_1,44,3,25-34,1,fairly_active,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,44,25-34__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_44__age_3__activity_2,44,3,25-34,2,active,0.0888484247512662,True,borough_age_activity,11,3,0.10402927597486862,0,8,44,25-34__active,Gradient Boosting,0.10402927597486862,0.10402927597486862,False,predicted_previous_year,10.402927597486862,1.5180851223602423
borough_44__age_4__activity_0,44,4,35-44,0,inactive,0.1660013213699283,True,borough_age_activity,11,3,0.0745735571999926,0,8,44,35-44__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-9.142776416993568
borough_44__age_4__activity_1,44,4,35-44,1,fairly_active,0.3559052879140685,True,borough_age_activity,11,3,0.0745735571999926,0,8,44,35-44__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-28.13317307140759
borough_44__age_4__activity_2,44,4,35-44,2,active,0.2022253480371641,True,borough_age_activity,11,3,0.11889429627236009,0,8,44,35-44__active,Gradient Boosting,0.11915693657198588,0.11915693657198588,False,predicted_previous_year,11.915693657198588,-8.306841146517822
borough_44__age_5__activity_0,44,5,45-54,0,inactive,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,44,45-54__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_44__age_5__activity_1,44,5,45-54,1,fairly_active,0.1235529209093327,True,borough_age_activity,11,3,0.0745735571999926,0,8,44,45-54__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-4.89793637093401
borough_44__age_5__activity_2,44,5,45-54,2,active,0.1471202564134979,True,borough_age_activity,11,3,0.14724440865104468,0,8,44,45-54__active,Gradient Boosting,0.14724440865104468,0.14724440865104468,False,predicted_previous_year,14.724440865104468,0.012415223754677629
borough_44__age_6__activity_0,44,6,55-64,0,inactive,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,44,55-64__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_44__age_6__activity_1,44,6,55-64,1,fairly_active,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,44,55-64__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_44__age_6__activity_2,44,6,55-64,2,active,0.0890720919076833,True,borough_age_activity,11,3,0.12170208211155964,0,8,44,55-64__active,Gradient Boosting,0.12170208211155964,0.12170208211155964,False,predicted_previous_year,12.170208211155964,3.2629990203876345
borough_44__age_7__activity_0,44,7,65-74,0,inactive,0.1554353452945549,True,borough_age_activity,11,3,0.06230716643381875,0,8,44,65-74__inactive,Gradient Boosting,0.06230716643381875,0.06230716643381875,False,predicted_previous_year,6.230716643381875,-9.312817886073615
borough_44__age_7__activity_1,44,7,65-74,1,fairly_active,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,44,65-74__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_44__age_7__activity_2,44,7,65-74,2,active,0.3358580917288485,True,borough_age_activity,11,3,0.12465353515556885,0,8,44,65-74__active,Gradient Boosting,0.12465353515556885,0.12465353515556885,False,predicted_previous_year,12.465353515556885,-21.120455657327966
borough_44__age_8__activity_0,44,8,75-84,0,inactive,0.0,True,borough_age_activity,11,3,0.06435385931681309,0,8,44,75-84__inactive,Gradient Boosting,0.06965213822872043,0.06965213822872043,False,predicted_previous_year,6.965213822872044,6.965213822872044
borough_44__age_8__activity_1,44,8,75-84,1,fairly_active,0.0,True,borough_age_activity,11,3,0.04202816915745385,0,8,44,75-84__fairly_active,Gradient Boosting,0.05753141370336025,0.05753141370336025,False,predicted_previous_year,5.753141370336025,5.753141370336025
borough_44__age_8__activity_2,44,8,75-84,2,active,0.0,True,borough_age_activity,11,3,0.10101238724464827,0,8,44,75-84__active,Gradient Boosting,0.10101238724464827,0.10101238724464827,False,predicted_previous_year,10.101238724464826,10.101238724464826
borough_44__age_9__activity_0,44,9,85+,0,inactive,0.0,True,borough_age_activity,11,3,0.03236916478534387,0,8,44,85+__inactive,Gradient Boosting,0.03236916478534387,0.03236916478534387,False,predicted_previous_year,3.236916478534387,3.236916478534387
borough_44__age_9__activity_1,44,9,85+,1,fairly_active,0.0,True,borough_age_activity,11,3,0.06927527828808526,0,8,44,85+__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_44__age_9__activity_2,44,9,85+,2,active,0.743282946444148,True,borough_age_activity,11,3,0.058573573616542515,0,8,44,85+__active,Gradient Boosting,0.058573573616542515,0.058573573616542515,False,predicted_previous_year,5.857357361654252,-68.47093728276056
borough_68__age_2__activity_0,68,2,16-24,0,inactive,0.086313740683211,True,borough_age_activity,11,3,0.08907149740807886,0,8,68,16-24__inactive,Gradient Boosting,0.08907149740807886,0.08907149740807886,False,predicted_previous_year,8.907149740807887,0.275775672486786
