series_id,LA_2023,age_group_code,age_group,year8_observed_rate,initial_year8_lag_observed,task,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_group_category,selected_model,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp
borough_78__age_5,78,5,45-54,0.0729888922299857,True,borough_age,12,4,0.12215764565241072,0,9,78,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,4.916875342242502
borough_78__age_6,78,6,55-64,0.1802087151102049,True,borough_age,12,4,0.10212178327612054,0,9,78,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-7.808693183408436
borough_78__age_7,78,7,65-74,0.0902303355270237,True,borough_age,12,4,0.10212178327612054,0,9,78,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,1.189144774909684
borough_78__age_8,78,8,75-84,0.0961920669437747,True,borough_age,12,4,0.09488684547263461,0,9,78,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-0.13052214711400945
borough_78__age_9,78,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,78,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_8__age_2,8,2,16-24,0.1407954267683174,True,borough_age,12,4,0.1426659785497293,0,9,8,16-24,Gradient Boosting,0.1426659785497293,0.1426659785497293,False,predicted_previous_year,14.266597854972929,0.18705517814118777
borough_8__age_3,8,3,25-34,0.0118631592440379,True,borough_age,12,4,0.09787959565623564,0,9,8,25-34,Gradient Boosting,0.09787959565623564,0.09787959565623564,False,predicted_previous_year,9.787959565623563,8.601643641219773
borough_8__age_4,8,4,35-44,0.0847926362282693,True,borough_age,12,4,0.09787959565623564,0,9,8,35-44,Gradient Boosting,0.09787959565623564,0.09787959565623564,False,predicted_previous_year,9.787959565623563,1.3086959427966338
borough_8__age_5,8,5,45-54,0.054559317842582,True,borough_age,12,4,0.12126748119394931,0,9,8,45-54,Gradient Boosting,0.12126748119394931,0.12126748119394931,False,predicted_previous_year,12.12674811939493,6.670816335136731
borough_8__age_6,8,6,55-64,0.021951888745282,True,borough_age,12,4,0.09787959565623564,0,9,8,55-64,Gradient Boosting,0.09787959565623564,0.09787959565623564,False,predicted_previous_year,9.787959565623563,7.592770691095363
borough_8__age_7,8,7,65-74,0.0816491430620924,True,borough_age,12,4,0.09787959565623564,0,9,8,65-74,Gradient Boosting,0.09787959565623564,0.09787959565623564,False,predicted_previous_year,9.787959565623563,1.623045259414324
borough_8__age_8,8,8,75-84,0.0,True,borough_age,12,4,0.09064465785274971,0,9,8,75-84,Gradient Boosting,0.09064465785274971,0.09064465785274971,False,predicted_previous_year,9.06446578527497,9.06446578527497
borough_8__age_9,8,9,85+,0.0,True,borough_age,12,4,0.02752977315447282,0,9,8,85+,Gradient Boosting,0.02752977315447282,0.02752977315447282,False,predicted_previous_year,2.752977315447282,2.752977315447282
borough_91__age_2,91,2,16-24,0.1954980764691223,True,borough_age,12,4,0.14690816616961425,0,9,91,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-4.858991029950804
borough_91__age_3,91,3,25-34,0.1670437671848623,True,borough_age,12,4,0.10212178327612054,0,9,91,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.492198390874177
borough_91__age_4,91,4,35-44,0.1507412618990158,True,borough_age,12,4,0.10212178327612054,0,9,91,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.861947862289526
borough_91__age_5,91,5,45-54,0.2425852217747439,True,borough_age,12,4,0.12215764565241072,0,9,91,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-12.042757612233318
borough_91__age_6,91,6,55-64,0.1023560787826209,True,borough_age,12,4,0.10212178327612054,0,9,91,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.02342955065003649
borough_91__age_7,91,7,65-74,0.1450885133922393,True,borough_age,12,4,0.10212178327612054,0,9,91,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.296673011611876
borough_91__age_8,91,8,75-84,0.0,True,borough_age,12,4,0.09488684547263461,0,9,91,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_91__age_9,91,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,91,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_9__age_2,9,2,16-24,0.136809436694503,True,borough_age,12,4,0.14690816616961425,0,9,9,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,1.0098729475111257
borough_9__age_3,9,3,25-34,0.1081380138760557,True,borough_age,12,4,0.10212178327612054,0,9,9,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.6016230599935168
borough_9__age_4,9,4,35-44,0.0550442922120358,True,borough_age,12,4,0.10212178327612054,0,9,9,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,4.707749106408474
borough_9__age_5,9,5,45-54,0.1897830190002452,True,borough_age,12,4,0.12215764565241072,0,9,9,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-6.762537334783447
borough_9__age_6,9,6,55-64,0.1332208563303927,True,borough_age,12,4,0.10212178327612054,0,9,9,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.1099073054272175
borough_9__age_7,9,7,65-74,0.0971098758722614,True,borough_age,12,4,0.10212178327612054,0,9,9,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,0.5011907403859137
borough_9__age_8,9,8,75-84,0.1037085087559272,True,borough_age,12,4,0.09488684547263461,0,9,9,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-0.8821663283292591
borough_9__age_9,9,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,9,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_107__age_2,107,2,16-24,0.1830338869817772,True,borough_age,13,5,0.14690816616961425,0,10,107,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-3.6125720812162947
borough_107__age_3,107,3,25-34,0.062170666090344,True,borough_age,13,5,0.10212178327612054,0,10,107,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,3.9951117185776535
borough_107__age_4,107,4,35-44,0.1498867779151033,True,borough_age,13,5,0.10212178327612054,0,10,107,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.776499463898276
borough_107__age_5,107,5,45-54,0.1118530314589703,True,borough_age,13,5,0.12215764565241072,0,10,107,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,1.030461419344042
borough_107__age_6,107,6,55-64,0.1111960470819738,True,borough_age,13,5,0.10212178327612054,0,10,107,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.9074263805853258
borough_107__age_7,107,7,65-74,0.1071708277366629,True,borough_age,13,5,0.10212178327612054,0,10,107,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.5049044460542357
borough_107__age_8,107,8,75-84,0.0852003854696602,True,borough_age,13,5,0.09488684547263461,0,10,107,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,0.9686460002974406
borough_107__age_9,107,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,107,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_109__age_2,109,2,16-24,0.1277280054326884,True,borough_age,13,5,0.14032712958412633,0,10,109,16-24,Gradient Boosting,0.14032712958412633,0.14032712958412633,False,predicted_previous_year,14.032712958412633,1.2599124151437935
borough_109__age_3,109,3,25-34,0.0969215685548594,True,borough_age,13,5,0.0955407466906326,0,10,109,25-34,Gradient Boosting,0.0955407466906326,0.0955407466906326,False,predicted_previous_year,9.55407466906326,-0.13808218642267917
borough_109__age_4,109,4,35-44,0.1080165143988063,True,borough_age,13,5,0.0955407466906326,0,10,109,35-44,Gradient Boosting,0.0955407466906326,0.0955407466906326,False,predicted_previous_year,9.55407466906326,-1.24757677081737
borough_109__age_5,109,5,45-54,0.1028343749638182,True,borough_age,13,5,0.11557660906692278,0,10,109,45-54,Gradient Boosting,0.11557660906692278,0.11557660906692278,False,predicted_previous_year,11.557660906692279,1.2742234103104586
borough_109__age_6,109,6,55-64,0.0892493756523148,True,borough_age,13,5,0.0955407466906326,0,10,109,55-64,Gradient Boosting,0.0955407466906326,0.0955407466906326,False,predicted_previous_year,9.55407466906326,0.6291371038317797
borough_109__age_7,109,7,65-74,0.0879778713050493,True,borough_age,13,5,0.0955407466906326,0,10,109,65-74,Gradient Boosting,0.0955407466906326,0.0955407466906326,False,predicted_previous_year,9.55407466906326,0.7562875385583299
borough_109__age_8,109,8,75-84,0.0,True,borough_age,13,5,0.08830580888714668,0,10,109,75-84,Gradient Boosting,0.08830580888714668,0.08830580888714668,False,predicted_previous_year,8.830580888714668,8.830580888714668
borough_109__age_9,109,9,85+,1.0,True,borough_age,13,5,0.02609000174931056,0,10,109,85+,Gradient Boosting,0.02609000174931056,0.02609000174931056,False,predicted_previous_year,2.609000174931056,-97.39099982506895
borough_112__age_2,112,2,16-24,0.2261142180682152,True,borough_age,13,5,0.14690816616961425,0,10,112,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-7.920605189860094
borough_112__age_3,112,3,25-34,0.0640628486811424,True,borough_age,13,5,0.10212178327612054,0,10,112,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,3.8058934594978138
borough_112__age_4,112,4,35-44,0.0746204593332339,True,borough_age,13,5,0.10212178327612054,0,10,112,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,2.7501323942886637
borough_112__age_5,112,5,45-54,0.147227748110462,True,borough_age,13,5,0.12215764565241072,0,10,112,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-2.5070102458051275
borough_112__age_6,112,6,55-64,0.0343414090032645,True,borough_age,13,5,0.10212178327612054,0,10,112,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,6.778037427285604
borough_112__age_7,112,7,65-74,0.1168822183638024,True,borough_age,13,5,0.10212178327612054,0,10,112,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-1.4760435087681865
borough_112__age_8,112,8,75-84,0.0933306994127133,True,borough_age,13,5,0.09488684547263461,0,10,112,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,0.15561460599213123
borough_112__age_9,112,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,112,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_114__age_2,114,2,16-24,0.2948982486889035,True,borough_age,13,5,0.14690816616961425,0,10,114,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-14.799008251928928
borough_114__age_3,114,3,25-34,0.1028483577200946,True,borough_age,13,5,0.10212178327612054,0,10,114,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.07265744439740596
borough_114__age_4,114,4,35-44,0.2136147467942589,True,borough_age,13,5,0.10212178327612054,0,10,114,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-11.149296351813836
borough_114__age_5,114,5,45-54,0.1780346218589068,True,borough_age,13,5,0.12215764565241072,0,10,114,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-5.587697620649609
borough_114__age_6,114,6,55-64,0.0694691139045843,True,borough_age,13,5,0.10212178327612054,0,10,114,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,3.265266937153624
borough_114__age_7,114,7,65-74,0.0457667051904853,True,borough_age,13,5,0.10212178327612054,0,10,114,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,5.635507808563524
borough_114__age_8,114,8,75-84,0.1682705246338149,True,borough_age,13,5,0.09488684547263461,0,10,114,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-7.338367916118028
borough_114__age_9,114,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,114,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_117__age_2,117,2,16-24,0.4203709770680243,True,borough_age,13,5,0.14690816616961425,0,10,117,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-27.346281089841007
borough_117__age_3,117,3,25-34,0.1543324705532756,True,borough_age,13,5,0.10212178327612054,0,10,117,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-5.2210687277155055
borough_117__age_4,117,4,35-44,0.2185199229122329,True,borough_age,13,5,0.10212178327612054,0,10,117,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-11.639813963611237
borough_117__age_5,117,5,45-54,0.1084854084311771,True,borough_age,13,5,0.12215764565241072,0,10,117,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,1.3672237221233619
borough_117__age_6,117,6,55-64,0.1430798972872334,True,borough_age,13,5,0.10212178327612054,0,10,117,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.095811401111285
borough_117__age_7,117,7,65-74,0.1122886513018232,True,borough_age,13,5,0.10212178327612054,0,10,117,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-1.0166868025702658
borough_117__age_8,117,8,75-84,0.0779386456522035,True,borough_age,13,5,0.09488684547263461,0,10,117,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,1.694819982043111
borough_117__age_9,117,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,117,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_122__age_2,122,2,16-24,0.3088608067401731,True,borough_age,13,5,0.14690816616961425,0,10,122,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-16.195264057055883
borough_122__age_3,122,3,25-34,0.1442301087459172,True,borough_age,13,5,0.10212178327612054,0,10,122,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.210832546979668
borough_122__age_4,122,4,35-44,0.0791386868878573,True,borough_age,13,5,0.10212178327612054,0,10,122,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,2.2983096388263236
