year,LA_2023,age_group_code,age_group,active_minus_inactive_pp,active_minus_inactive_lower_90_pp,active_minus_inactive_upper_90_pp,fairly_active_minus_inactive_pp,fairly_active_minus_inactive_lower_90_pp,fairly_active_minus_inactive_upper_90_pp
9,78,4,35-44,4.091079458209967,-22.7492256462574,23.653769120573994,0.0,-31.015508621931076,28.694208711385684
9,78,5,45-54,9.19637063008176,-7.989925444126129,26.815408617258075,2.4095623790180416,-17.102066054940224,26.91396385431289
9,78,6,55-64,3.267094911527674,-25.427597910165783,21.72685436904428,-2.4095623790180416,-36.43481716513634,39.89098832011217
9,78,7,65-74,8.502921522232212,-17.846122980117794,27.77747333049773,0.752334796333174,-29.04383078217506,40.54294124245643
9,78,8,75-84,3.0010152336391203,-31.709102690219883,32.976110875606516,-2.9674167522411516,-42.54833057522774,39.116415530443135
9,78,9,85+,1.1770527629918468,-43.59902784228325,30.142685770988464,0.3396974331429138,-43.694110959768295,48.872122168540955
9,8,2,16-24,9.349202184682683,-9.040695540606976,27.381831407546986,-0.5723533812939954,-21.905959546566006,40.5794559419155
9,8,3,25-34,3.092872496128703,-14.948027580976486,20.918668806552873,0.0,-18.679405078291893,26.22756525874137
9,8,4,35-44,4.3175914676307245,-13.919437676668167,20.715315416455265,-2.4095623790180416,-20.7622043043375,26.24124139547348
9,8,5,45-54,9.19637063008176,-10.412284806370733,27.507565766572927,2.4095623790180416,-16.48152455687523,27.212852984666817
9,8,6,55-64,7.024703080354862,-21.910172998905182,26.48938715457914,0.0,-30.380673706531525,38.88375312089919
9,8,7,65-74,8.502921522232207,-33.50076898932456,38.767534494400024,0.752334796333174,-39.691093415021896,41.05442374944685
9,8,8,75-84,3.1602203110983766,-37.14865043759345,52.35036760568613,-0.5578543732231122,-39.48880270123482,41.46255865693085
9,8,9,85+,1.1020377285485758,-54.15850728750225,41.91673398017883,0.3396974331429138,-48.30949604511261,65.27446299791336
9,91,2,16-24,7.432520956979991,-20.977151840925217,26.336718350648873,-0.07947222997864434,-31.89312070608139,40.59218123555181
9,91,3,25-34,2.0136588429365068,-24.974173679947853,21.878645271062833,-2.4095623790180416,-34.25871983170509,38.920450955629335
9,91,4,35-44,4.091079458209967,-12.161281630396843,22.41604059934616,-2.4095623790180416,-22.587803155183792,39.86156255006785
9,91,5,45-54,6.786808251063717,-9.571030773222445,24.312359392642954,-2.4095623790180416,-22.453587502241135,36.948009878396896
9,91,6,55-64,4.61514070133682,-24.068090468645096,23.4603188931942,-2.4095623790180416,-34.906968772411346,35.318356454372264
9,91,7,65-74,6.392871250355464,-24.25818420946598,26.18645220994947,1.0518469034744682,-32.96574354171753,47.75585889816282
9,91,8,75-84,3.1602203110983766,-34.73463028669357,39.25382465124122,-0.5578543732231122,-39.88500490784645,39.818062335252755
9,91,9,85+,1.1020377285485758,-37.479254603385925,52.23084181547161,0.3396974331429138,-36.905388832092285,39.31975379586217
9,9,2,16-24,7.432520956979991,-31.279670596122738,26.878864169120785,-2.489034608996686,-46.172896176576614,38.6329884827137
9,9,3,25-34,2.4101280804071963,-28.992509543895718,22.70050056278704,-2.4095623790180416,-35.63744559884071,39.680040925741146
9,9,4,35-44,6.775405825545283,-20.69875217974186,27.771496772766113,0.0,-31.278451085090637,40.437792837619774
9,9,5,45-54,9.19637063008176,-20.324177667498585,29.986989796161645,2.4095623790180416,-30.53247332572937,37.08002120256417
9,9,6,55-64,3.267094911527674,-23.729984909296036,22.679007500410076,-2.4095623790180416,-34.203030318021774,33.646028190851176
9,9,7,65-74,8.502921522232212,-27.697386741638176,27.310136109590506,3.161897175351216,-36.608509719371796,43.11762407422066
9,9,8,75-84,5.4105776126571605,-38.483690172433846,35.774394273757935,-0.5578543732231122,-49.831412434577935,39.32715013623237
9,9,9,85+,1.1020377285485758,-41.11757576465607,38.766614496707845,0.3396974331429138,-41.371554583311074,48.62097024917602
10,107,2,16-24,7.432520956979991,-17.989325746893883,26.700369566678994,-0.07947222997864434,-30.78244149684906,35.32919242978091
10,107,3,25-34,2.4101280804071963,-23.88354517519474,19.62328553199768,0.0,-28.20805102586746,27.095277309417703
10,107,4,35-44,4.3175914676307245,-10.561600401997564,21.22313074767587,0.0,-20.34040465950966,26.98430433869356
10,107,5,45-54,6.786808251063717,-21.754173636436462,30.27149230241775,0.0,-33.94258230924606,39.6126048266887
10,107,6,55-64,4.61514070133682,-23.710859566926953,25.038111209869385,0.0,-33.22100833058357,41.76811441779136
10,107,7,65-74,6.392871250355464,-37.296516299247735,26.477876454591748,1.0518469034744682,-46.40168845653534,41.527758687734604
10,107,8,75-84,3.0010152336391203,-40.32630905508995,43.45003098249434,-0.5578543732231073,-47.94492453336716,38.669856637716265
10,107,9,85+,1.102037728548573,-38.95229950547218,46.33136615157127,0.33969743314291173,-38.50716918706894,40.822694748640025
10,109,2,16-24,6.5052566103232765,-31.74236252903938,28.190251588821397,-0.07947222997864434,-42.693506181240075,38.466283529996865
10,109,3,25-34,1.4828637337504862,-23.064536154270172,21.38228133320807,0.0,-33.58060643076897,35.99677309393879
10,109,4,35-44,3.390327120974014,-19.629218503832817,22.934723272919648,0.0,-31.090525537729263,43.83708074688911
10,109,5,45-54,5.859543904407002,-28.65223944187164,28.438650369644158,0.0,-40.257018357515335,45.68412393331525
10,109,6,55-64,3.68787635468011,-19.582014977931976,23.448619470000263,0.0,-30.200355648994442,40.453667491674395
10,109,7,65-74,5.166094796557455,-20.4638397693634,26.60237953066826,0.7523347963331761,-30.15616968274116,43.64579692482948
10,109,8,75-84,2.798560515550916,-35.70902988314628,45.44955611228941,-0.5578543732231052,-38.92952561378479,40.73878571391101
10,109,9,85+,0.7951380748074006,-39.70477983355522,32.09827110171317,0.03279777940173936,-41.727673411369324,39.595302045345306
10,112,2,16-24,7.432520956979991,-21.10541485249996,28.92478853464126,-0.07947222997864434,-36.09253987669945,41.51146188378332
10,112,3,25-34,2.4101280804071963,-19.682894572615623,21.461895257234563,0.0,-28.75876665115356,39.85896646976466
10,112,4,35-44,4.3175914676307245,-21.73160843551159,25.10016247630118,0.0,-30.966230481863022,40.59159427881238
10,112,5,45-54,6.872930311812694,-18.126739338040352,27.289105802774426,0.0,-31.16063967347145,34.925097823143005
10,112,6,55-64,4.61514070133682,-22.420966848731037,25.91883406043052,0.0,-30.84235697984695,41.427157521247864
10,112,7,65-74,6.392871250355464,-27.019540369510647,27.288188785314553,1.0518469034744682,-35.41708141565323,41.37776255607603
10,112,8,75-84,3.0010152336391203,-41.32163316011429,38.78480970859526,-0.5578543732231087,-46.73502266407013,38.343247026205056
10,112,9,85+,1.1020377285485736,-42.72127032279968,35.666196793317745,0.33969743314291245,-46.90143823623657,26.670363992452582
10,114,2,16-24,7.432520956979991,-21.37924306094646,29.320580959320058,-0.07947222997864434,-32.407643496990204,41.85509800910948
10,114,3,25-34,2.4101280804071963,-24.129590839147564,19.557363167405125,0.0,-33.345187306404114,36.57313555479035
10,114,4,35-44,4.3175914676307245,-21.232290416955944,22.161034643650048,0.0,-29.072475731372833,31.08058735728263
10,114,5,45-54,6.786808251063717,-19.818453267216682,29.101142287254316,0.0,-32.66432479023933,42.41294726729391
10,114,6,55-64,4.61514070133682,-29.011917710304257,26.14832028746604,0.0,-40.768550634384155,40.60771882534027
10,114,7,65-74,6.0933591432141725,-22.00630322098732,27.893321216106415,0.7523347963331761,-30.85967883467674,42.16590449213979
10,114,8,75-84,3.0010152336391203,-36.81451842188835,49.3292912840843,-0.5578543732231073,-43.89294385910034,37.449234873056355
10,114,9,85+,1.102037728548573,-41.16450294852256,44.00075137615196,0.33969743314291173,-39.94187638163566,37.06567376852033
10,117,2,16-24,7.432520956979991,-25.495528429746628,29.1225554049015,-0.07947222997864434,-38.749151825904846,39.68666970729819
10,117,3,25-34,2.4101280804071963,-21.21641531586647,23.0143491178751,0.0,-28.496754765510556,43.75693932175629
10,117,4,35-44,4.3175914676307245,-12.063991352915764,20.867990329861637,0.0,-20.212691947817802,25.99129617214202
10,117,5,45-54,6.786808251063717,-11.415452286601067,26.44313037395477,0.0,-24.460602700710297,40.606557428836794
10,117,6,55-64,4.61514070133682,-18.526207432150837,24.09395270049572,0.0,-26.705122739076614,45.04622966051101
10,117,7,65-74,6.0933591432141725,-20.573718175292015,26.51523038744926,0.7523347963331761,-29.737976342439648,47.4944080412387
10,117,8,75-84,3.0010152336391203,-34.63042423129081,32.24217563867568,-0.5578543732231073,-41.980280727148056,41.734094917774115
10,117,9,85+,1.102037728548573,-39.16434168815613,38.70723515748966,0.33969743314291173,-45.22369593381882,41.381685882806764
10,122,2,16-24,7.432520956979991,-32.84695327281952,30.07726997137069,-0.07947222997864434,-44.4395388662815,44.692898690700495
10,122,3,25-34,2.4101280804071963,-13.826312720775602,20.456670597195625,0.0,-22.92818173766136,36.39887034893034
10,122,4,35-44,4.3175914676307245,-23.788653239607804,25.431848019361457,0.0,-31.4810574054718,39.91527602076526
10,122,5,45-54,6.786808251063717,-38.93931418657302,28.402794897556305,0.0,-49.20084357261658,42.03353270888328
10,122,6,55-64,4.61514070133682,-19.811445623636242,23.562330231070508,0.0,-31.23336628079414,42.13747054338452
10,122,7,65-74,6.392871250355464,-22.60640040040016,27.52153307199478,1.0518469034744682,-33.219581842422485,54.199607670307145
10,122,8,75-84,3.0010152336391203,-34.329736083745956,31.460694819688793,-0.5578543732231073,-40.61488911509514,43.35873350501058
10,122,9,85+,1.102037728548573,-39.28148806095123,40.05851343274116,0.33969743314291173,-42.31723606586456,41.38727411627768
10,126,2,16-24,7.432520956979991,-26.094165146350857,28.091409057378762,-0.07947222997864434,-40.922721922397606,47.79289305210106
10,126,3,25-34,2.4101280804071963,-17.143486589193344,20.992349758744215,0.0,-22.887773662805554,38.23827371001239
10,126,4,35-44,4.3175914676307245,-10.822682753205298,23.602476939558976,0.0,-19.470473900437355,26.96239888668058
10,126,5,45-54,6.786808251063717,-19.278148785233498,27.23958984017371,0.0,-28.70869144797325,33.41845348477362
10,126,6,55-64,4.61514070133682,-22.250516340136528,22.738761454820633,0.0,-30.442152470350266,39.628954082727404
10,126,7,65-74,6.0933591432141725,-18.13382349908352,28.265376091003414,0.7523347963331761,-28.008994907140732,41.18625640869136
10,126,8,75-84,3.0010152336391203,-38.025818169116974,34.55670833587643,-0.5578543732231073,-44.40747573971748,42.15351760387419
10,126,9,85+,1.102037728548573,-40.910462737083435,37.318723350763264,0.33969743314291173,-44.37311545014381,39.63379710912703
10,129,2,16-24,7.432520956979991,-18.743656799197193,27.49819800257679,-0.07947222997864434,-32.48945355415344,38.86076033115384
10,129,3,25-34,2.4101280804071963,-26.436293125152588,22.406095936894417,0.0,-33.67934823036194,41.43104627728462
10,129,4,35-44,4.3175914676307245,-13.324281275272368,21.386775597929955,0.0,-22.404889911413193,27.19985753297803
10,129,5,45-54,6.786808251063717,-11.444734409451485,26.721337586641308,0.0,-21.422320976853367,43.537013828754425
10,129,6,55-64,4.61514070133682,-21.996357142925262,24.832164123654362,0.0,-32.05235555768013,39.6241420507431
10,129,7,65-74,6.0933591432141725,-20.301594063639637,24.537453874945637,0.7523347963331761,-29.096088707447056,46.19370296597476
10,129,8,75-84,3.0010152336391203,-43.71033415198326,45.315569043159456,-0.5578543732231073,-46.183966398239136,46.20229914784429
10,129,9,85+,1.102037728548573,-38.70882719755173,51.63616031408309,0.33969743314291173,-38.66866692900658,41.37391358613967
10,135,2,16-24,7.323755291178662,-34.229373931884766,29.999860376119607,-0.07947222997864434,-44.38327267765999,40.351656526327126
10,135,3,25-34,2.4101280804071963,-22.169160321354862,22.70113371312618,0.0,-31.903697997331616,37.18655705451963
10,135,4,35-44,4.3175914676307245,-20.174362286925316,24.685251638293245,0.0,-27.451654821634293,30.155235379934233
10,135,5,45-54,6.6780425852623875,-29.996960461139675,28.826374113559712,0.0,-40.889053493738174,37.58844867348669
10,135,6,55-64,4.61514070133682,-23.73375102877617,23.88869576156139,0.0,-34.463635832071304,41.01648017764083
10,135,7,65-74,5.874203285877462,-29.93811428546905,27.431130707263947,0.7523347963331761,-36.60111412405968,39.807578623294816
10,135,8,75-84,3.0010152336391203,-31.562591195106503,45.47887593507765,-0.5578543732231038,-35.479420870542526,46.82334423065182
10,135,9,85+,1.1020377285485736,-40.99069878458976,41.12538903951643,0.3396974331429131,-40.97749784588814,48.769399523735046
10,136,2,16-24,7.432520956979991,-27.856265008449547,27.682002335786798,-0.07947222997864434,-39.765564352273934,49.22459274530409
10,136,3,25-34,2.4101280804071963,-27.8832496702671,20.96160791814327,0.0,-33.304283022880554,42.27619305253026
10,136,4,35-44,4.3175914676307245,-23.10525842010975,24.869194999337196,0.0,-25.651482492685318,28.897119760513295
10,136,5,45-54,6.786808251063717,-19.594004079699516,26.50229796767234,0.0,-29.740074574947357,46.52496546506881
10,136,6,55-64,4.61514070133682,-23.36739927530288,24.50564093887806,0.0,-32.06661120057106,37.258946299552896
10,136,7,65-74,6.392871250355464,-21.01697377860546,26.65974333882331,1.0518469034744682,-31.140275150537487,50.442088246345506
10,136,8,75-84,3.0010152336391203,-38.43300998210906,33.30755844712256,-0.5578543732231073,-43.97951632738113,38.52969944477081
10,136,9,85+,1.102037728548573,-42.291176319122314,40.868883132934556,0.33969743314291173,-39.71966698765754,40.58730468153953
10,139,2,16-24,7.432520956979991,-21.559562608599663,28.288683593273156,-0.07947222997864434,-37.3410253226757,37.98164665699003
10,139,3,25-34,2.4101280804071963,-33.14189776778221,24.670555591583252,0.0,-39.128490686416626,49.648727625608444
10,139,4,35-44,4.3175914676307245,-22.20709607005119,24.130126461386673,0.0,-28.713744729757305,27.904300987720475
10,139,5,45-54,6.786808251063717,-19.508474320173264,25.831003636121746,0.0,-31.899047493934628,34.42337065935129
10,139,6,55-64,4.61514070133682,-40.87264344096183,28.056712597608534,0.0,-46.81031107902526,45.05261152982711
10,139,7,65-74,6.0933591432141725,-30.605076253414147,28.32793846726417,0.7523347963331761,-39.41175505518913,44.1498602926731
10,139,8,75-84,3.0010152336391203,-35.7481226325035,37.95574963092799,-0.5578543732231073,-41.40575394034386,31.883628964424066
10,139,9,85+,1.102037728548573,-48.54803502559662,42.41745635867112,0.33969743314291173,-45.95111206173896,39.98711213469505
10,142,2,16-24,7.432520956979991,-18.49309116601944,26.695024967193604,-0.07947222997864434,-32.322109043598175,42.56721362471576
10,142,3,25-34,2.4101280804071963,-24.046175479888916,21.400260329246503,0.0,-31.284533888101578,34.14681211113928
10,142,4,35-44,4.3175914676307245,-19.609913378953934,22.711599171161627,0.0,-26.819952726364132,31.010874062776562
10,142,5,45-54,6.786808251063717,-16.865043565630913,25.07531359791755,0.0,-29.803243726491928,28.240141272544854
10,142,6,55-64,4.61514070133682,-28.488858491182327,27.549842745065682,0.0,-36.54261037707329,40.46722665429114
10,142,7,65-74,6.392871250355464,-35.485749542713165,28.4531183540821,1.0518469034744682,-42.041374891996384,40.68865209817881
10,142,8,75-84,3.0010152336391203,-32.16606363654136,49.85823094844817,-0.5578543732231073,-39.56293135881423,42.33441591262813
10,142,9,85+,1.102037728548573,-38.711998611688614,40.081237852573366,0.33969743314291173,-37.676603347063065,51.42378807067871
10,147,2,16-24,7.432520956979991,-29.7105573117733,37.13975295424459,-0.07947222997864434,-37.503022253513336,53.99139165878283
10,147,3,25-34,2.4101280804071963,-21.66957430541515,22.930826693773255,0.0,-26.940170824527744,42.817236185073796
10,147,4,35-44,4.3175914676307245,-17.189398482441902,22.23233625292778,0.0,-25.53942158818245,31.01550862193106
10,147,5,45-54,6.786808251063717,-19.956073686480522,27.330784499645222,0.0,-34.12043184041977,32.85383448004711
10,147,6,55-64,4.61514070133682,-23.155171424150467,25.01226678490638,0.0,-31.865117549896237,38.37633520364759
10,147,7,65-74,6.392871250355464,-32.866865396499634,38.737786710262284,1.0518469034744682,-40.42076960206032,45.06154999136911
10,147,8,75-84,3.0010152336391203,-35.74291229248047,46.258918046951266,-0.5578543732231073,-40.814319252967834,43.36477875709521
10,147,9,85+,1.102037728548573,-44.05140444636345,42.13625401258468,0.33969743314291173,-40.50473541021346,27.828904837369873
10,160,2,16-24,7.432520956979991,-27.881151437759392,27.871652543544744,-0.07947222997864434,-40.2418777346611,39.549961090087876
10,160,3,25-34,2.4101280804071963,-19.17040094733238,23.137903213500977,0.0,-27.79957354068756,41.92049369215965
10,160,4,35-44,4.3175914676307245,-20.118036717176434,23.6434269696474,0.0,-29.929043948650357,41.39916434884071
10,160,5,45-54,6.786808251063717,-18.54943878948688,25.579841881990422,0.0,-29.975402355194092,43.22769746184346
10,160,6,55-64,4.61514070133682,-25.2048347890377,23.986484780907606,0.0,-31.82274758815765,32.88860231637948
10,160,7,65-74,6.0933591432141725,-17.39319011569023,28.177048712968812,0.7523347963331761,-30.8354327082634,39.189146012067766
10,160,8,75-84,3.0010152336391203,-37.20486715435982,33.76459702849388,-0.5578543732231073,-40.47027140855789,37.7559120953083
