series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,historical_observed_years,historical_effective_n_median,historical_small_cell_share,initial_year8_lag_observed,historical_reliability_band,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,raw_predicted_rate,predicted_rate,was_clipped,lag_source,model
borough_171__age_4__activity_2,171,4,35-44,2,active,0.1804026507954252,6,36.19860631784315,0.3333333333333333,True,30_or_above,13,5,0.1804026507954252,0,10,171,35-44__active,0.1804026507954252,0.1804026507954252,False,predicted_previous_year,Naive baseline
borough_171__age_5__activity_0,171,5,45-54,0,inactive,0.0250352610073407,6,9.00055278605485,1.0,True,5_to_below_10,13,5,0.0250352610073407,0,10,171,45-54__inactive,0.0250352610073407,0.0250352610073407,False,predicted_previous_year,Naive baseline
borough_171__age_5__activity_1,171,5,45-54,1,fairly_active,0.1708273880369651,6,3.740341023753227,1.0,True,below_5,13,5,0.1708273880369651,0,10,171,45-54__fairly_active,0.1708273880369651,0.1708273880369651,False,predicted_previous_year,Naive baseline
borough_171__age_5__activity_2,171,5,45-54,2,active,0.1770370252675507,6,17.651195515077188,0.3333333333333333,True,10_to_below_30,13,5,0.1770370252675507,0,10,171,45-54__active,0.1770370252675507,0.1770370252675507,False,predicted_previous_year,Naive baseline
borough_171__age_6__activity_0,171,6,55-64,0,inactive,0.0,6,5.289029782349211,1.0,True,5_to_below_10,13,5,0.0,0,10,171,55-64__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_171__age_6__activity_1,171,6,55-64,1,fairly_active,0.0,6,2.577109899085269,1.0,True,below_5,13,5,0.0,0,10,171,55-64__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_171__age_6__activity_2,171,6,55-64,2,active,0.2621774103284642,6,8.763212527567386,1.0,True,5_to_below_10,13,5,0.2621774103284642,0,10,171,55-64__active,0.2621774103284642,0.2621774103284642,False,predicted_previous_year,Naive baseline
borough_171__age_7__activity_0,171,7,65-74,0,inactive,0.0,6,2.9381748849076756,1.0,True,below_5,13,5,0.0,0,10,171,65-74__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_171__age_7__activity_1,171,7,65-74,1,fairly_active,0.0,2,2.135325753103142,1.0,True,below_5,13,5,0.0,0,10,171,65-74__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_171__age_7__activity_2,171,7,65-74,2,active,0.3241138532718253,6,4.549055944758989,1.0,True,below_5,13,5,0.3241138532718253,0,10,171,65-74__active,0.3241138532718253,0.3241138532718253,False,predicted_previous_year,Naive baseline
borough_171__age_8__activity_0,171,8,75-84,0,inactive,1.0,4,1.0,1.0,True,below_5,13,5,1.0,0,10,171,75-84__inactive,1.0,1.0,False,predicted_previous_year,Naive baseline
borough_171__age_8__activity_1,171,8,75-84,1,fairly_active,,3,1.0,1.0,False,below_5,13,5,,1,10,171,75-84__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_171__age_8__activity_2,171,8,75-84,2,active,0.0979590851535888,4,2.0814829756981466,1.0,True,below_5,13,5,0.0979590851535888,0,10,171,75-84__active,0.0979590851535888,0.0979590851535888,False,predicted_previous_year,Naive baseline
borough_171__age_9__activity_0,171,9,85+,0,inactive,0.0,5,1.0,1.0,True,below_5,13,5,0.0,0,10,171,85+__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_171__age_9__activity_1,171,9,85+,1,fairly_active,,0,,,False,unknown,13,5,,1,10,171,85+__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_171__age_9__activity_2,171,9,85+,2,active,,0,,,False,unknown,13,5,,1,10,171,85+__active,,,False,unavailable_previous_projection,Naive baseline
borough_17__age_2__activity_0,17,2,16-24,0,inactive,0.0,6,3.127545316608109,1.0,True,below_5,13,5,0.0,0,10,17,16-24__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_17__age_2__activity_1,17,2,16-24,1,fairly_active,0.0,6,1.1087642840345033,1.0,True,below_5,13,5,0.0,0,10,17,16-24__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_17__age_2__activity_2,17,2,16-24,2,active,0.1829673482123297,6,8.406826394908574,1.0,True,5_to_below_10,13,5,0.1829673482123297,0,10,17,16-24__active,0.1829673482123297,0.1829673482123297,False,predicted_previous_year,Naive baseline
borough_17__age_3__activity_0,17,3,25-34,0,inactive,0.3135486650946501,6,6.251690783688324,1.0,True,5_to_below_10,13,5,0.3135486650946501,0,10,17,25-34__inactive,0.3135486650946501,0.3135486650946501,False,predicted_previous_year,Naive baseline
borough_17__age_3__activity_1,17,3,25-34,1,fairly_active,0.0,6,3.4659930172758844,1.0,True,below_5,13,5,0.0,0,10,17,25-34__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_17__age_3__activity_2,17,3,25-34,2,active,0.0199282169657373,6,18.795516814683733,0.3333333333333333,True,10_to_below_30,13,5,0.0199282169657373,0,10,17,25-34__active,0.0199282169657373,0.0199282169657373,False,predicted_previous_year,Naive baseline
borough_17__age_4__activity_0,17,4,35-44,0,inactive,0.1121393709940843,6,11.909378887184381,1.0,True,10_to_below_30,13,5,0.1121393709940843,0,10,17,35-44__inactive,0.1121393709940843,0.1121393709940843,False,predicted_previous_year,Naive baseline
borough_17__age_4__activity_1,17,4,35-44,1,fairly_active,0.1246508996987372,6,5.1227710408464295,1.0,True,5_to_below_10,13,5,0.1246508996987372,0,10,17,35-44__fairly_active,0.1246508996987372,0.1246508996987372,False,predicted_previous_year,Naive baseline
borough_17__age_4__activity_2,17,4,35-44,2,active,0.1310264161329628,6,32.16561235669287,0.16666666666666666,True,30_or_above,13,5,0.1310264161329628,0,10,17,35-44__active,0.1310264161329628,0.1310264161329628,False,predicted_previous_year,Naive baseline
borough_17__age_5__activity_0,17,5,45-54,0,inactive,0.0223087552584688,6,8.896574694321108,1.0,True,5_to_below_10,13,5,0.0223087552584688,0,10,17,45-54__inactive,0.0223087552584688,0.0223087552584688,False,predicted_previous_year,Naive baseline
borough_17__age_5__activity_1,17,5,45-54,1,fairly_active,0.0,6,4.376434034409261,1.0,True,below_5,13,5,0.0,0,10,17,45-54__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_17__age_5__activity_2,17,5,45-54,2,active,0.1208366615020671,6,27.610511921678736,0.3333333333333333,True,10_to_below_30,13,5,0.1208366615020671,0,10,17,45-54__active,0.1208366615020671,0.1208366615020671,False,predicted_previous_year,Naive baseline
borough_17__age_6__activity_0,17,6,55-64,0,inactive,0.0616375333901013,6,9.035702232509678,1.0,True,5_to_below_10,13,5,0.0616375333901013,0,10,17,55-64__inactive,0.0616375333901013,0.0616375333901013,False,predicted_previous_year,Naive baseline
borough_17__age_6__activity_1,17,6,55-64,1,fairly_active,0.0,6,3.7073897121407975,1.0,True,below_5,13,5,0.0,0,10,17,55-64__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_17__age_6__activity_2,17,6,55-64,2,active,0.1910924596945202,6,16.946176357188694,0.5,True,10_to_below_30,13,5,0.1910924596945202,0,10,17,55-64__active,0.1910924596945202,0.1910924596945202,False,predicted_previous_year,Naive baseline
borough_17__age_7__activity_0,17,7,65-74,0,inactive,0.1503431009193302,6,7.629121629251702,1.0,True,5_to_below_10,13,5,0.1503431009193302,0,10,17,65-74__inactive,0.1503431009193302,0.1503431009193302,False,predicted_previous_year,Naive baseline
borough_17__age_7__activity_1,17,7,65-74,1,fairly_active,0.0,5,2.980479169076508,1.0,True,below_5,13,5,0.0,0,10,17,65-74__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_17__age_7__activity_2,17,7,65-74,2,active,0.2013349299913039,6,14.614482611189498,0.8333333333333334,True,10_to_below_30,13,5,0.2013349299913039,0,10,17,65-74__active,0.2013349299913039,0.2013349299913039,False,predicted_previous_year,Naive baseline
borough_17__age_8__activity_0,17,8,75-84,0,inactive,0.155170884171074,5,2.9986906032594924,1.0,True,below_5,13,5,0.155170884171074,0,10,17,75-84__inactive,0.155170884171074,0.155170884171074,False,predicted_previous_year,Naive baseline
borough_17__age_8__activity_1,17,8,75-84,1,fairly_active,0.6488033880319137,3,2.0565767574168192,1.0,True,below_5,13,5,0.6488033880319137,0,10,17,75-84__fairly_active,0.6488033880319137,0.6488033880319137,False,predicted_previous_year,Naive baseline
borough_17__age_8__activity_2,17,8,75-84,2,active,0.0928353185716877,6,5.078439318435358,1.0,True,5_to_below_10,13,5,0.0928353185716877,0,10,17,75-84__active,0.0928353185716877,0.0928353185716877,False,predicted_previous_year,Naive baseline
borough_17__age_9__activity_0,17,9,85+,0,inactive,,3,2.8612601553003563,1.0,False,below_5,13,5,,1,10,17,85+__inactive,,,False,unavailable_previous_projection,Naive baseline
borough_17__age_9__activity_1,17,9,85+,1,fairly_active,0.0,3,1.0,1.0,True,below_5,13,5,0.0,0,10,17,85+__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_17__age_9__activity_2,17,9,85+,2,active,0.0,5,1.0,1.0,True,below_5,13,5,0.0,0,10,17,85+__active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_2__activity_0,196,2,16-24,0,inactive,0.1509702317657916,5,7.469534442117693,1.0,True,5_to_below_10,13,5,0.1509702317657916,0,10,196,16-24__inactive,0.1509702317657916,0.1509702317657916,False,predicted_previous_year,Naive baseline
borough_196__age_2__activity_1,196,2,16-24,1,fairly_active,0.0,5,4.717585507495952,1.0,True,below_5,13,5,0.0,0,10,196,16-24__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_2__activity_2,196,2,16-24,2,active,0.3225475938570602,6,15.42872064629966,1.0,True,10_to_below_30,13,5,0.3225475938570602,0,10,196,16-24__active,0.3225475938570602,0.3225475938570602,False,predicted_previous_year,Naive baseline
borough_196__age_3__activity_0,196,3,25-34,0,inactive,0.0195910160305165,6,10.311584619104483,1.0,True,10_to_below_30,13,5,0.0195910160305165,0,10,196,25-34__inactive,0.0195910160305165,0.0195910160305165,False,predicted_previous_year,Naive baseline
borough_196__age_3__activity_1,196,3,25-34,1,fairly_active,0.4016415625943182,6,6.407439855990415,1.0,True,5_to_below_10,13,5,0.4016415625943182,0,10,196,25-34__fairly_active,0.4016415625943182,0.4016415625943182,False,predicted_previous_year,Naive baseline
borough_196__age_3__activity_2,196,3,25-34,2,active,0.0960188982144214,6,22.90522096523601,0.3333333333333333,True,10_to_below_30,13,5,0.0960188982144214,0,10,196,25-34__active,0.0960188982144214,0.0960188982144214,False,predicted_previous_year,Naive baseline
borough_196__age_4__activity_0,196,4,35-44,0,inactive,0.0680851182044494,6,14.008917300585658,0.6666666666666666,True,10_to_below_30,13,5,0.0680851182044494,0,10,196,35-44__inactive,0.0680851182044494,0.0680851182044494,False,predicted_previous_year,Naive baseline
borough_196__age_4__activity_1,196,4,35-44,1,fairly_active,0.0599360964931569,6,5.687514732686063,1.0,True,5_to_below_10,13,5,0.0599360964931569,0,10,196,35-44__fairly_active,0.0599360964931569,0.0599360964931569,False,predicted_previous_year,Naive baseline
borough_196__age_4__activity_2,196,4,35-44,2,active,0.192065829292505,6,30.355596118063854,0.16666666666666666,True,30_or_above,13,5,0.192065829292505,0,10,196,35-44__active,0.192065829292505,0.192065829292505,False,predicted_previous_year,Naive baseline
borough_196__age_5__activity_0,196,5,45-54,0,inactive,0.0723171442585145,6,10.611658948769822,1.0,True,10_to_below_30,13,5,0.0723171442585145,0,10,196,45-54__inactive,0.0723171442585145,0.0723171442585145,False,predicted_previous_year,Naive baseline
borough_196__age_5__activity_1,196,5,45-54,1,fairly_active,0.0278721897316091,6,2.8214098517130797,1.0,True,below_5,13,5,0.0278721897316091,0,10,196,45-54__fairly_active,0.0278721897316091,0.0278721897316091,False,predicted_previous_year,Naive baseline
borough_196__age_5__activity_2,196,5,45-54,2,active,0.0672661009577418,6,23.924587182960057,0.3333333333333333,True,10_to_below_30,13,5,0.0672661009577418,0,10,196,45-54__active,0.0672661009577418,0.0672661009577418,False,predicted_previous_year,Naive baseline
borough_196__age_6__activity_0,196,6,55-64,0,inactive,0.0,6,5.640590988060904,1.0,True,5_to_below_10,13,5,0.0,0,10,196,55-64__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_6__activity_1,196,6,55-64,1,fairly_active,0.0,6,2.288624279875931,1.0,True,below_5,13,5,0.0,0,10,196,55-64__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_6__activity_2,196,6,55-64,2,active,0.2247136209240946,6,16.871925056633025,0.5,True,10_to_below_30,13,5,0.2247136209240946,0,10,196,55-64__active,0.2247136209240946,0.2247136209240946,False,predicted_previous_year,Naive baseline
borough_196__age_7__activity_0,196,7,65-74,0,inactive,0.0,6,6.770745583610504,1.0,True,5_to_below_10,13,5,0.0,0,10,196,65-74__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_7__activity_1,196,7,65-74,1,fairly_active,0.2096945684126006,6,2.7712064027003818,1.0,True,below_5,13,5,0.2096945684126006,0,10,196,65-74__fairly_active,0.2096945684126006,0.2096945684126006,False,predicted_previous_year,Naive baseline
borough_196__age_7__activity_2,196,7,65-74,2,active,0.1639571235380299,6,15.607947887913648,0.6666666666666666,True,10_to_below_30,13,5,0.1639571235380299,0,10,196,65-74__active,0.1639571235380299,0.1639571235380299,False,predicted_previous_year,Naive baseline
borough_196__age_8__activity_0,196,8,75-84,0,inactive,0.0,6,3.4229677255804978,1.0,True,below_5,13,5,0.0,0,10,196,75-84__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_8__activity_1,196,8,75-84,1,fairly_active,0.0,5,1.9243259061067048,1.0,True,below_5,13,5,0.0,0,10,196,75-84__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_8__activity_2,196,8,75-84,2,active,0.0,6,3.391077947139385,1.0,True,below_5,13,5,0.0,0,10,196,75-84__active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_9__activity_0,196,9,85+,0,inactive,0.0,5,1.9865429131108192,1.0,True,below_5,13,5,0.0,0,10,196,85+__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_196__age_9__activity_1,196,9,85+,1,fairly_active,,2,1.0,1.0,False,below_5,13,5,,1,10,196,85+__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_196__age_9__activity_2,196,9,85+,2,active,0.0,4,1.0,1.0,True,below_5,13,5,0.0,0,10,196,85+__active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_201__age_2__activity_0,201,2,16-24,0,inactive,,3,2.0345322390392813,1.0,False,below_5,13,5,,1,10,201,16-24__inactive,,,False,unavailable_previous_projection,Naive baseline
borough_201__age_2__activity_1,201,2,16-24,1,fairly_active,,3,1.0,1.0,False,below_5,13,5,,1,10,201,16-24__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_201__age_2__activity_2,201,2,16-24,2,active,0.0795047643908059,6,9.931762657015973,1.0,True,5_to_below_10,13,5,0.0795047643908059,0,10,201,16-24__active,0.0795047643908059,0.0795047643908059,False,predicted_previous_year,Naive baseline
borough_201__age_3__activity_0,201,3,25-34,0,inactive,0.0,6,3.4071910752979524,1.0,True,below_5,13,5,0.0,0,10,201,25-34__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_201__age_3__activity_1,201,3,25-34,1,fairly_active,0.0,6,1.4785763239985052,1.0,True,below_5,13,5,0.0,0,10,201,25-34__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_201__age_3__activity_2,201,3,25-34,2,active,0.2061078928103924,6,21.51616483324069,0.6666666666666666,True,10_to_below_30,13,5,0.2061078928103924,0,10,201,25-34__active,0.2061078928103924,0.2061078928103924,False,predicted_previous_year,Naive baseline
borough_201__age_4__activity_0,201,4,35-44,0,inactive,0.0,6,5.589712839998465,1.0,True,5_to_below_10,13,5,0.0,0,10,201,35-44__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_201__age_4__activity_1,201,4,35-44,1,fairly_active,0.0,6,4.1425640707737195,1.0,True,below_5,13,5,0.0,0,10,201,35-44__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_201__age_4__activity_2,201,4,35-44,2,active,0.106214542877588,6,34.74086642561079,0.0,True,30_or_above,13,5,0.106214542877588,0,10,201,35-44__active,0.106214542877588,0.106214542877588,False,predicted_previous_year,Naive baseline
borough_201__age_5__activity_0,201,5,45-54,0,inactive,0.0,6,3.4329694209638566,1.0,True,below_5,13,5,0.0,0,10,201,45-54__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_201__age_5__activity_1,201,5,45-54,1,fairly_active,0.2011140895124341,6,2.502680500213617,1.0,True,below_5,13,5,0.2011140895124341,0,10,201,45-54__fairly_active,0.2011140895124341,0.2011140895124341,False,predicted_previous_year,Naive baseline
borough_201__age_5__activity_2,201,5,45-54,2,active,0.299148637932948,6,42.52955484025709,0.0,True,30_or_above,13,5,0.299148637932948,0,10,201,45-54__active,0.299148637932948,0.299148637932948,False,predicted_previous_year,Naive baseline
borough_201__age_6__activity_0,201,6,55-64,0,inactive,0.1757863901497328,6,4.685080682310566,1.0,True,below_5,13,5,0.1757863901497328,0,10,201,55-64__inactive,0.1757863901497328,0.1757863901497328,False,predicted_previous_year,Naive baseline
borough_201__age_6__activity_1,201,6,55-64,1,fairly_active,0.2589809007123829,6,3.799044008680411,1.0,True,below_5,13,5,0.2589809007123829,0,10,201,55-64__fairly_active,0.2589809007123829,0.2589809007123829,False,predicted_previous_year,Naive baseline
borough_201__age_6__activity_2,201,6,55-64,2,active,0.2097785598533441,6,28.781276798171778,0.3333333333333333,True,10_to_below_30,13,5,0.2097785598533441,0,10,201,55-64__active,0.2097785598533441,0.2097785598533441,False,predicted_previous_year,Naive baseline
borough_201__age_7__activity_0,201,7,65-74,0,inactive,0.1371342846239045,6,5.339051470055814,1.0,True,5_to_below_10,13,5,0.1371342846239045,0,10,201,65-74__inactive,0.1371342846239045,0.1371342846239045,False,predicted_previous_year,Naive baseline
borough_201__age_7__activity_1,201,7,65-74,1,fairly_active,0.382525491801895,6,3.6034419442732863,1.0,True,below_5,13,5,0.382525491801895,0,10,201,65-74__fairly_active,0.382525491801895,0.382525491801895,False,predicted_previous_year,Naive baseline
borough_201__age_7__activity_2,201,7,65-74,2,active,0.1951835612779348,6,27.93362967210288,0.3333333333333333,True,10_to_below_30,13,5,0.1951835612779348,0,10,201,65-74__active,0.1951835612779348,0.1951835612779348,False,predicted_previous_year,Naive baseline
borough_201__age_8__activity_0,201,8,75-84,0,inactive,0.100821869100844,6,4.716887668035883,1.0,True,below_5,13,5,0.100821869100844,0,10,201,75-84__inactive,0.100821869100844,0.100821869100844,False,predicted_previous_year,Naive baseline
borough_201__age_8__activity_1,201,8,75-84,1,fairly_active,0.0,6,3.4838395013964023,1.0,True,below_5,13,5,0.0,0,10,201,75-84__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_201__age_8__activity_2,201,8,75-84,2,active,0.1123366835717327,6,11.879234712407714,1.0,True,10_to_below_30,13,5,0.1123366835717327,0,10,201,75-84__active,0.1123366835717327,0.1123366835717327,False,predicted_previous_year,Naive baseline
borough_201__age_9__activity_0,201,9,85+,0,inactive,1.0,4,1.3583674618494104,1.0,True,below_5,13,5,1.0,0,10,201,85+__inactive,1.0,1.0,False,predicted_previous_year,Naive baseline
borough_201__age_9__activity_1,201,9,85+,1,fairly_active,,0,,,False,unknown,13,5,,1,10,201,85+__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_201__age_9__activity_2,201,9,85+,2,active,0.722212066351578,2,1.335064136162637,1.0,True,below_5,13,5,0.722212066351578,0,10,201,85+__active,0.722212066351578,0.722212066351578,False,predicted_previous_year,Naive baseline
borough_241__age_2__activity_0,241,2,16-24,0,inactive,0.0657102705329576,6,6.489581544331555,1.0,True,5_to_below_10,13,5,0.0657102705329576,0,10,241,16-24__inactive,0.0657102705329576,0.0657102705329576,False,predicted_previous_year,Naive baseline
borough_241__age_2__activity_1,241,2,16-24,1,fairly_active,0.2346384900888896,6,3.0734657726915016,1.0,True,below_5,13,5,0.2346384900888896,0,10,241,16-24__fairly_active,0.2346384900888896,0.2346384900888896,False,predicted_previous_year,Naive baseline
borough_241__age_2__activity_2,241,2,16-24,2,active,0.0481821580269787,6,13.910462022609675,0.6666666666666666,True,10_to_below_30,13,5,0.0481821580269787,0,10,241,16-24__active,0.0481821580269787,0.0481821580269787,False,predicted_previous_year,Naive baseline
borough_241__age_3__activity_0,241,3,25-34,0,inactive,0.1118613719522131,6,6.5836146900315455,1.0,True,5_to_below_10,13,5,0.1118613719522131,0,10,241,25-34__inactive,0.1118613719522131,0.1118613719522131,False,predicted_previous_year,Naive baseline
borough_241__age_3__activity_1,241,3,25-34,1,fairly_active,0.0,6,4.870560213506273,1.0,True,below_5,13,5,0.0,0,10,241,25-34__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_3__activity_2,241,3,25-34,2,active,0.0590110787117372,6,50.68454119627238,0.0,True,30_or_above,13,5,0.0590110787117372,0,10,241,25-34__active,0.0590110787117372,0.0590110787117372,False,predicted_previous_year,Naive baseline
borough_241__age_4__activity_0,241,4,35-44,0,inactive,0.0,6,8.095056810512258,1.0,True,5_to_below_10,13,5,0.0,0,10,241,35-44__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_4__activity_1,241,4,35-44,1,fairly_active,0.0,6,4.875583542312185,1.0,True,below_5,13,5,0.0,0,10,241,35-44__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_4__activity_2,241,4,35-44,2,active,0.1310346121158488,6,36.493124018064485,0.0,True,30_or_above,13,5,0.1310346121158488,0,10,241,35-44__active,0.1310346121158488,0.1310346121158488,False,predicted_previous_year,Naive baseline
borough_241__age_5__activity_0,241,5,45-54,0,inactive,0.3701040240265162,6,5.404018717357083,1.0,True,5_to_below_10,13,5,0.3701040240265162,0,10,241,45-54__inactive,0.3701040240265162,0.3701040240265162,False,predicted_previous_year,Naive baseline
borough_241__age_5__activity_1,241,5,45-54,1,fairly_active,0.0,6,4.595247802315546,1.0,True,below_5,13,5,0.0,0,10,241,45-54__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_5__activity_2,241,5,45-54,2,active,0.2402574504970635,6,22.521472560160525,0.3333333333333333,True,10_to_below_30,13,5,0.2402574504970635,0,10,241,45-54__active,0.2402574504970635,0.2402574504970635,False,predicted_previous_year,Naive baseline
borough_241__age_6__activity_0,241,6,55-64,0,inactive,0.2070606541913617,5,7.39165114125439,1.0,True,5_to_below_10,13,5,0.2070606541913617,0,10,241,55-64__inactive,0.2070606541913617,0.2070606541913617,False,predicted_previous_year,Naive baseline
borough_241__age_6__activity_1,241,6,55-64,1,fairly_active,0.0,6,2.3236527140581353,1.0,True,below_5,13,5,0.0,0,10,241,55-64__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_6__activity_2,241,6,55-64,2,active,0.2690662250780195,6,16.527423309731535,0.3333333333333333,True,10_to_below_30,13,5,0.2690662250780195,0,10,241,55-64__active,0.2690662250780195,0.2690662250780195,False,predicted_previous_year,Naive baseline
borough_241__age_7__activity_0,241,7,65-74,0,inactive,0.0,6,3.6426660974882883,1.0,True,below_5,13,5,0.0,0,10,241,65-74__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_7__activity_1,241,7,65-74,1,fairly_active,0.0,5,1.0,1.0,True,below_5,13,5,0.0,0,10,241,65-74__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_7__activity_2,241,7,65-74,2,active,0.1842242858564426,6,11.123061922220653,1.0,True,10_to_below_30,13,5,0.1842242858564426,0,10,241,65-74__active,0.1842242858564426,0.1842242858564426,False,predicted_previous_year,Naive baseline
borough_241__age_8__activity_0,241,8,75-84,0,inactive,0.0,6,1.6574597112824159,1.0,True,below_5,13,5,0.0,0,10,241,75-84__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_8__activity_1,241,8,75-84,1,fairly_active,,2,1.0,1.0,False,below_5,13,5,,1,10,241,75-84__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_241__age_8__activity_2,241,8,75-84,2,active,0.1275344078363761,6,3.024526803257236,1.0,True,below_5,13,5,0.1275344078363761,0,10,241,75-84__active,0.1275344078363761,0.1275344078363761,False,predicted_previous_year,Naive baseline
borough_241__age_9__activity_0,241,9,85+,0,inactive,0.0,3,1.0,1.0,True,below_5,13,5,0.0,0,10,241,85+__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_241__age_9__activity_1,241,9,85+,1,fairly_active,,1,1.0,1.0,False,below_5,13,5,,1,10,241,85+__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_241__age_9__activity_2,241,9,85+,2,active,,0,,,False,unknown,13,5,,1,10,241,85+__active,,,False,unavailable_previous_projection,Naive baseline
borough_255__age_2__activity_0,255,2,16-24,0,inactive,0.0,5,2.6811255489714068,1.0,True,below_5,13,5,0.0,0,10,255,16-24__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_2__activity_1,255,2,16-24,1,fairly_active,0.0,6,1.9066968704088523,1.0,True,below_5,13,5,0.0,0,10,255,16-24__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_2__activity_2,255,2,16-24,2,active,0.1511653378314726,6,11.088432929312944,1.0,True,10_to_below_30,13,5,0.1511653378314726,0,10,255,16-24__active,0.1511653378314726,0.1511653378314726,False,predicted_previous_year,Naive baseline
borough_255__age_3__activity_0,255,3,25-34,0,inactive,0.0858144725325214,6,5.792335967684872,1.0,True,5_to_below_10,13,5,0.0858144725325214,0,10,255,25-34__inactive,0.0858144725325214,0.0858144725325214,False,predicted_previous_year,Naive baseline
borough_255__age_3__activity_1,255,3,25-34,1,fairly_active,0.1013761790906197,5,4.816254772144083,1.0,True,below_5,13,5,0.1013761790906197,0,10,255,25-34__fairly_active,0.1013761790906197,0.1013761790906197,False,predicted_previous_year,Naive baseline
borough_255__age_3__activity_2,255,3,25-34,2,active,0.1894816114783838,6,22.60701680141386,0.3333333333333333,True,10_to_below_30,13,5,0.1894816114783838,0,10,255,25-34__active,0.1894816114783838,0.1894816114783838,False,predicted_previous_year,Naive baseline
borough_255__age_4__activity_0,255,4,35-44,0,inactive,0.0,6,11.06541475686558,1.0,True,10_to_below_30,13,5,0.0,0,10,255,35-44__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_4__activity_1,255,4,35-44,1,fairly_active,0.0514945344720538,6,7.201815346272114,1.0,True,5_to_below_10,13,5,0.0514945344720538,0,10,255,35-44__fairly_active,0.0514945344720538,0.0514945344720538,False,predicted_previous_year,Naive baseline
borough_255__age_4__activity_2,255,4,35-44,2,active,0.0466146668075754,6,35.58899202734729,0.0,True,30_or_above,13,5,0.0466146668075754,0,10,255,35-44__active,0.0466146668075754,0.0466146668075754,False,predicted_previous_year,Naive baseline
borough_255__age_5__activity_0,255,5,45-54,0,inactive,0.3646930836546883,6,5.105761130672448,1.0,True,5_to_below_10,13,5,0.3646930836546883,0,10,255,45-54__inactive,0.3646930836546883,0.3646930836546883,False,predicted_previous_year,Naive baseline
borough_255__age_5__activity_1,255,5,45-54,1,fairly_active,0.0,6,3.8772069339386475,1.0,True,below_5,13,5,0.0,0,10,255,45-54__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
